title;category;price;brand;specification;query;original_price;original_price_checked;capacity;shelf_life;order;Discount;Promo;item_code;item_code_resolution_status;master_candidate_count;order_supported_master_candidates;capacity_unit;pieces_per_package;package_unit;price_per_piece;original_price_per_piece;estimation_discount;capacity_category;shelf_life_unit;discount_numeric;promo_numeric;carton_length_cm;carton_width_cm;carton_height_cm;carton_weight;units_per_carton
五木拉麵-肉燥321g;米油沖泡;65,0;五木;規格：321g克x1x1Pack包;五木拉麵-肉燥321g;74,0;1;321,0;10,0;7502;12.16%;1;14506006001;unique_master_match;1;1;g;1;pack;65,0;74,0;12,162162162162163;weight;month;12,16;1,0;46,0;26,0;23,0;4,72;12,0
五木細關東麵375g;米油沖泡;36,0;五木;規格：375g克x1x1Pack包;五木關東麵375g;0,0;1;375,0;12,0;7505;0.00%;0;14506011001;unique_master_match;1;1;g;1;pack;36,0;0,0;0,0;weight;month;0,0;0,0;38,0;24,0;13,0;7,84;20,0
五木細關東麵375g;米油沖泡;36,0;五木;規格：375g克x1x1Pack包;五木細關東麵375g;0,0;1;375,0;12,0;7506;0.00%;0;14506012001;unique_master_match;1;1;g;1;pack;36,0;0,0;0,0;weight;month;0,0;0,0;37,0;24,0;11,0;7,85;20,0
上智鍋燒意麵泡菜口味280g;米油沖泡;89,0;上智;規格：280g克x1x1Bag袋;上智鍋燒意麵泡菜口味280g;0,0;1;280,0;8,0;7507;0.00%;1;14506013001;unique_master_match;1;1;g;1;bag;89,0;0,0;0,0;weight;month;0,0;1,0;65,0;28,0;40,0;7,03;20,0
不倒翁Q拉麵(純麵條)110gx5;米油沖泡;88,0;不倒翁;規格：110g克x1x5Pack包;韓國不倒翁Q拉麵(純粗麵條)110g*5;95,0;1;110,0;12,0;7508;7.37%;1;14506014001;unique_master_match;1;1;g;5;pack;17,6;19,0;7,368421052631572;weight;month;7,37;1,0;34,0;32,0;28,0;5,32;8,0
農心 安城湯麵超值包125g x5;米油沖泡;169,0;農心;規格：125g克x5x1Bag袋;農心 安城湯麵超值包125g x5;189,0;1;125,0;12,0;7509;10.58%;1;14506015001;unique_master_match;1;1;g;5;bag;33,8;37,8;10,582010582010582;weight;month;10,58;1,0;39,0;32,0;27,0;5,84;8,0
家樂福麻醬招牌乾麵-100g;米油沖泡;83,0;家樂福;規格：100g克x1x5Pack包;家福麻醬招牌乾麵100g;88,0;1;100,0;9,0;7514;5.68%;1;14506021001;unique_master_match;1;1;g;5;pack;16,6;17,6;5,681818181818182;weight;month;5,68;1,0;66,0;32,0;21,0;7,3;60,0
家樂福有機麵線;米油沖泡;59,0;家樂福;規格：300g克x1x1Bag包;家福麵線;78,0;1;300,0;12,0;7519;24.36%;1;14506033001;unique_master_match;1;1;g;1;bag;59,0;78,0;24,358974358974358;weight;month;24,36;1,0;37,0;24,0;16,0;7,2;24,0
Paldo起司拉麵(包)111g;米油沖泡;152,0;八道 Paldo;規格：111g克x1x4Pack包;Paldo起司拉麵(包)111g;170,0;1;111,0;12,0;7520;10.59%;0;14506036001;unique_master_match;1;1;g;4;pack;38,0;42,5;10,588235294117647;weight;month;10,59;0,0;37,0;32,0;27,0;4,39;32,0
五木銀絲麵400g;米油沖泡;36,0;五木;規格：400g克x1x1Pack包;五木銀絲麵400g;0,0;1;400,0;12,0;7521;0.00%;0;14506038001;unique_master_match;1;1;g;1;pack;36,0;0,0;0,0;weight;month;0,0;0,0;46,0;23,0;14,0;8,72;20,0
福忠眷村醬麵-蒜香麻醬125g x4;米油沖泡;200,0;;規格：125g克x4x1Bag袋;福忠眷村醬麵-蒜香麻醬125g x4;0,0;1;125,0;12,0;7523;0.00%;1;14506041001;unique_master_match;1;1;g;4;bag;50,0;0,0;0,0;weight;month;0,0;1,0;37,0;35,0;21,0;3,98;6,0
好勁道-家常麵條 300g;米油沖泡;24,0;統一;規格：300g克x1x1Pack包;家福營養麵條 300g;26,0;1;300,0;12,0;7524;7.69%;1;14506042001;unique_master_match;1;1;g;1;pack;24,0;26,0;7,6923076923076925;weight;month;7,69;1,0;36,0;24,0;16,0;7,49;24,0
家樂福刀削麵;米油沖泡;57,0;家樂福;規格：600g克x1x1Bag袋;家樂福刀削麵;59,0;1;600,0;12,0;7526;3.39%;0;14506044001;unique_master_match;1;1;g;1;bag;57,0;59,0;3,389830508474576;weight;month;3,39;0,0;50,0;40,0;29,0;11,554;16,0
好勁道-寬版大麵300g;米油沖泡;26,0;統一;規格：300g克x1x1Pack包;好勁道-寬版大麵300g;0,0;1;300,0;12,0;7530;0.00%;1;14506049001;unique_master_match;1;1;g;1;pack;26,0;0,0;0,0;weight;month;0,0;1,0;28,0;25,0;10,0;3,85;12,0
家樂福有機家常麵條-300g;米油沖泡;59,0;家樂福;規格：300g克x1x1Bag包;家福油麵 300g;78,0;1;300,0;12,0;7535;24.36%;1;14506057001;unique_master_match;1;1;g;1;bag;59,0;78,0;24,358974358974358;weight;month;24,36;1,0;36,0;24,0;16,0;7,56;24,0
曾拌麵 麻油椒香 117g x 4;米油沖泡;178,0;曾拌麵;規格：117g克x4x1Bag袋;曾拌麵-麻油椒香117g x4;208,0;1;117,0;12,0;7537;14.42%;1;14506060001;unique_master_match;1;1;g;4;bag;44,5;52,0;14,423076923076922;weight;month;14,42;1,0;51,0;35,0;23,0;7,48;12,0
鄉傳在地小吃台南擔仔麵321g;米油沖泡;65,0;;規格：321g克x1x1Pack包;鄉傳在地小吃台南擔仔麵321g;80,0;1;321,0;10,0;7539;18.75%;1;14506062001;unique_master_match;1;1;g;1;pack;65,0;80,0;18,75;weight;month;18,75;1,0;46,0;26,0;23,0;4,59;12,0
好勁道-家常麵條 300g;米油沖泡;24,0;統一;規格：300g克x1x1Pack包;好勁道-家常麵條 300g;26,0;1;300,0;12,0;7540;7.69%;0;14506065001;unique_master_match;1;1;g;1;pack;24,0;26,0;7,6923076923076925;weight;month;7,69;0,0;28,0;25,0;10,0;4,0;12,0
好勁道-天禧麵線300g;米油沖泡;24,0;統一;規格：300g克x1x1Pack包;好勁道-天禧麵線300g;0,0;1;300,0;12,0;7541;0.00%;0;14506066001;unique_master_match;1;1;g;1;pack;24,0;0,0;0,0;weight;month;0,0;0,0;27,0;24,0;10,0;4,0;12,0
好勁道-千羽拉麵320g;米油沖泡;27,0;統一;規格：320g克x1x1Pack包;好勁道-千羽拉麵320g;0,0;1;320,0;12,0;7542;0.00%;1;14506067001;unique_master_match;1;1;g;1;pack;27,0;0,0;0,0;weight;month;0,0;1,0;29,0;24,0;10,0;3,88;12,0
鄉傳在地小吃南投意麵321g;米油沖泡;65,0;;規格：321g克x1x1Pack包;鄉傳在地小吃南投意麵321g;80,0;1;321,0;10,0;7543;18.75%;1;14506069001;unique_master_match;1;1;g;1;pack;65,0;80,0;18,75;weight;month;18,75;1,0;46,0;26,0;23,0;4,59;12,0
五木純麵煮意(菠菜)504g;米油沖泡;82,0;五木;規格：504g克x1x1Pack包;五木純麵煮意(菠菜)504g;85,0;1;504,0;12,0;7544;3.53%;0;14506070001;unique_master_match;1;1;g;1;pack;82,0;85,0;3,5294117647058822;weight;month;3,53;0,0;52,0;39,0;25,0;7,28;12,0
好勁道-月見雞蛋麵300g;米油沖泡;26,0;統一;規格：300g克x1x1Pack包;好勁道-月見雞蛋麵300g;0,0;1;300,0;12,0;7546;0.00%;1;14506072001;unique_master_match;1;1;g;1;pack;26,0;0,0;0,0;weight;month;0,0;1,0;27,0;24,0;10,0;4,0;12,0
不倒翁辣起司風味拉麵111gx4;米油沖泡;156,0;韓國不倒翁;規格：111g克x4x1Bag袋;不倒翁辣起司風味拉麵111g x4;185,0;1;111,0;12,0;7547;15.68%;1;14506074001;unique_master_match;1;1;g;4;bag;39,0;46,25;15,675675675675677;weight;month;15,68;1,0;38,0;32,0;29,0;4,7;8,0
譽方媽媽 關廟意麵1000g;米油沖泡;105,0;譽方媽媽;規格：1000g克x1x1Bag袋;譽方媽媽 關廟拉麵1000g;129,0;1;1000,0;12,0;7548;18.60%;1;14506076001;unique_master_match;1;1;g;1;bag;105,0;129,0;18,6046511627907;weight;month;18,6;1,0;63,0;35,0;27,0;14,1;12,0
五木細關東麵家庭號1.05Kg;米油沖泡;101,0;五木;規格：1.05Kg公斤x1x1Pack包;家福關東細麵;102,0;1;1050,0;12,0;7549;0.98%;1;14506081001;unique_master_match;1;1;g;1;pack;101,0;102,0;0,9803921568627451;weight;month;0,98;1,0;38,0;26,0;13,0;7,88;20,0
五木細關東麵家庭號1.05Kg;米油沖泡;101,0;五木;規格：1.05Kg公斤x1x1Pack包;家福關東麵;102,0;1;1050,0;12,0;7550;0.98%;1;14506082001;unique_master_match;1;1;g;1;pack;101,0;102,0;0,9803921568627451;weight;month;0,98;1,0;38,0;26,0;13,0;7,83;20,0
不倒翁金拉麵-原味(袋)120g克 x 5Pack包;米油沖泡;165,0;韓國不倒翁;規格：120g克x1x5Pack包;不倒翁金拉麵-原味(袋) 120g;185,0;1;120,0;12,0;7552;10.81%;1;14506085001;unique_master_match;1;1;g;5;pack;33,0;37,0;10,81081081081081;weight;month;10,81;1,0;37,0;32,0;28,0;5,77;40,0
農心辛拉麵超值包120g x5*常態包裝&限量聯名款隨機出貨,恕不指定(以實際出貨為主);米油沖泡;168,0;農心;規格：120g克x5x1Bag袋;農心辛拉麵超值包120g x5;190,0;1;120,0;12,0;7553;11.58%;1;14506087001;unique_master_match;1;1;g;5;bag;33,6;38,0;11,578947368421048;weight;month;11,58;1,0;40,0;32,0;28,0;5,58;8,0
不倒翁起司拉麵(袋)111g克 x 4Pack包;米油沖泡;156,0;韓國不倒翁;規格：111g克x1x4Pack包;不倒翁起司拉麵(袋)111g;180,0;1;111,0;12,0;7554;13.33%;1;14506089001;unique_master_match;1;1;g;4;pack;39,0;45,0;13,333333333333334;weight;month;13,33;1,0;33,0;32,0;28,0;4,3;32,0
五木純麵煮意(原味)504g;米油沖泡;82,0;五木;規格：504g克x1x1Pack包;五木純麵煮意(原味)504g;85,0;1;504,0;12,0;7555;3.53%;0;14506090001;unique_master_match;1;1;g;1;pack;82,0;85,0;3,5294117647058822;weight;month;3,53;0,0;53,0;39,0;25,0;6,4;12,0
維力媽媽拉麵(袋)70gX6;米油沖泡;47,0;維力;規格：70g克x6x1Set組;維力媽媽拉麵(袋)70gX6;0,0;1;70,0;6,0;7558;0.00%;0;14506099001;unique_master_match;1;1;g;6;set;7,833333333333333;0,0;0,0;weight;month;0,0;0,0;53,0;37,0;14,0;5,22;10,0
日正長壽麵線250g;米油沖泡;37,0;日正;規格：250g克x1x1Pack包;日正長壽麵線250g;0,0;1;250,0;12,0;7561;0.00%;1;14506103001;unique_master_match;1;1;g;1;pack;37,0;0,0;0,0;weight;month;0,0;1,0;36,0;27,0;16,0;6,64;24,0
福成關廟麵 1200g;米油沖泡;132,0;福成;規格：1200g克x1x1Bag袋;福成關廟麵 1200g;145,0;1;1200,0;12,0;7563;8.97%;1;14506109001;unique_master_match;1;1;g;1;bag;132,0;145,0;8,96551724137931;weight;month;8,97;1,0;54,0;36,0;29,0;16,16;12,0
Paldo御膳三鮮炸醬麵120g x4;米油沖泡;152,0;Paldo;規格：120g克x4x1Bag袋;Paldo御膳三鮮炸醬麵120g x4;165,0;1;120,0;12,0;7564;7.88%;1;14506111001;unique_master_match;1;1;g;4;bag;38,0;41,25;7,878787878787878;weight;month;7,88;1,0;37,0;31,0;14,0;2,75;8,0
譽方媽媽 關廟意麵1000g;米油沖泡;105,0;譽方媽媽;規格：1000g克x1x1Bag袋;譽方媽媽 關廟意麵1000g;129,0;1;1000,0;12,0;7565;18.60%;0;14506112001;unique_master_match;1;1;g;1;bag;105,0;129,0;18,6046511627907;weight;month;18,6;0,0;63,0;35,0;27,0;14,02;12,0
農心浣熊炸醬烏龍麵140g X5;米油沖泡;299,0;農心;規格：140g克x5x1Bag袋;農心醡醬風味麵(包)140g;0,0;1;140,0;12,0;7567;0.00%;1;14506122001;unique_master_match;1;1;g;5;bag;59,8;0,0;0,0;weight;month;0,0;1,0;36,0;34,0;28,0;5,23;32,0
吳正嘉刀削麵900g;米油沖泡;135,0;吳正嘉;規格：900g克x1x1Bag袋;正嘉刀削麵900g;145,0;1;900,0;12,0;7568;6.90%;0;14506124001;unique_master_match;1;1;g;1;bag;135,0;145,0;6,896551724137931;weight;month;6,9;0,0;53,0;31,0;43,0;12,0;12,0
上智鍋燒意麵海鮮口味280g;米油沖泡;89,0;上智;規格：280g克x1x1Bag袋;上智鍋燒意麵海鮮口味280g;0,0;1;280,0;8,0;7570;0.00%;1;14506127001;unique_master_match;1;1;g;1;bag;89,0;0,0;0,0;weight;month;0,0;1,0;65,0;27,0;41,0;6,87;20,0
Paldo御膳三鮮炸醬麵120g x4;米油沖泡;152,0;Paldo;規格：120g克x4x1Bag袋;Paldo御膳火麵120g x4;165,0;1;120,0;12,0;7572;7.88%;1;14506129001;unique_master_match;1;1;g;4;bag;38,0;41,25;7,878787878787878;weight;month;7,88;1,0;35,0;32,0;14,0;2,37;4,0
福成意麵-1200g;米油沖泡;132,0;福成;規格：1200g克x1x1PacK包;福成意麵 1200g;145,0;1;1200,0;12,0;7573;8.97%;1;14506130001;unique_master_match;1;1;g;1;pack;132,0;145,0;8,96551724137931;weight;month;8,97;1,0;54,0;36,0;29,0;15,96;12,0
福成粄條麵 1200g;米油沖泡;132,0;福成;規格：1200g克x1x1Pack包;福成粄條麵 1200g;145,0;1;1200,0;12,0;7574;8.97%;1;14506131001;unique_master_match;1;1;g;1;pack;132,0;145,0;8,96551724137931;weight;month;8,97;1,0;54,0;36,0;29,0;15,98;12,0
吳正嘉陽春麵1200g;米油沖泡;135,0;吳正嘉;規格：1200g克x1x1Bag袋;正嘉陽春麵1200g;145,0;1;1200,0;12,0;7575;6.90%;1;14506132001;unique_master_match;1;1;g;1;bag;135,0;145,0;6,896551724137931;weight;month;6,9;1,0;48,0;30,0;43,0;15,93;12,0
譽方媽媽 關廟刀削麵800g;米油沖泡;105,0;譽方媽媽;規格：800g克x1x1Bag袋;譽方媽媽 關廟刀削麵800g;129,0;1;800,0;12,0;7576;18.60%;1;14506135001;unique_master_match;1;1;g;1;bag;105,0;129,0;18,6046511627907;weight;month;18,6;1,0;62,0;34,0;27,0;13,5;12,0
吳正嘉關廟麵1200g;米油沖泡;135,0;吳正嘉;規格：1200g克x1x1Bag袋;正嘉關廟麵1200g;145,0;1;1200,0;12,0;7577;6.90%;1;14506139001;unique_master_match;1;1;g;1;bag;135,0;145,0;6,896551724137931;weight;month;6,9;1,0;48,0;30,0;43,0;15,93;12,0
農心爽口海鮮烏龍麵超值包120g x5;米油沖泡;168,0;農心;規格：120g克x5x1Bag袋;農心爽口海鮮烏龍麵(包)120g;190,0;1;120,0;12,0;7578;11.58%;1;14506140001;unique_master_match;1;1;g;5;bag;33,6;38,0;11,578947368421048;weight;month;11,58;1,0;40,0;32,0;27,0;5,54;32,0
家樂福關廟麵1200g;米油沖泡;89,0;家樂福;規格：1200g克x1x1Pack包;家福關廟麵1200g;99,0;1;1200,0;12,0;7579;10.10%;1;14506141001;unique_master_match;1;1;g;1;pack;89,0;99,0;10,1010101010101;weight;month;10,1;1,0;51,0;40,0;28,0;16,03;12,0
農心 安城湯麵超值包125g x5;米油沖泡;169,0;農心;規格：125g克x5x1Bag袋;農心安城湯麵(包)125g;189,0;1;125,0;12,0;7581;10.58%;1;14506143001;unique_master_match;1;1;g;5;bag;33,8;37,8;10,582010582010582;weight;month;10,58;1,0;46,0;32,0;28,0;7,06;48,0
五木南投意麵經濟包 65gX10;米油沖泡;129,0;五木;規格：65g克x10x1Bag袋;五木南投意麵經濟包 65gX10;149,0;1;65,0;12,0;7583;13.42%;1;14506145001;unique_master_match;1;1;g;10;bag;12,9;14,9;13,422818791946309;weight;month;13,42;1,0;46,0;35,0;27,0;4,86;8,0
譽方媽媽 關廟麵1200g;米油沖泡;105,0;譽方媽媽;規格：1200g克x1x1Bag袋;譽方媽媽 關廟麵1200g;129,0;1;1200,0;12,0;7584;18.60%;1;14506150001;unique_master_match;1;1;g;1;bag;105,0;129,0;18,6046511627907;weight;month;18,6;1,0;51,0;40,0;32,0;16,35;12,0
KORMOSA韓素香紅燒湯麵-110gx4;米油沖泡;115,0;KORMOSA;規格：110g克x4x1Bag袋;KORMOSA韓素香紅燒湯麵110g x4;124,0;1;110,0;12,0;7586;7.26%;0;14506159001;unique_master_match;1;1;g;4;bag;28,75;31,0;7,258064516129033;weight;month;7,26;0,0;46,0;30,0;15,0;3,2;6,0
中農經典北方拉麵 900g;米油沖泡;70,0;中農粉絲;規格：900g克x1x1Bag袋;中農經典北方拉麵 900g;90,0;1;900,0;12,0;7589;22.22%;1;14506165001;unique_master_match;1;1;g;1;bag;70,0;90,0;22,22222222222222;weight;month;22,22;1,0;44,0;34,0;13,0;11,28;12,0
家樂福油蔥招牌乾麵100g;米油沖泡;83,0;家樂福;規格：100g克x1x5Bag袋;家樂福油蔥招牌乾麵100g;88,0;1;100,0;9,0;7590;5.68%;1;14506171001;unique_master_match;1;1;g;5;bag;16,6;17,6;5,681818181818182;weight;month;5,68;1,0;65,0;33,0;20,0;7,5;60,0
金雞牌關廟麵 1200g;米油沖泡;125,0;金雞牌;規格：1200g克x1x1PACK包;金雞牌關廟麵 1200g;139,0;1;1200,0;12,0;7591;10.07%;1;14506173001;unique_master_match;1;1;g;1;pack;125,0;139,0;10,071942446043165;weight;month;10,07;1,0;49,0;26,0;49,0;15,58;12,0
韓國不倒翁Q拉麵(純粗麵條)110g*5;米油沖泡;88,0;韓國不倒翁;規格：110g克x5x1Bag袋;不倒翁Q拉麵(純麵條)110g;95,0;1;110,0;12,0;7592;7.37%;1;14506174001;unique_master_match;1;1;g;5;bag;17,6;19,0;7,368421052631572;weight;month;7,37;1,0;34,0;32,0;27,0;5,11;40,0
五木細關東麵家庭號1.05Kg;米油沖泡;101,0;五木;規格：1.05Kg公斤x1x1Pack包;五木細關東麵家庭號1.05Kg;102,0;1;1050,0;12,0;7596;0.98%;1;14506190001;unique_master_match;1;1;g;1;pack;101,0;102,0;0,9803921568627451;weight;month;0,98;1,0;45,0;27,0;18,0;13,39;12,0
維力蒸煮麵65g;米油沖泡;82,0;維力;規格：65g克x1x10Pack包;維力蒸煮麵65g 維力蒸煮麵65g;84,0;1;65,0;10,0;7599;2.38%;1;14506199001;unique_master_match;1;1;g;10;pack;8,2;8,4;2,380952380952394;weight;month;2,38;1,0;52,0;28,0;26,0;6,3;80,0
KORMOSA 泡菜火鍋湯麵(包) 110g x 4包;米油沖泡;115,0;;規格：110g克x1x4Pack包;KORMOSA泡菜火鍋湯麵(包)110g;126,0;1;110,0;12,0;7601;8.73%;0;14506204001;unique_master_match;1;1;g;4;pack;28,75;31,5;8,73015873015873;weight;month;8,73;0,0;47,0;29,0;15,0;3,23;24,0
吳正嘉樹豆簽 900g;米油沖泡;135,0;吳正嘉;規格：900g克x1x1Pack包;正嘉樹豆簽 900g;145,0;1;900,0;12,0;7608;6.90%;1;14506222001;unique_master_match;1;1;g;1;pack;135,0;145,0;6,896551724137931;weight;month;6,9;1,0;39,0;33,0;42,0;12,1;12,0
Paldo御膳炸醬麵(包)200g;米油沖泡;199,0;Paldo八道;規格：200g克x1x4Pack包;Paldo御膳炸醬麵(包)200g;229,0;1;200,0;12,0;7609;13.10%;1;14506225001;unique_master_match;1;1;g;4;pack;49,75;57,25;13,100436681222707;weight;month;13,1;1,0;38,0;32,0;14,0;3,7;16,0
承昌素食蕃茄拉麵420g;米油沖泡;110,0;承昌;規格：420g克x1x1Bag包;原製麵無鹽麵條;0,0;1;420,0;10,0;7616;0.00%;1;14506248001;unique_master_match;1;1;g;1;bag;110,0;0,0;0,0;weight;month;0,0;1,0;40,0;30,0;25,0;7,25;12,0
吳正嘉蔬菜麵1200g;米油沖泡;135,0;吳正嘉;規格：1200g克x1x1Bag袋;正嘉蔬菜麵1200g;145,0;1;1200,0;12,0;7620;6.90%;1;14506262001;unique_master_match;1;1;g;1;bag;135,0;145,0;6,896551724137931;weight;month;6,9;1,0;50,0;29,0;43,0;16,01;12,0
不倒翁金拉麵-辛辣120g克 x 5Bag包;米油沖泡;165,0;韓國不倒翁;規格：120g克x1x5Bag包;不倒翁金拉麵-辛辣120g;185,0;1;120,0;12,0;7621;10.81%;0;14506264001;unique_master_match;1;1;g;5;bag;33,0;37,0;10,81081081081081;weight;month;10,81;0,0;37,0;32,0;28,0;5,6;40,0
三養火辣雞肉風味鐵板炒麵;米油沖泡;235,0;三養Samyang;規格：140g克x1x5Pack包;火辣雞肉風味鐵板炒麵;260,0;1;140,0;12,0;7626;9.62%;0;14506286001;unique_master_match;1;1;g;5;pack;47,0;52,0;9,615384615384617;weight;month;9,62;0,0;40,0;33,0;28,0;5,8;8,0
五木麵大師和風麵條300g;米油沖泡;26,0;五木;規格：300g克x1x1Pack包;五木麵大師和風麵條300g;29,0;1;300,0;12,0;7631;10.34%;1;14506313001;unique_master_match;1;1;g;1;pack;26,0;29,0;10,344827586206897;weight;month;10,34;1,0;38,0;24,0;12,0;6,4;20,0
五木麵大師蘭州拉麵300g;米油沖泡;26,0;五木;規格：300g克x1x1Pack包;五木麵大師蘭州拉麵300g;29,0;1;300,0;12,0;7632;10.34%;1;14506314001;unique_master_match;1;1;g;1;pack;26,0;29,0;10,344827586206897;weight;month;10,34;1,0;38,0;24,0;15,0;6,3;20,0
五木麵大師雲絲細麵300g;米油沖泡;26,0;五木;規格：300g克x1x1Pack包;五木麵大師雲絲細300g;29,0;1;300,0;12,0;7633;10.34%;1;14506315001;unique_master_match;1;1;g;1;pack;26,0;29,0;10,344827586206897;weight;month;10,34;1,0;39,0;24,0;12,0;6,29;20,0
中農經典家常勁麵 900g;米油沖泡;70,0;中農粉絲;規格：900g克x1x1Bag袋;中農經典家常勁麵 900g;90,0;1;900,0;12,0;7635;22.22%;1;14506328001;unique_master_match;1;1;g;1;bag;70,0;90,0;22,22222222222222;weight;month;22,22;1,0;44,0;34,0;13,0;11,28;12,0
中農經典大寬麵片900g;米油沖泡;70,0;中農粉絲;規格：900g克x1x1Bag袋;中農經典大寬麵片900g;90,0;1;900,0;12,0;7636;22.22%;1;14506329001;unique_master_match;1;1;g;1;bag;70,0;90,0;22,22222222222222;weight;month;22,22;1,0;44,0;34,0;13,0;11,28;12,0
PALDO韓國乾拌麵130g x5;米油沖泡;159,0;八道 Paldo;規格：130g克x5x1Bag袋;PALDO韓國乾拌麵130g x5;169,0;1;130,0;12,0;7638;5.92%;1;14506334001;unique_master_match;1;1;g;5;bag;31,8;33,8;5,9171597633136;weight;month;5,92;1,0;38,0;31,0;14,0;3,092;4,0
五木營養麵條-300g;米油沖泡;26,0;五木;規格：300g克x1x1Pack包;五木營養麵條300g;0,0;1;300,0;12,0;7646;0.00%;1;14506352001;unique_master_match;1;1;g;1;pack;26,0;0,0;0,0;weight;month;0,0;1,0;39,0;23,0;12,0;6,328;20,0
家樂福有機薑黃麵線;米油沖泡;59,0;家樂福;規格：300g克x1x1Bag包;家樂福有機薑黃麵線;78,0;1;300,0;12,0;7648;24.36%;1;14506357001;unique_master_match;1;1;g;1;bag;59,0;78,0;24,358974358974358;weight;month;24,36;1,0;28,0;28,0;12,0;4,1;12,0
中農經典蛋黃拉麵 900g;米油沖泡;70,0;中農粉絲;規格：900g克x1x1Bag袋;中農經典蛋黃拉麵 900g;90,0;1;900,0;12,0;7649;22.22%;0;14506358001;unique_master_match;1;1;g;1;bag;70,0;90,0;22,22222222222222;weight;month;22,22;0,0;44,0;34,0;13,0;11,28;12,0
農心頂級辛拉麵(包)130g;米油沖泡;79,0;;規格：130g克x1x1Bag包;農心頂級辛拉麵(包)130g;0,0;1;130,0;12,0;7652;0.00%;1;14506366001;unique_master_match;1;1;g;1;bag;79,0;0,0;0,0;weight;month;0,0;1,0;45,0;27,0;16,0;3,0;20,0
金雞牌關廟板條麵 1200g;米油沖泡;125,0;金雞牌;規格：1200g克x1x1PACK包;金雞牌關廟板條麵 1200g;139,0;1;1200,0;12,0;7654;10.07%;1;14506372001;unique_master_match;1;1;g;1;pack;125,0;139,0;10,071942446043165;weight;month;10,07;1,0;49,0;26,0;49,0;15,382;12,0
不倒翁金螃蟹海鮮風味拉麵520g克 x 1Bag袋;米油沖泡;239,0;韓國不倒翁;規格：520g克x1x1Bag袋;不倒翁金螃蟹海鮮風味拉麵130g*4;269,0;1;520,0;12,0;7663;11.15%;1;14506400001;unique_master_match;1;1;g;1;bag;239,0;269,0;11,152416356877323;weight;month;11,15;1,0;32,0;32,0;28,0;4,83;8,0
金雞牌鹽水意麵(純麵體)600g;米油沖泡;89,0;金雞牌;規格：600g克x1x1Bag袋;金雞牌鹽水意麵600g;99,0;1;600,0;12,0;7672;10.10%;1;14506488001;unique_master_match;1;1;g;1;bag;89,0;99,0;10,1010101010101;weight;month;10,1;1,0;40,0;40,0;27,0;8,37;12,0
農心辛辣白菜風味拉麵超值包120g x5;米油沖泡;169,0;農心;規格：120g克x5x1Bag袋;農心辛辣白菜風味拉麵超值包120g x5;190,0;1;120,0;12,0;7674;11.05%;0;14506490001;unique_master_match;1;1;g;5;bag;33,8;38,0;11,052631578947377;weight;month;11,05;0,0;40,0;32,0;28,0;5,58;8,0
出前一丁麻油味速食麵100g克 x 5Pack包;米油沖泡;109,0;日清;規格：100g克x1x5Pack包;出前一丁麻油味速食麵;119,0;1;100,0;12,0;7689;8.40%;1;14506887001;unique_master_match;1;1;g;5;pack;21,8;23,8;8,403361344537814;weight;month;8,4;1,0;37,0;33,0;14,0;3,15;30,0
QQ義大利麵500g;米油沖泡;51,0;;規格：500g克x1x1Pack包;QQ義大利麵500g;55,0;1;500,0;24,0;7699;7.27%;1;14507042001;unique_master_match;1;1;g;1;pack;51,0;55,0;7,2727272727272725;weight;month;7,27;1,0;42,0;29,0;14,0;12,69;24,0
QQ螺絲麵500g;米油沖泡;51,0;;規格：500g克x1x1Pack包;QQ螺絲麵500g;57,0;1;500,0;24,0;7700;10.53%;1;14507044001;unique_master_match;1;1;g;1;pack;51,0;57,0;10,526315789473683;weight;month;10,53;1,0;42,0;36,0;33,0;13,03;24,0
QQ三色稜紋貝殼麵500g;米油沖泡;52,0;;規格：500g克x1x1Pack包;QQ三色稜紋貝殼麵500g;57,0;1;500,0;24,0;7701;8.77%;1;14507045001;unique_master_match;1;1;g;1;pack;52,0;57,0;8,771929824561402;weight;month;8,77;1,0;42,0;36,0;26,0;12,84;24,0
常春藤細麵500G;米油沖泡;51,0;;規格：500g克x1x1Pack包;常春藤細麵500G;57,0;1;500,0;24,0;7702;10.53%;1;14507047001;unique_master_match;1;1;g;1;pack;51,0;57,0;10,526315789473683;weight;month;10,53;1,0;41,0;28,0;14,0;12,6;24,0
Barilla義大利直麵 N.5;米油沖泡;108,0;百味來Barilla;規格：500g克x1x1Box盒;百味來義大利直麵#5 500g;129,0;1;500,0;32,0;7703;16.28%;0;14507061001;unique_master_match;1;1;g;1;box;108,0;129,0;16,27906976744186;weight;month;16,28;0,0;40,0;30,0;15,0;12,96;24,0
家樂福圓直麵500g;米油沖泡;105,0;家樂福自有品牌;規格：500g克x1x1Bag袋;家福圓直麵500g;0,0;1;500,0;36,0;7704;0.00%;0;14507076001;unique_master_match;1;1;g;1;bag;105,0;0,0;0,0;weight;month;0,0;0,0;31,0;14,0;28,0;10,39;20,0
Agnesi 天使髮絲義大利麵500g;米油沖泡;95,0;Agnesi;規格：500g克x1x1Pack包;Agnesi 天使髮絲義大利麵500g;0,0;1;500,0;36,0;7705;0.00%;0;14507083001;unique_master_match;1;1;g;1;pack;95,0;0,0;0,0;weight;month;0,0;0,0;25,0;21,0;28,0;12,44;24,0
