title;category;price;brand;specification;query;original_price;original_price_checked;capacity;shelf_life;order;Discount;Promo;item_code;item_code_resolution_status;master_candidate_count;order_supported_master_candidates;capacity_unit;pieces_per_package;package_unit;price_per_piece;original_price_per_piece;estimation_discount;capacity_category;shelf_life_unit;discount_numeric;promo_numeric;carton_length_cm;carton_width_cm;carton_height_cm;carton_weight;units_per_carton;inventory_quantity
威猛先生通樂超濃疏通膠;日用生活;158,0;威猛先生;規格：800g克x1x1Bottle瓶;通樂超濃疏通膠;0,0;1;800,0;24,0;1145;0.00%;0;11042008001;unique_master_match;1;1;g;1;bottle;158,0;0,0;0,0;weight;month;0,0;0,0;29,0;25,0;27,0;9,2;10,0;536,0
威猛先生通樂激泡排水管清洗劑;日用生活;97,0;威猛先生;規格：20g克x6x1Pack包;通樂激泡排水管清洗劑;0,0;1;20,0;36,0;1146;0.00%;1;11042009001;unique_master_match;1;1;g;6;pack;16,166666666666668;0,0;0,0;weight;month;0,0;1,0;28,0;19,0;21,0;2,312;12,0;65,0
妙管家快速疏通劑960g;日用生活;79,0;妙管家;規格：960g克x1x1Bottle瓶;家福馬桶疏通劑;99,0;1;960,0;60,0;1147;20.20%;1;11042010001;unique_master_match;1;1;g;1;bottle;79,0;99,0;20,2020202020202;weight;month;20,2;1,0;35,0;27,0;27,0;15,47;12,0;84,0
妙管家快速疏通劑960g;日用生活;79,0;妙管家;規格：960g克x1x1Bottle瓶;妙管家快速疏通劑;99,0;1;960,0;60,0;1148;20.20%;1;11042011001;unique_master_match;1;1;g;1;bottle;79,0;99,0;20,2020202020202;weight;month;20,2;1,0;35,0;27,0;29,0;14,42;12,0;46,33333333
威猛先生通樂超濃疏通膠;日用生活;158,0;威猛先生;規格：800g克x1x1Bottle瓶;浴室通樂;0,0;1;800,0;24,0;1152;0.00%;1;11042022001;unique_master_match;1;1;g;1;bottle;158,0;0,0;0,0;weight;month;0,0;1,0;41,0;28,0;29,0;14,29;12,0;23,33333333
魔術靈水管疏通劑500G;日用生活;99,0;魔術靈;規格：500g克x1x1BOTTLE瓶;魔術靈水管疏通劑500G;104,0;1;500,0;24,0;1153;4.81%;0;11042023001;unique_master_match;1;1;g;1;bottle;99,0;104,0;4,807692307692308;weight;month;4,81;0,0;35,0;18,0;25,0;6,97;12,0;81,0
威猛先生通樂超濃疏通膠;日用生活;158,0;威猛先生;規格：800g克x1x1Bottle瓶;威猛先生水管疏通劑;0,0;1;800,0;24,0;1154;0.00%;1;11042027001;unique_master_match;1;1;g;1;bottle;158,0;0,0;0,0;weight;month;0,0;1,0;25,0;20,0;20,0;3,9;12,0;56,66666667
小通水管疏通劑;日用生活;88,0;潔霜;規格：510g克x1x1Bottle瓶;小通水管疏通膠 小通水管疏通膠;89,0;1;510,0;60,0;1155;1.12%;1;11042028001;unique_master_match;1;1;g;1;bottle;88,0;89,0;1,1235955056179776;weight;month;1,12;1,0;42,0;28,0;29,0;12,5;12,0;24,0
毛寶洗碗精-擠壓瓶-1000g;日用生活;72,0;毛寶;規格：1000g克x1x1Bottle瓶;毛寶洗碗精-擠壓瓶;0,0;1;1000,0;36,0;1167;0.00%;1;11050002001;unique_master_match;1;1;g;1;bottle;72,0;0,0;0,0;weight;month;0,0;1,0;34,0;30,0;28,0;14,0;12,0;1231,0
毛寶小蘇打洗碗精2800G-無香精;日用生活;139,0;毛寶;規格：2800g克x1x1PC瓶;毛寶小蘇打洗碗精-無香精;159,0;1;2800,0;36,0;1168;12.58%;1;11050003001;unique_master_match;1;1;g;1;pc;139,0;159,0;12,578616352201259;weight;month;12,58;1,0;30,0;30,0;31,0;13,4;6,0;80,0
泡舒洗潔精-綠茶2.8L;日用生活;185,0;泡舒;規格：2800g克x1x1Bottle瓶;泡舒洗潔精-綠茶2.8L;209,0;1;2800,0;60,0;1169;11.48%;1;11050004001;unique_master_match;1;1;g;1;bottle;185,0;209,0;11,483253588516746;weight;month;11,48;1,0;36,0;21,0;30,0;12,37;4,0;712,0
皂福冷壓橘油皂精補充包-1500g;日用生活;99,0;皂福;規格：1500g克x1x1Bag袋;皂福無香精洗潔精補充包 無香精洗潔補充;0,0;1;1500,0;36,0;1173;0.00%;1;11050008001;unique_master_match;1;1;g;1;bag;99,0;0,0;0,0;weight;month;0,0;1,0;43,0;31,0;30,0;10,8;12,0;24,0
毛寶小蘇打洗碗精2800G-無香精;日用生活;139,0;毛寶;規格：2800g克x1x1PC瓶;毛寶洗碗精;159,0;1;2800,0;36,0;1177;12.58%;1;11050010001;ambiguous_master_match_resolved_with_order_history;2;2;g;1;pc;139,0;159,0;12,578616352201259;weight;month;12,58;1,0;37,0;25,0;32,0;14,1;4,0;145,0
泡舒抗菌洗潔精--檸檬2.8L;日用生活;184,0;泡舒;規格：2800g克x1x1Bottle瓶;泡舒抗菌洗潔精--檸檬2.8L;209,0;1;2800,0;60,0;1183;11.96%;0;11050017001;unique_master_match;1;1;g;1;bottle;184,0;209,0;11,961722488038278;weight;month;11,96;0,0;36,0;22,0;30,0;12,45;4,0;363,0
毛寶洗碗精補充包-植物性配方800g;日用生活;64,0;毛寶;規格：800g克x1x1Pack包;毛寶洗碗精補充包;0,0;1;800,0;36,0;1186;0.00%;1;11050019002;ambiguous_master_match_resolved_with_order_history;2;2;g;1;pack;64,0;0,0;0,0;weight;month;0,0;1,0;44,0;24,0;27,0;10,0;12,0;166,0
