title;category;price;brand;specification;query;original_price;original_price_checked;capacity;shelf_life;order;Discount;Promo;item_code;item_code_resolution_status;master_candidate_count;order_supported_master_candidates;capacity_unit;pieces_per_package;package_unit;price_per_piece;original_price_per_piece;estimation_discount;capacity_category;shelf_life_unit;discount_numeric;promo_numeric;carton_length_cm;carton_width_cm;carton_height_cm;carton_weight;units_per_carton
舒潔絲柔乳液抽取衛生紙超值包-100PCx30包;日用生活;399,0;Kleenex 舒潔;規格：100PC抽x30x1Pack包;舒潔絲柔乳液抽取衛生紙超值包;499,0;1;100,0;60,0;4821;20.04%;1;12201068001;unique_master_match;1;1;pc;30;pack;13,3;16,633333333333333;20,040080160320635;count;month;20,04;1,0;;;;;3,0
春風柔膚感抽取式衛生紙-110PC;日用生活;299,0;春風;規格：110PC抽x1x24PacK包;春風柔膚感抽取式衛生紙;305,0;1;110,0;60,0;4822;1.97%;0;12201069001;unique_master_match;1;1;pc;24;pack;12,458333333333334;12,708333333333334;1,967213114754098;count;month;1,97;0,0;;;;;72,0
唯潔雅抽取式衛生紙100PCx24;日用生活;409,0;唯潔雅;規格：100PC抽x1x24Box箱;唯潔雅抽取式衛生紙;0,0;1;100,0;60,0;4825;0.00%;1;12201077001;unique_master_match;1;1;pc;24;box;17,041666666666668;0,0;0,0;count;month;0,0;1,0;79,0;48,0;38,0;10,5;96,0
舒潔迪士尼抽取衛生紙超值包FSC;日用生活;315,0;Kleenex 舒潔;規格：100PC抽x1x24PACK包;舒潔迪士尼抽取衛生紙;385,0;1;100,0;60,0;4826;18.18%;1;12201079001;unique_master_match;1;1;pc;24;pack;13,125;16,041666666666668;18,181818181818187;count;month;18,18;1,0;;;;;72,0
家樂福3層抽取式衛生紙;日用生活;308,0;家樂福;規格：1PC串x1x24PC串;家樂福優質三層抽取式衛生紙;329,0;1;1,0;60,0;4827;6.38%;1;12201080001;unique_master_match;1;1;pc;24;pc;12,833333333333334;13,708333333333334;6,382978723404255;count;month;6,38;1,0;78,0;48,0;40,0;15,43;4,0
春風柔韌感山茶花抽取衛生紙-110PC;日用生活;149,0;春風;規格：110PC抽x1x12PC包;春風柔韌感山茶花抽取衛生紙;165,0;1;110,0;60,0;4828;9.70%;1;12201083001;unique_master_match;1;1;pc;12;pc;12,416666666666666;13,75;9,6969696969697;count;month;9,7;1,0;;;;;72,0
家樂福3層抽取式衛生紙;日用生活;308,0;家樂福;規格：1PC串x1x24PC串;家樂福優質抽取式衛生紙;329,0;1;1,0;60,0;4829;6.38%;0;12201084001;unique_master_match;1;1;pc;24;pc;12,833333333333334;13,708333333333334;6,382978723404255;count;month;6,38;0,0;78,0;48,0;39,0;11,77;4,0
舒潔女性專用濕式衛生紙14PCx2;日用生活;98,0;Kleenex 舒潔;規格：14PC抽x2x1PC包;舒潔女性專用濕式衛生紙;0,0;1;14,0;24,0;4830;0.00%;1;12201086001;unique_master_match;1;1;pc;2;pc;49,0;0,0;0,0;count;month;0,0;1,0;;;;;54,0
舒潔三層竹炭萃取抽取衛生紙FSC-94PCx20;日用生活;395,0;Kleenex 舒潔;規格：94PC抽x1x20PACK包;舒潔三層竹炭萃取抽取衛生紙;475,0;1;94,0;60,0;4834;16.84%;1;12201097001;unique_master_match;1;1;pc;20;pack;19,75;23,75;16,842105263157894;count;month;16,84;1,0;;;;;80,0
倍潔雅柔軟舒適抽取衛生紙(150抽/包);日用生活;192,0;倍潔雅;規格：150PC抽x1x14PC包;倍潔雅柔軟舒適抽取衛生紙;229,0;1;150,0;60,0;4835;16.16%;0;12201098001;unique_master_match;1;1;pc;14;pc;13,714285714285714;16,357142857142858;16,15720524017468;count;month;16,16;0,0;60,0;38,0;56,0;13,67;84,0
倍潔雅好韌真Pro3層抽取式衛生紙PEFC100X24;日用生活;598,0;倍潔雅;規格：100PC抽x24x1Bag袋;倍潔雅3層抽取衛生紙;0,0;1;100,0;60,0;4836;0.00%;1;12201099001;unique_master_match;1;1;pc;24;bag;24,916666666666668;0,0;0,0;count;month;0,0;1,0;48,0;36,0;36,0;10,636;60,0
唯潔雅潔淨柔感抽取式衛生紙-150PC;日用生活;158,0;唯潔雅;規格：150PC抽x1x12Box箱;唯潔雅潔淨柔感抽取式衛生紙;196,0;1;150,0;60,0;4838;19.39%;1;12201101001;unique_master_match;1;1;pc;12;box;13,166666666666666;16,333333333333332;19,387755102040813;count;month;19,39;1,0;60,0;49,0;39,0;11,2;72,0
倍潔雅抽取式衛生紙;日用生活;223,0;倍潔雅;規格：100PC抽x1x24Bag包;倍潔雅抽取式衛生紙;275,0;1;100,0;60,0;4839;18.91%;0;12201103001;unique_master_match;1;1;pc;24;bag;9,291666666666666;11,458333333333334;18,90909090909092;count;month;18,91;0,0;79,0;48,0;38,0;10,5;96,0
優活抽取式衛生紙 100抽;日用生活;409,0;優活;規格：100PC抽x1x24PacK包;優活抽取式衛生紙;0,0;1;100,0;60,0;4840;0.00%;1;12201104001;unique_master_match;1;1;pc;24;pack;17,041666666666668;0,0;0,0;count;month;0,0;1,0;78,0;48,0;38,0;11,1;96,0
家樂福抽取式衛生紙FSC;日用生活;747,0;家樂福;規格：1PC串x1x72PC串;家樂福抽取式衛生紙-FSC 110x24;807,0;1;1,0;60,0;4841;7.43%;1;12201105001;unique_master_match;1;1;pc;72;pc;10,375;11,208333333333334;7,43494423791822;count;month;7,43;1,0;;;;;3,0
家樂福抽取式衛生紙FSC;日用生活;249,0;家樂福;規格：1PC串x1x24PC串;家樂福抽取式花紋衛生紙-FSC 110X6;269,0;1;1,0;60,0;4843;7.43%;0;12201107001;unique_master_match;1;1;pc;24;pc;10,375;11,208333333333334;7,43494423791822;count;month;7,43;0,0;;;;;10,0
家樂福抽取式花紋衛生紙(FSC)130PCx12;日用生活;175,0;家樂福;規格：130PC抽x12x1PC串;家樂福抽取式花紋衛生紙-FSC130X12;0,0;1;130,0;60,0;4844;0.00%;1;12201108001;unique_master_match;1;1;pc;12;pc;14,583333333333334;0,0;0,0;count;month;0,0;1,0;;;;;6,0
倍潔雅好韌真Pro3層抽取衛生紙100抽X 6包;日用生活;74,0;倍潔雅;規格：100PC抽x6x1PC包;倍潔雅無漂白PEFC衛生紙;113,0;1;100,0;60,0;4846;34.51%;1;12201110001;unique_master_match;1;1;pc;6;pc;12,333333333333334;18,833333333333332;34,51327433628318;count;month;34,51;1,0;60,0;47,0;39,0;8,92;72,0
家樂福濕式衛生紙外出包-3入;日用生活;59,0;家樂福;規格：3Bag袋x1x1Bag袋;家樂福濕式衛生紙外出包;75,0;1;3,0;36,0;4847;21.33%;1;12201111001;unique_master_match;1;1;bag;1;bag;59,0;75,0;21,333333333333336;count;month;21,33;1,0;46,0;27,0;22,0;9,0;72,0
家樂福抽取式濕式衛生紙-3入;日用生活;99,0;家樂福;規格：3Bag袋x1x1Bag袋;家樂福濕式衛生紙;119,0;1;3,0;36,0;4848;16.81%;0;12201112001;unique_master_match;1;1;bag;1;bag;99,0;119,0;16,80672268907563;count;month;16,81;0,0;50,0;27,0;23,0;8,5;36,0
五月花雪絨柔感抽取(FSC認證)100PCx30;日用生活;399,0;五月花;規格：100PC抽x30x1Bag包;五月花雪絨柔感抽取100抽;0,0;1;100,0;60,0;4850;0.00%;0;12201116001;unique_master_match;1;1;pc;30;bag;13,3;0,0;0,0;count;month;0,0;0,0;;;;;3,0
家樂福環保抽取式衛生紙100PCX12;日用生活;115,0;家樂福;規格：100PC抽x12x1PC串;家樂福環保抽取式衛生紙 100抽X12包;0,0;1;100,0;60,0;4852;0.00%;1;12201120001;unique_master_match;1;1;pc;12;pc;9,583333333333334;0,0;0,0;count;month;0,0;1,0;;;;;6,0
[箱購]倍潔雅抽取式衛生紙100抽24包x4袋;日用生活;900,0;倍潔雅;規格：100PC抽x1x96Bag包;舒潔4層抽取衛生紙乳木果90抽;1,1;1;100,0;60,0;4854;18.18%;1;12201123001;unique_master_match;1;1;pc;96;bag;9,375;0,011458333333333334;0,0;count;month;18,18;1,0;;;;;60,0
優活抽取式衛生紙 100抽;日用生活;409,0;優活;規格：100PC抽x1x24PacK包;家福抽取式衛生紙-PEFC;0,0;1;100,0;60,0;4858;0.00%;0;12201129001;unique_master_match;1;1;pc;24;pack;17,041666666666668;0,0;0,0;count;month;0,0;0,0;60,0;47,0;38,0;8,2;12,0
舒潔濕式衛生紙贈品超值組40抽7包;日用生活;429,0;Kleenex 舒潔;規格：40PC抽x7x1BOX箱;舒潔濕式衛生紙贈品超值組;0,0;1;40,0;24,0;4859;0.00%;1;12201130001;unique_master_match;1;1;pc;7;box;61,285714285714285;0,0;0,0;count;month;0,0;1,0;;;;;6,0
五月花舒敏厚棒抽取式衛生紙86PC;日用生活;197,0;五月花;規格：86PC抽x1x10PC包;五月花舒敏厚棒抽取式衛生紙86抽4包;249,0;1;86,0;24,0;4864;20.88%;0;12201153001;unique_master_match;1;1;pc;10;pc;19,7;24,9;20,883534136546185;count;month;20,88;0,0;;;;;12,0
舒潔羽絨經濟衛生紙100抽*12包;日用生活;309,0;Kleenex 舒潔;規格：100PC抽x12x1PC包;舒潔羽絨經濟抽取衛生紙100抽12包;0,0;1;100,0;60,0;4865;0.00%;0;12201155001;unique_master_match;1;1;pc;12;pc;25,75;0,0;0,0;count;month;0,0;0,0;;;;;6,0
家樂福超值單抽式柔紙巾;日用生活;99,0;家樂福;規格：250PC抽x1x10Pack包;家福超值單抽式柔紙巾;0,0;1;250,0;60,0;4868;0.00%;0;12201896001;unique_master_match;1;1;pc;10;pack;9,9;0,0;0,0;count;month;0,0;0,0;;;;;60,0
舒潔女性專用濕式衛生紙40PC;日用生活;129,0;Kleenex 舒潔;規格：40PC抽x1x2Bag包;舒潔女用濕式衛生紙40P;0,0;1;40,0;24,0;4869;0.00%;1;12201897001;unique_master_match;1;1;pc;2;bag;64,5;0,0;0,0;count;month;0,0;1,0;;;;;48,0
可麗舒抽取衛生紙100PCx24;日用生活;249,0;可麗舒;規格：100PC抽x1x24Pack包;可麗舒抽取衛生紙100抽;279,0;1;100,0;60,0;4870;10.75%;1;12201898001;unique_master_match;1;1;pc;24;pack;10,375;11,625;10,75268817204301;count;month;10,75;1,0;;;;;72,0
舒潔棉柔舒適捲筒衛生紙300PCx12;日用生活;172,0;Kleenex 舒潔;規格：300PC抽x12x1Bag袋;舒潔捲筒衛生紙;200,0;1;300,0;60,0;4871;14.00%;0;12202002001;unique_master_match;1;1;pc;12;bag;14,333333333333334;16,666666666666668;14,000000000000002;count;month;14,0;0,0;;;;;6,0
春風捲筒衛生紙;日用生活;129,0;春風;規格：12Roll捲x1x1Pack包;春風捲筒衛生紙;0,0;1;12,0;60,0;4872;0.00%;1;12202005001;unique_master_match;1;1;roll;1;pack;129,0;0,0;0,0;count;month;0,0;1,0;;;;;8,0
五月花三層捲筒衛生紙 200張;日用生活;89,0;五月花;規格：6Roll捲x1x1Bag袋;五月花三層捲筒衛生紙 200張;118,0;1;6,0;60,0;4873;24.58%;0;12202006001;unique_master_match;1;1;roll;1;bag;89,0;118,0;24,576271186440678;count;month;24,58;0,0;;;;;16,0
家樂福超值捲筒式花紋衛生紙;日用生活;99,0;家樂福;規格：12Roll捲x1x1Roll捲;家樂福超值捲筒式花紋衛生紙;0,0;1;12,0;60,0;4874;0.00%;0;12202007001;unique_master_match;1;1;roll;1;roll;99,0;0,0;0,0;count;month;0,0;0,0;;;;;8,0
家樂福環保大捲筒衛生紙;日用生活;220,0;家樂福;規格：1357PC張x3x1PC個;家樂福大捲筒縐紋衛生紙;0,0;1;1357,0;60,0;4875;0.00%;0;12202008001;unique_master_match;1;1;pc;3;pc;73,33333333333333;0,0;0,0;count;month;0,0;0,0;;;;;6,0
家樂福超值捲筒式花紋衛生紙;日用生活;99,0;家樂福;規格：12Roll捲x1x1Roll捲;家樂福捲筒式花紋衛生紙;0,0;1;12,0;60,0;4876;0.00%;0;12202009001;unique_master_match;1;1;roll;1;roll;99,0;0,0;0,0;count;month;0,0;0,0;;;;;8,0
家樂福環保大捲筒衛生紙;日用生活;220,0;家樂福;規格：1357PC張x3x1PC個;家樂福環保大捲筒衛生紙;0,0;1;1357,0;60,0;4877;0.00%;0;12202038001;unique_master_match;1;1;pc;3;pc;73,33333333333333;0,0;0,0;count;month;0,0;0,0;;;;;4,0
家樂福環保捲筒衛生紙;日用生活;45,0;家樂福;規格：270Set組x6x1PC串;家樂福環保捲筒衛生紙;0,0;1;270,0;60,0;4878;0.00%;0;12202039001;unique_master_match;1;1;set;6;pc;7,5;0,0;0,0;count;month;0,0;0,0;;;;;16,0
春風超柔軟面紙-故宮版 FSC;日用生活;109,0;春風;規格：200PC抽x1x5Pack包;春風超柔軟面紙-故宮版;125,0;1;200,0;60,0;4880;12.80%;0;12210003001;unique_master_match;1;1;pc;5;pack;21,8;25,0;12,799999999999997;count;month;12,8;0,0;;;;;50,0
家福盒裝面紙;日用生活;105,0;家樂福;規格：200PC抽x1x5Box盒;家福盒裝面紙;0,0;1;200,0;60,0;4881;0.00%;1;12210005001;unique_master_match;1;1;pc;5;box;21,0;0,0;0,0;count;month;0,0;1,0;;;;;50,0
[箱購]倍潔雅抽取式衛生紙100抽24包x4袋;日用生活;900,0;倍潔雅;規格：100PC抽x1x96Bag包;家福超值盒裝面紙;1,1;1;100,0;60,0;4883;18.18%;1;12210018001;unique_master_match;1;1;pc;96;bag;9,375;0,011458333333333334;0,0;count;month;18,18;1,0;;;;;50,0
柔情200盒裝面紙-200PC;日用生活;138,0;柔情;規格：200PC抽x1x5Box盒;柔情200盒裝面紙;145,0;1;200,0;60,0;4884;4.83%;0;12210021001;unique_master_match;1;1;pc;5;box;27,6;29,0;4,827586206896547;count;month;4,83;0,0;;;;;50,0
舒潔旅行包袖珍面紙70抽(圖案隨機)*限量包裝,恕不指定(以實際出貨為主);日用生活;74,0;Kleenex 舒潔;規格：1PC包x1x4Bag袋;舒潔旅行包袖珍面紙70抽;0,0;1;1,0;60,0;4887;0.00%;0;12211001001;unique_master_match;1;1;pc;4;bag;18,5;0,0;0,0;count;month;0,0;0,0;;;;;64,0
舒潔迪士尼袖珍包面紙FSC-10PCx30包(圖案隨機)*限量包裝,恕不指定(以實際出貨為主);日用生活;98,0;Kleenex 舒潔;規格：10PC抽x30x1Set組;家福袖珍包面紙;0,0;1;10,0;60,0;4888;0.00%;1;12211004001;unique_master_match;1;1;pc;30;set;3,2666666666666666;0,0;0,0;count;month;0,0;1,0;;;;;16,0
春風袖珍包面紙-10PCx36;日用生活;64,0;春風;規格：36PC包x1x1Pack包;春風袖珍包面紙;69,0;1;36,0;60,0;4889;7.25%;0;12211005001;unique_master_match;1;1;pc;1;pack;64,0;69,0;7,246376811594203;count;month;7,25;0,0;;;;;16,0
舒潔迪士尼袖珍包面紙FSC-10PCx30包(圖案隨機)*限量包裝,恕不指定(以實際出貨為主);日用生活;98,0;Kleenex 舒潔;規格：10PC抽x30x1Set組;舒潔迪士尼紙手帕;0,0;1;10,0;60,0;4892;0.00%;0;12211013001;unique_master_match;1;1;pc;30;set;3,2666666666666666;0,0;0,0;count;month;0,0;0,0;;;;;32,0
舒潔迪士尼袖珍包面紙FSC-10PCx30包(圖案隨機)*限量包裝,恕不指定(以實際出貨為主);日用生活;98,0;Kleenex 舒潔;規格：10PC抽x30x1Set組;舒潔迪士尼袖珍包面紙;0,0;1;10,0;60,0;4893;0.00%;0;12211016001;unique_master_match;1;1;pc;30;set;3,2666666666666666;0,0;0,0;count;month;0,0;0,0;;;;;32,0
家樂福超值袖珍包面紙10抽x36包;日用生活;60,0;家樂福;規格：36PC包x1x1PC包;家福超值袖珍包面紙;0,0;1;36,0;60,0;4894;0.00%;0;12211017001;unique_master_match;1;1;pc;1;pc;60,0;0,0;0,0;count;month;0,0;0,0;58,0;35,0;46,0;11,1;28,0
舒潔 濕式衛生紙 40抽;日用生活;169,0;Kleenex 舒潔;規格：40PC抽x1x3PACK包;舒潔濕式面紙;0,0;1;40,0;24,0;4897;0.00%;1;12211023001;unique_master_match;1;1;pc;3;pack;56,333333333333336;0,0;0,0;count;month;0,0;1,0;;;;;42,0
滿意寶寶濕毛巾棉柔厚型補充包;日用生活;147,0;滿意寶寶;規格：80PC張x1x3Pack包;家福嬰兒潔膚濕巾補充包;156,0;1;80,0;24,0;4901;5.77%;0;12212003001;unique_master_match;1;1;pc;3;pack;49,0;52,0;5,769230769230769;count;month;5,77;0,0;36,0;24,0;25,0;10,6;16,0
嬌生嬰兒純水柔濕巾(一般型)100PC;日用生活;139,0;嬌生;規格：100PC張x1x3Pack包;嬌生嬰兒純水柔濕巾- 一般型;0,0;1;100,0;24,0;4902;0.00%;0;12212005001;unique_master_match;1;1;pc;3;pack;46,333333333333336;0,0;0,0;count;month;0,0;0,0;24,0;36,0;25,0;7,8;12,0
[箱購]嬌生嬰兒純水柔濕巾- 加厚型80PC張3Pack包x4袋;日用生活;552,0;嬌生;規格：80PC張x1x12Pack包;嬌生嬰兒純水柔濕巾- 加厚型;0,0;1;80,0;24,0;4903;0.00%;0;12212006001;unique_master_match;1;1;pc;12;pack;46,0;0,0;0,0;count;month;0,0;0,0;35,0;23,0;22,0;6,92;12,0
好奇純水濕巾厚型箱裝;日用生活;385,0;HUGGIES 好奇;規格：80PC抽x10x1Box箱;好奇超純水濕巾-加厚型;0,0;1;80,0;24,0;4904;0.00%;0;12212007001;unique_master_match;1;1;pc;10;box;38,5;0,0;0,0;count;month;0,0;0,0;;;;;18,0
康乃馨寶貝天使濕巾;日用生活;109,0;康乃韾;規格：10PC片x1x10PC片;康乃馨寶貝天使濕巾;0,0;1;10,0;36,0;4907;0.00%;1;12212010001;unique_master_match;1;1;pc;10;pc;10,9;0,0;0,0;count;month;0,0;1,0;29,0;28,0;19,0;5,16;60,0
家樂福成人濕紙巾;日用生活;45,0;家樂福;規格：48PC張x1x1Pack包;家福成人濕紙巾;49,0;1;48,0;36,0;4908;8.16%;0;12212011001;unique_master_match;1;1;pc;1;pack;45,0;49,0;8,16326530612245;count;month;8,16;0,0;37,0;25,0;26,0;10,8;16,0
驅塵氏抗菌濕拖巾-薰衣草;日用生活;49,0;驅塵氏;規格：1Pack包x1x1Pack包;家福薰衣草柔濕巾;60,0;1;1,0;999,0;4912;18.33%;0;12212017001;unique_master_match;1;1;pack;1;pack;49,0;60,0;18,333333333333332;count;month;18,33;0,0;27,0;25,0;23,0;4,42;72,0
依必朗抗菌潔膚濕紙巾-綠茶清新;日用生活;72,0;依必朗;規格：88PC抽x1x1PacK包;依必朗抗菌潔膚濕紙巾-綠茶清新;0,0;1;88,0;36,0;4915;0.00%;0;12212020001;unique_master_match;1;1;pc;1;pack;72,0;0,0;0,0;count;month;0,0;0,0;36,0;25,0;23,0;8,37;12,0
好奇純水濕巾厚型箱裝;日用生活;385,0;HUGGIES 好奇;規格：80PC抽x10x1Box箱;好奇純水濕巾厚型箱裝;0,0;1;80,0;24,0;4919;0.00%;1;12212027001;unique_master_match;1;1;pc;10;box;38,5;0,0;0,0;count;month;0,0;1,0;;;;;1,0
家樂福抗菌潔膚濕巾;日用生活;33,0;家樂福;規格：10PC張x3x1Pack包;家福抗菌潔膚濕巾;45,0;1;10,0;36,0;4921;26.67%;1;12212030001;unique_master_match;1;1;pc;3;pack;11,0;15,0;26,666666666666668;count;month;26,67;1,0;27,0;25,0;28,0;5,13;24,0
家樂福超值潔膚濕巾80PCx2;日用生活;58,0;家樂福;規格：80PC抽x2x1Pack包;超值潔膚濕巾;0,0;1;80,0;36,0;4939;0.00%;1;12212033001;ambiguous_master_match_resolved_with_order_history;2;2;pc;2;pack;29,0;0,0;0,0;count;month;0,0;1,0;51,0;26,0;23,0;12,45;12,0
家樂福嬰兒潔膚濕巾量販包-粉藍-80PCx4;日用生活;149,0;家樂福;規格：80PC張x4x1PC串;家福嬰兒潔膚濕巾量販包-粉藍;169,0;1;80,0;36,0;4924;11.83%;1;12212035001;unique_master_match;1;1;pc;4;pc;37,25;42,25;11,834319526627219;count;month;11,83;1,0;37,0;24,0;29,0;10,72;4,0
家樂福嬰兒潔膚濕巾(外出包);日用生活;79,0;家樂福;規格：30PC張x1x3Pack包;家福嬰兒潔膚濕巾(外出包);89,0;1;30,0;36,0;4925;11.24%;1;12212036001;unique_master_match;1;1;pc;3;pack;26,333333333333332;29,666666666666668;11,235955056179783;count;month;11,24;1,0;45,0;27,0;15,0;7,758;36,0
家樂福嬰兒潔膚濕巾(便利包)10PC;日用生活;29,0;家樂福;規格：10PC張x1x3Pack包;家福嬰兒潔膚濕巾(便利包);35,0;1;10,0;36,0;4926;17.14%;0;12212037001;unique_master_match;1;1;pc;3;pack;9,666666666666666;11,666666666666666;17,142857142857142;count;month;17,14;0,0;27,0;25,0;22,0;4,28;72,0
好奇純水濕巾厚型箱裝;日用生活;385,0;HUGGIES 好奇;規格：80PC抽x10x1Box箱;好奇厚型嬰兒濕巾;0,0;1;80,0;24,0;4927;0.00%;0;12212038001;unique_master_match;1;1;pc;10;box;38,5;0,0;0,0;count;month;0,0;0,0;;;;;18,0
依必朗抗菌潔膚濕紙巾88抽-淡雅清香;日用生活;72,0;依必朗;規格：88PC張x1x1PACK包;依必朗抗菌潔膚濕紙巾88抽-淡雅清香;0,0;1;88,0;36,0;4929;0.00%;1;12212040001;unique_master_match;1;1;pc;1;pack;72,0;0,0;0,0;count;month;0,0;1,0;36,0;25,0;23,0;8,37;12,0
沙威隆清爽潔膚抗菌濕巾(10抽x4包/袋);日用生活;99,0;沙威隆;規格：10PC抽x4x1Box箱;沙威隆清爽潔膚抗菌濕巾;0,0;1;10,0;36,0;4931;0.00%;1;12212056001;unique_master_match;1;1;pc;4;box;24,75;0,0;0,0;count;month;0,0;1,0;37,0;16,0;20,0;2,87;12,0
安親抑菌濕巾(加蓋)80PC;日用生活;56,0;安親;規格：80PC抽x1x1Box箱;安親抑菌濕巾-加蓋;58,0;1;80,0;36,0;4932;3.45%;0;12212057001;unique_master_match;1;1;pc;1;box;56,0;58,0;3,4482758620689653;count;month;3,45;0,0;58,0;23,0;27,0;15,4;20,0
沙威隆清爽抗菌濕巾(80抽/包);日用生活;69,0;沙威隆;規格：80PC片x1x1PACK包;沙威隆清爽抗菌濕巾80抽;0,0;1;80,0;36,0;4933;0.00%;1;12212058001;unique_master_match;1;1;pc;1;pack;69,0;0,0;0,0;count;month;0,0;1,0;46,0;32,0;20,0;8,43;24,0
滿意寶寶濕毛巾棉柔厚型補充包;日用生活;147,0;滿意寶寶;規格：80PC張x1x3Pack包;滿意寶寶濕毛巾柔棉型補充包;156,0;1;80,0;24,0;4934;5.77%;1;12212059001;unique_master_match;1;1;pc;3;pack;49,0;52,0;5,769230769230769;count;month;5,77;1,0;33,0;25,0;19,0;5,85;12,0
滿意寶寶濕毛巾棉柔厚型補充包;日用生活;147,0;滿意寶寶;規格：80PC張x1x3Pack包;滿意寶寶濕毛巾棉柔厚型補充包;156,0;1;80,0;24,0;4936;5.77%;0;12212061001;unique_master_match;1;1;pc;3;pack;49,0;52,0;5,769230769230769;count;month;5,77;0,0;33,0;25,0;21,0;6,26;12,0
【濕紙巾】滿意寶寶濕毛巾棉柔厚型外出包;日用生活;84,0;滿意寶寶;規格：20PC張x1x3Pack包;滿意寶寶濕毛巾棉柔厚型外出包;0,0;1;20,0;24,0;4937;0.00%;1;12212062001;unique_master_match;1;1;pc;3;pack;28,0;0,0;0,0;count;month;0,0;1,0;34,0;30,0;21,0;7,59;48,0
家樂福嬰兒潔膚濕巾量販包(粉紅)80PCx4;日用生活;149,0;家樂福;規格：80PC張x4x1Bag袋;家福嬰兒潔膚濕巾量販包-粉紅;169,0;1;80,0;36,0;4938;11.83%;0;12212069001;unique_master_match;1;1;pc;4;bag;37,25;42,25;11,834319526627219;count;month;11,83;0,0;37,0;24,0;29,0;10,72;4,0
好奇加厚純水濕巾-迪士尼100*限量包裝,恕不指定(以實際出貨為主);日用生活;79,0;HUGGIES 好奇;規格：70PC抽x1x2PC串;好奇純水濕巾-迪士尼限定版;108,0;1;70,0;24,0;4940;26.85%;1;12212910001;unique_master_match;1;1;pc;2;pc;39,5;54,0;26,851851851851855;count;month;26,85;1,0;;;;;18,0
【安心價】春風超吸收廚房紙巾120PCx6捲;日用生活;99,0;春風;規格：120PC張x6x1Pack包;春風超吸收廚房紙巾;0,0;1;120,0;60,0;4943;0.00%;0;12220002001;unique_master_match;1;1;pc;6;pack;16,5;0,0;0,0;count;month;0,0;0,0;;;;;8,0
家樂福超值廚房紙抹布-66PCx6捲;日用生活;82,0;家樂福;規格：66Set組x6x1Bag袋;家福超值廚房紙抹布;0,0;1;66,0;60,0;4944;0.00%;1;12220003001;unique_master_match;1;1;set;6;bag;13,666666666666666;0,0;0,0;count;month;0,0;1,0;;;;;8,0
舒潔平版式衛生紙300PCx6;日用生活;128,0;Kleenex 舒潔;規格：300PC張x1x6Pack包;舒潔威象大尺寸家用紙巾;150,0;1;300,0;60,0;4945;14.67%;1;12220005001;unique_master_match;1;1;pc;6;pack;21,333333333333332;25,0;14,666666666666671;count;month;14,67;1,0;;;;;6,0
可麗舒廚房紙巾-60PCx6;日用生活;79,0;可麗舒;規格：60PC張x6x1Bag袋;可麗舒廚房紙巾;94,0;1;60,0;60,0;4947;15.96%;1;12220009001;unique_master_match;1;1;pc;6;bag;13,166666666666666;15,666666666666666;15,957446808510639;count;month;15,96;1,0;;;;;6,0
五月花超強韌廚房紙巾-60PCx6捲;日用生活;105,0;五月花;規格：60PC張x6x1Pack包;五月花超強韌廚房紙巾;109,0;1;60,0;60,0;4948;3.67%;1;12220010001;unique_master_match;1;1;pc;6;pack;17,5;18,166666666666668;3,6697247706422083;count;month;3,67;1,0;;;;;8,0
五月花厚棒廚房紙巾(60張x4捲/袋);日用生活;135,0;五月花;規格：60PC張x4x1PC包;五月花厚棒廚房紙巾;209,0;1;60,0;60,0;4949;35.41%;1;12220011001;unique_master_match;1;1;pc;4;pc;33,75;52,25;35,406698564593306;count;month;35,41;1,0;;;;;8,0
五月花妙用廚房紙巾-112組x6捲;日用生活;99,0;五月花;規格：112PC張x6x1Bag袋;五月花妙用廚房紙巾;111,0;1;112,0;60,0;4951;10.81%;0;12220013001;unique_master_match;1;1;pc;6;bag;16,5;18,5;10,81081081081081;count;month;10,81;0,0;;;;;8,0
百吉牌抽取式廚房紙巾;日用生活;139,0;百吉牌;規格：80PC抽x6x1Bag袋;百吉牌抽取式廚房紙巾;0,0;1;80,0;60,0;4952;0.00%;1;12220014001;unique_master_match;1;1;pc;6;bag;23,166666666666668;0,0;0,0;count;month;0,0;1,0;;;;;8,0
得意廚房紙巾70PCx6捲;日用生活;82,0;得意;規格：70PC張x6x1Pack包;得意廚房紙巾;84,0;1;70,0;60,0;4953;2.38%;1;12220015001;unique_master_match;1;1;pc;6;pack;13,666666666666666;14,0;2,3809523809523854;count;month;2,38;1,0;;;;;8,0
柔情廚房紙巾60PCx6;日用生活;75,0;柔情;規格：60PC張x6x1PC包;柔情廚房紙巾;132,0;1;60,0;60,0;4955;43.18%;0;12220018001;unique_master_match;1;1;pc;6;pc;12,5;22,0;43,18181818181818;count;month;43,18;0,0;;;;;8,0
百吉牌 擦手紙巾-150PC張*8包*4袋;日用生活;955,0;百吉牌;規格：150PC張x8x4Pack包;百吉牌擦手紙巾;0,0;1;150,0;60,0;4959;0.00%;0;12221001001;unique_master_match;1;1;pc;8;pack;119,375;0,0;0,0;count;month;0,0;0,0;;;;;4,0
家樂福環保擦手紙200PCx5;日用生活;123,0;家樂福;規格：200PC張x5x1PC串;家福擦手紙;0,0;1;200,0;60,0;4960;0.00%;0;12221003001;unique_master_match;1;1;pc;5;pc;24,6;0,0;0,0;count;month;0,0;0,0;;;;;4,0
