title;category;price;brand;specification;query;original_price;original_price_checked;capacity;shelf_life;order;Discount;Promo;item_code;item_code_resolution_status;master_candidate_count;order_supported_master_candidates;capacity_unit;pieces_per_package;package_unit;price_per_piece;original_price_per_piece;estimation_discount;capacity_category;shelf_life_unit;discount_numeric;promo_numeric;carton_length_cm;carton_width_cm;carton_height_cm;carton_weight;units_per_carton;inventory_quantity
566護色增亮洗髮乳700g;美妝個清;99,0;566;規格：700g克x1x1Bottle瓶;566 護色增亮洗髮乳;107,0;1;700,0;60,0;2046;7.48%;1;12000015001;unique_master_match;1;1;g;1;bottle;99,0;107,0;7,476636;weight;month;7,48;1,0;39,0;23,0;24,0;9,698;12,0;
566洗潤雙效洗髮乳800g;美妝個清;105,0;566;規格：800g克x1x1Bottle瓶;566洗潤雙效洗髮乳;124,0;1;800,0;60,0;2047;15.32%;0;12000016001;unique_master_match;1;1;g;1;bottle;105,0;124,0;15,322581;weight;month;15,32;0,0;38,0;24,0;21,0;10,068;12,0;59,0
飛柔控油止癢洗髮露;美妝個清;139,0;Pert飛柔;規格：750g克x1x1BOTTLE瓶;飛柔熱油滋潤洗髮乳;0,0;1;750,0;36,0;2050;0.00%;1;12000020001;unique_master_match;1;1;g;1;bottle;139,0;0,0;0,0;weight;month;0,0;1,0;26,0;22,0;23,0;7,03;6,0;30,666667
麗仕柔亮直順洗髮乳;美妝個清;189,0;Lux麗仕;規格：750g克x1x1PC瓶;麗仕柔亮直順洗髮乳 麗仕直順洗髮乳;0,0;1;750,0;36,0;2062;0.00%;1;12000042001;unique_master_match;1;1;g;1;pc;189,0;0,0;0,0;weight;month;0,0;1,0;25,0;17,0;26,0;5,31;6,0;14,0
麗仕柔亮清爽洗髮乳;美妝個清;189,0;Lux麗仕;規格：750g克x1x1PC瓶;麗仕柔亮清爽洗髮乳 麗仕清爽洗髮乳;0,0;1;750,0;36,0;2091;0.00%;1;12000081001;unique_master_match;1;1;g;1;pc;189,0;0,0;0,0;weight;month;0,0;1,0;25,0;17,0;26,0;5,31;6,0;19,0
566薄荷淨屑洗髮露800g;美妝個清;115,0;566;規格：800g克x1x1PC瓶;566 薄荷淨屑洗髮露;124,0;1;800,0;60,0;2096;7.26%;1;12000089001;unique_master_match;1;1;g;1;pc;115,0;124,0;7,258065;weight;month;7,26;1,0;44,0;23,0;23,0;11,1;12,0;39,0
566蛋黃素洗髮乳800g;美妝個清;105,0;566;規格：800g克x1x1Bottle瓶;566蛋黃素洗髮乳;124,0;1;800,0;60,0;2101;15.32%;0;12000097001;unique_master_match;1;1;g;1;bottle;105,0;124,0;15,322581;weight;month;15,32;0,0;38,0;25,0;22,0;11,0;12,0;38,0
飛柔控油去屑洗髮露組;美妝個清;215,0;飛柔;規格：1000g克x1x1SET組;超值薄荷洗髮乳;0,0;1;1000,0;36,0;2104;0.00%;1;12000101001;unique_master_match;1;1;g;1;set;215,0;0,0;0,0;weight;month;0,0;1,0;32,0;32,0;27,0;13,342;6,0;253,0
多芬深層修護洗髮乳;美妝個清;179,0;Dove 多芬;規格：700g克x1x1PC瓶;多芬深層修護洗髮乳;0,0;1;700,0;36,0;2273;0.00%;0;12000125001;ambiguous_master_match_resolved_with_order_history;2;2;g;1;pc;179,0;0,0;0,0;weight;month;0,0;0,0;25,0;17,0;25,0;4,9;6,0;0,0
麗仕柔亮修護洗髮乳;美妝個清;189,0;Lux麗仕;規格：750g克x1x1PC瓶;麗仕柔亮修護洗髮乳 麗仕修護洗髮乳;0,0;1;750,0;36,0;2118;0.00%;1;12000129001;unique_master_match;1;1;g;1;pc;189,0;0,0;0,0;weight;month;0,0;1,0;25,0;17,0;26,0;5,31;6,0;13,0
潘婷奇蹟系列柔亮護色護髮精華素;美妝個清;329,0;Pantene潘婷;規格：500g克x1x1PC瓶;潘婷奇蹟系列柔亮護色洗髮露 潘婷奇蹟護色洗;355,0;1;500,0;36,0;2121;7.32%;0;12000135001;unique_master_match;1;1;g;1;pc;329,0;355,0;7,323944;weight;month;7,32;0,0;22,0;23,0;24,0;5,78;9,0;18,0
花香5原效洗髮乳-茉莉花香;美妝個清;129,0;花香5;規格：1100g克x1x1Bottle瓶;花香5原效洗髮乳-茉莉花香;158,0;1;1100,0;36,0;2128;18.35%;0;12000149001;unique_master_match;1;1;g;1;bottle;129,0;158,0;18,35443;weight;month;18,35;0,0;47,0;28,0;25,0;15,032;12,0;40,0
麗仕柔亮強韌洗髮乳;美妝個清;189,0;Lux麗仕;規格：750g克x1x1PC瓶;麗仕柔亮強韌洗髮乳 麗仕強韌洗髮乳;0,0;1;750,0;36,0;2135;0.00%;1;12000163001;unique_master_match;1;1;g;1;pc;189,0;0,0;0,0;weight;month;0,0;1,0;25,0;17,0;26,0;5,31;6,0;7,0
麗仕柔亮絲滑潤髮乳;美妝個清;189,0;Lux麗仕;規格：650g克x1x1PC瓶;麗仕柔亮絲滑洗髮乳 麗仕絲滑洗髮乳;0,0;1;650,0;36,0;2139;0.00%;1;12000169001;unique_master_match;1;1;g;1;pc;189,0;0,0;0,0;weight;month;0,0;1,0;25,0;17,0;26,0;5,31;6,0;23,0
566潤澤抗菌香氛洗髮精-白麝香800g;美妝個清;108,0;566;規格：800g克x1x1BOTTLE瓶;566潤澤抗菌香氛洗髮精-白麝香 潤澤抗菌白麝香;119,0;1;800,0;60,0;2145;9.24%;0;12000182001;unique_master_match;1;1;g;1;bottle;108,0;119,0;9,243697;weight;month;9,24;0,0;45,0;22,0;27,0;11,2;12,0;24,0
潘婷絲質順滑洗髮露650G;美妝個清;199,0;;規格：650g克x1x1BOTTLE瓶;潘婷強韌頭髮減少斷裂洗髮精;0,0;1;650,0;36,0;2163;0.00%;1;12000207001;unique_master_match;1;1;g;1;bottle;199,0;0,0;0,0;weight;month;0,0;1,0;29,0;17,0;25,0;4,91;6,0;46,0
566抗屑抗菌香氛洗髮精-小蒼蘭800g;美妝個清;108,0;566;規格：800g克x1x1BOTTLE瓶;566抗屑抗菌香氛洗髮精-小蒼蘭 抗屑抗菌小蒼蘭;119,0;1;800,0;60,0;2175;9.24%;1;12000223001;unique_master_match;1;1;g;1;bottle;108,0;119,0;9,243697;weight;month;9,24;1,0;45,0;22,0;27,0;11,2;12,0;24,0
水平衡香水洗髮精現正戀愛中700g;美妝個清;149,0;水平衡;規格：700g克x1x1PC瓶;水平衡香水洗髮精現正戀愛中 現正戀愛中;169,0;1;700,0;36,0;2202;11.83%;1;12000276001;unique_master_match;1;1;g;1;pc;149,0;169,0;11,83432;weight;month;11,83;1,0;36,0;22,0;27,0;10,1;12,0;24,0
清淨海環保洗髮精-750g;美妝個清;129,0;清淨海;規格：750g克x1x1Bottle瓶;清淨海環保洗髮精;139,0;1;750,0;36,0;2205;7.19%;1;12000288001;unique_master_match;1;1;g;1;bottle;129,0;139,0;7,194245;weight;month;7,19;1,0;32,0;24,0;26,0;10,56;12,0;78,0
麗仕柔亮護色洗髮乳;美妝個清;189,0;Lux麗仕;規格：750g克x1x1PC瓶;麗仕柔亮護色洗髮乳;0,0;1;750,0;36,0;2215;0.00%;1;12000314001;unique_master_match;1;1;g;1;pc;189,0;0,0;0,0;weight;month;0,0;1,0;25,0;18,0;25,0;5,35;6,0;12,0
麗仕髮的補給角蛋白胺基酸蓬鬆洗髮精;美妝個清;299,0;Lux麗仕;規格：450g克x1x1PC瓶;麗仕髮的補給角蛋白胺基酸洗髮精;323,0;1;450,0;36,0;2242;7.43%;1;12000366001;unique_master_match;1;1;g;1;pc;299,0;323,0;7,430341;weight;month;7,43;1,0;34,0;21,0;23,0;6,7;12,0;19,0
麗仕髮的補給膠原蛋白胺基酸保濕洗髮精;美妝個清;299,0;Lux麗仕;規格：450g克x1x1PC瓶;麗仕髮的補給膠原蛋白胺基酸洗髮精;323,0;1;450,0;36,0;2244;7.43%;0;12000372001;unique_master_match;1;1;g;1;pc;299,0;323,0;7,430341;weight;month;7,43;0,0;34,0;21,0;23,0;6,7;12,0;25,0
蒂沐蝶深層純淨洗髮精500g;美妝個清;263,0;Timotei 蒂沐蝶;規格：500g克x1x1PC瓶;蒂沐蝶深層純淨洗髮精;0,0;1;500,0;36,0;2246;0.00%;0;12000374001;unique_master_match;1;1;g;1;pc;263,0;0,0;0,0;weight;month;0,0;0,0;31,0;18,0;22,0;8,03;12,0;75,0
蒂沐蝶玫瑰保濕植萃洗髮精500g;美妝個清;263,0;Timotei 蒂沐蝶;規格：500g克x1x1PC瓶;蒂沐蝶玫瑰保濕植萃洗髮精;0,0;1;500,0;36,0;2247;0.00%;0;12000375001;unique_master_match;1;1;g;1;pc;263,0;0,0;0,0;weight;month;0,0;0,0;31,0;18,0;22,0;8,03;12,0;81,0
蒂沐蝶茶樹清爽植萃洗髮精500g;美妝個清;263,0;Timotei 蒂沐蝶;規格：500g克x1x1PC瓶;蒂沐蝶茶樹清爽植萃洗髮精;0,0;1;500,0;36,0;2248;0.00%;1;12000377001;unique_master_match;1;1;g;1;pc;263,0;0,0;0,0;weight;month;0,0;1,0;31,0;19,0;22,0;7,96;12,0;108,0
蒂沐蝶金盞花修護植萃洗髮精-500g;美妝個清;263,0;Timotei 蒂沐蝶;規格：500g克x1x1PC瓶;蒂沐蝶金盞花修護植萃洗髮精;0,0;1;500,0;36,0;2277;0.00%;1;12000469001;unique_master_match;1;1;g;1;pc;263,0;0,0;0,0;weight;month;0,0;1,0;31,0;19,0;22,0;7,97;12,0;
多芬去屑修護洗髮乳700g;美妝個清;179,0;Dove 多芬;規格：700g克x1x1PC瓶;多芬去屑修護洗髮乳;0,0;1;700,0;36,0;2281;0.00%;0;12000494001;unique_master_match;1;1;g;1;pc;179,0;0,0;0,0;weight;month;0,0;0,0;25,0;17,0;25,0;4,9;6,0;0,0
多芬清爽淨化洗髮乳;美妝個清;179,0;Dove 多芬;規格：700g克x1x1PC瓶;多芬清爽淨化洗髮乳;0,0;1;700,0;36,0;2282;0.00%;1;12000495001;unique_master_match;1;1;g;1;pc;179,0;0,0;0,0;weight;month;0,0;1,0;25,0;17,0;25,0;4,9;6,0;0,0
多芬直順亮澤洗髮乳700g;美妝個清;179,0;Dove 多芬;規格：700g克x1x1PC瓶;多芬直順亮澤洗髮乳;0,0;1;700,0;36,0;2284;0.00%;0;12000497001;unique_master_match;1;1;g;1;pc;179,0;0,0;0,0;weight;month;0,0;0,0;25,0;17,0;25,0;4,9;6,0;0,0
多芬輕盈蓬鬆洗髮乳700g;美妝個清;179,0;Dove 多芬;規格：700g克x1x1PC瓶;多芬輕盈蓬鬆洗髮乳;0,0;1;700,0;36,0;2285;0.00%;0;12000498001;unique_master_match;1;1;g;1;pc;179,0;0,0;0,0;weight;month;0,0;0,0;25,0;17,0;25,0;4,9;6,0;0,0
海倫仙度絲去屑洗髮露止癢呵護680g;美妝個清;249,0;海倫仙度絲;規格：680g克x1x1BOTTLE瓶;海倫仙度絲去屑止癢呵護洗髮乳;0,0;1;680,0;36,0;2292;0.00%;0;12001004001;unique_master_match;1;1;g;1;bottle;249,0;0,0;0,0;weight;month;0,0;0,0;22,0;19,0;23,0;5,25;6,0;91,0
飛柔滋潤去屑洗髮露;美妝個清;139,0;Pert飛柔;規格：750g克x1x1BOTTLE瓶;飛柔去頭皮屑熱油洗髮乳;0,0;1;750,0;36,0;2310;0.00%;0;12001029001;unique_master_match;1;1;g;1;bottle;139,0;0,0;0,0;weight;month;0,0;0,0;26,0;22,0;23,0;7,007;6,0;117,0
海倫仙度絲去屑洗髮露薄荷舒爽680+400;美妝個清;299,0;;規格：1080g克x1x1SET組;海倫薄荷舒爽去屑洗髮乳;323,0;1;1080,0;36,0;2320;7.43%;1;12001049001;unique_master_match;1;1;g;1;set;299,0;323,0;7,430341;weight;month;7,43;1,0;26,0;22,0;24,0;7,16;6,0;223,0
566抗屑抗菌香氛洗髮精-小蒼蘭800g;美妝個清;108,0;566;規格：800g克x1x1BOTTLE瓶;566去屑專用洗髮乳;119,0;1;800,0;60,0;2322;9.24%;1;12001051001;unique_master_match;1;1;g;1;bottle;108,0;119,0;9,243697;weight;month;9,24;1,0;39,0;26,0;23,0;11,2;12,0;16,0
海倫仙度絲去屑洗髮露薄荷舒爽680+400;美妝個清;299,0;;規格：1080g克x1x1SET組;海倫仙度絲去屑薄荷舒爽洗髮乳;323,0;1;1080,0;36,0;2328;7.43%;1;12001058001;unique_master_match;1;1;g;1;set;299,0;323,0;7,430341;weight;month;7,43;1,0;22,0;18,0;23,0;5,35;6,0;41,0
Clear淨男士去屑洗髮乳冰爽薄荷止癢1200g;美妝個清;269,0;Clear淨;規格：1200g克x1x1PC瓶;淨男士去屑洗髮乳冰爽薄荷止癢 淨男去屑洗冰爽;379,0;1;1200,0;36,0;2335;29.02%;0;12001065001;unique_master_match;1;1;g;1;pc;269,0;379,0;29,023747;weight;month;29,02;0,0;29,0;17,0;26,0;5,2;6,0;9,0
【Clear淨】男士去屑洗髮乳清爽控油型;美妝個清;239,0;Clear淨;規格：750g克x1x1PC瓶;淨男士去屑洗髮乳清爽控油型 淨男去屑洗清爽;0,0;1;750,0;36,0;2339;0.00%;0;12001071001;unique_master_match;1;1;g;1;pc;239,0;0,0;0,0;weight;month;0,0;0,0;29,0;17,0;26,0;5,2;6,0;15,0
淨男士去屑洗髮乳強韌健髮淨爽型-750g;美妝個清;239,0;Clear淨;規格：750g克x1x1PC瓶;淨男士去屑洗髮乳強韌健髮淨爽型 淨男士強韌洗髮;0,0;1;750,0;36,0;2340;0.00%;0;12001076001;unique_master_match;1;1;g;1;pc;239,0;0,0;0,0;weight;month;0,0;0,0;29,0;17,0;25,0;5,18;6,0;12,0
【Clear淨】女士去屑洗髮乳控油平衡型;美妝個清;239,0;Clear淨;規格：750g克x1x1PC瓶;淨女士去屑洗髮乳控油平衡型 淨女去屑洗控油;0,0;1;750,0;36,0;2341;0.00%;0;12001077001;unique_master_match;1;1;g;1;pc;239,0;0,0;0,0;weight;month;0,0;0,0;29,0;17,0;26,0;5,2;6,0;12,0
海倫仙度絲男士適用去屑洗髮露淨爽控油680g;美妝個清;249,0;海倫仙度絲;規格：680g克x1x1BOTTLE瓶;海倫男士去屑洗髮乳淨爽控油;0,0;1;680,0;36,0;2355;0.00%;0;12001093001;unique_master_match;1;1;g;1;bottle;249,0;0,0;0,0;weight;month;0,0;0,0;22,0;19,0;23,0;5,25;6,0;57,0
麗仕柔亮去屑止癢洗髮乳;美妝個清;189,0;Lux麗仕;規格：750g克x1x1PC瓶;麗仕柔亮去屑止癢洗髮乳 麗仕去屑洗髮乳;0,0;1;750,0;36,0;2361;0.00%;0;12001112001;unique_master_match;1;1;g;1;pc;189,0;0,0;0,0;weight;month;0,0;0,0;25,0;17,0;26,0;5,31;6,0;9,0
澎澎MAN咖啡因洗髮露650g;美妝個清;152,0;PON PON 澎澎;規格：650g克x1x1PC瓶;澎澎MAN咖啡因洗髮露 澎澎咖啡因洗髮;0,0;1;650,0;60,0;2365;0.00%;1;12001999001;unique_master_match;1;1;g;1;pc;152,0;0,0;0,0;weight;month;0,0;1,0;38,0;20,0;25,0;9,74;12,0;24,0
多芬深層修護潤髮乳700g;美妝個清;179,0;Dove 多芬;規格：700g克x1x1PC瓶;多芬深層修護潤髮乳;0,0;1;700,0;36,0;2373;0.00%;1;12002013001;unique_master_match;1;1;g;1;pc;179,0;0,0;0,0;weight;month;0,0;1,0;25,0;17,0;25,0;4,9;6,0;0,0
潘婷奇蹟系列柔亮護色護髮精華素;美妝個清;329,0;Pantene潘婷;規格：500g克x1x1PC瓶;潘婷強韌減少斷裂潤髮精華素 強韌減少斷裂;355,0;1;500,0;36,0;2376;7.32%;1;12002018001;unique_master_match;1;1;g;1;pc;329,0;355,0;7,323944;weight;month;7,32;1,0;29,0;17,0;25,0;4,93;6,0;8,0
飛柔滋潤去屑洗髮露;美妝個清;139,0;Pert飛柔;規格：750g克x1x1BOTTLE瓶;飛柔熱油滋潤潤髮乳;0,0;1;750,0;36,0;2386;0.00%;1;12002037001;unique_master_match;1;1;g;1;bottle;139,0;0,0;0,0;weight;month;0,0;1,0;26,0;22,0;23,0;7,0;6,0;86,0
多芬直順亮澤潤髮乳700g;美妝個清;179,0;Dove 多芬;規格：700g克x1x1PC瓶;多芬直順亮澤潤髮乳;0,0;1;700,0;36,0;2406;0.00%;1;12002084001;unique_master_match;1;1;g;1;pc;179,0;0,0;0,0;weight;month;0,0;1,0;25,0;17,0;25,0;4,9;6,0;0,0
潘婷奇蹟系列柔亮護色護髮精華素;美妝個清;329,0;Pantene潘婷;規格：500g克x1x1PC瓶;潘婷奇蹟系列柔亮護色護髮精華素 潘婷奇蹟護色潤;355,0;1;500,0;36,0;2410;7.32%;1;12002096001;unique_master_match;1;1;g;1;pc;329,0;355,0;7,323944;weight;month;7,32;1,0;22,0;23,0;24,0;5,63;9,0;18,0
麗仕柔亮強韌潤髮乳;美妝個清;189,0;Lux麗仕;規格：650g克x1x1PC瓶;麗仕柔亮強韌潤髮乳 麗仕強韌潤髮乳;0,0;1;650,0;36,0;2413;0.00%;0;12002104001;unique_master_match;1;1;g;1;pc;189,0;0,0;0,0;weight;month;0,0;0,0;25,0;17,0;26,0;4,5;6,0;12,0
麗仕柔亮直順潤髮乳;美妝個清;189,0;Lux麗仕;規格：650g克x1x1PC瓶;麗仕柔亮直順潤髮乳 麗仕直順潤髮乳;0,0;1;650,0;36,0;2414;0.00%;0;12002105001;unique_master_match;1;1;g;1;pc;189,0;0,0;0,0;weight;month;0,0;0,0;25,0;17,0;26,0;4,5;6,0;7,0
麗仕柔亮絲滑潤髮乳;美妝個清;189,0;Lux麗仕;規格：650g克x1x1PC瓶;麗仕柔亮絲滑潤髮乳 麗仕絲滑潤髮乳;0,0;1;650,0;36,0;2415;0.00%;0;12002106001;unique_master_match;1;1;g;1;pc;189,0;0,0;0,0;weight;month;0,0;0,0;25,0;17,0;26,0;4,5;6,0;7,0
麗仕柔亮修護潤髮乳;美妝個清;189,0;Lux麗仕;規格：650g克x1x1PC瓶;麗仕柔亮修護潤髮乳;0,0;1;650,0;36,0;2416;0.00%;0;12002107001;unique_master_match;1;1;g;1;pc;189,0;0,0;0,0;weight;month;0,0;0,0;25,0;17,0;26,0;4,5;6,0;24,666667
多芬輕盈蓬鬆潤髮乳700g;美妝個清;179,0;Dove 多芬;規格：700g克x1x1PC瓶;多芬輕盈蓬鬆潤髮乳;0,0;1;700,0;36,0;2419;0.00%;1;12002114001;unique_master_match;1;1;g;1;pc;179,0;0,0;0,0;weight;month;0,0;1,0;25,0;17,0;25,0;4,9;6,0;0,0
花香5原效潤絲精;美妝個清;129,0;花香5;規格：1100g克x1x1Bottle瓶;花香5原效潤絲精;158,0;1;1100,0;36,0;2420;18.35%;0;12002118001;unique_master_match;1;1;g;1;bottle;129,0;158,0;18,35443;weight;month;18,35;0,0;47,0;28,0;25,0;15,0;12,0;32,0
飛柔免沖洗瞬效柔順護髮精華380g;美妝個清;199,0;Pert飛柔;規格：380g克x1x1BOTTLE瓶;飛柔免沖洗瞬效柔順護髮精華 瞬效柔順;242,0;1;380,0;36,0;2440;17.77%;0;12003006001;unique_master_match;1;1;g;1;bottle;199,0;242,0;17,768595;weight;month;17,77;0,0;20,0;13,0;22,0;2,846;6,0;16,0
蒂沐蝶金盞花修護植萃洗髮精-500g;美妝個清;263,0;Timotei 蒂沐蝶;規格：500g克x1x1PC瓶;蒂沐蝶金盞花修護植萃護髮乳 蒂沐蝶金盞花護;0,0;1;500,0;36,0;2453;0.00%;1;12003031001;unique_master_match;1;1;g;1;pc;263,0;0,0;0,0;weight;month;0,0;1,0;31,0;19,0;22,0;7,16;12,0;24,0
【Timotei蒂沐蝶】玫瑰保濕植萃護髮乳;美妝個清;263,0;Timotei 蒂沐蝶;規格：500g克x1x1PC瓶;蒂沐蝶玫瑰保濕植萃護髮乳;0,0;1;500,0;36,0;2488;0.00%;1;12003084001;unique_master_match;1;1;g;1;pc;263,0;0,0;0,0;weight;month;0,0;1,0;31,0;18,0;23,0;7,14;12,0;17,333333
麗仕髮的補給角蛋白胺基酸蓬鬆護髮乳;美妝個清;299,0;Lux麗仕;規格：450g克x1x1PC瓶;麗仕髮的補給角蛋白胺基酸護髮乳 角蛋白護髮乳;323,0;1;450,0;36,0;2501;7.43%;0;12003104001;unique_master_match;1;1;g;1;pc;299,0;323,0;7,430341;weight;month;7,43;0,0;34,0;21,0;23,0;6,7;12,0;24,0
瑪宣妮珍珠光護髮優格;美妝個清;290,0;;規格：180g克x1x1PC個;瑪宣妮珍珠光護髮優格 珍珠光護髮優格;0,0;1;180,0;60,0;2505;0.00%;1;12003111001;unique_master_match;1;1;g;1;pc;290,0;0,0;0,0;weight;month;0,0;1,0;20,0;10,0;17,0;1,64;6,0;12,0
麗仕髮的補給膠原蛋白胺基酸保濕護髮乳;美妝個清;299,0;Lux麗仕;規格：450g克x1x1PC瓶;麗仕髮的補給膠原蛋白胺基酸護髮乳 膠原蛋白護髮;323,0;1;450,0;36,0;2506;7.43%;1;12003113001;unique_master_match;1;1;g;1;pc;299,0;323,0;7,430341;weight;month;7,43;1,0;34,0;21,0;23,0;6,7;12,0;24,0
【Timotei蒂沐蝶】茶樹清爽植萃護髮乳;美妝個清;263,0;Timotei 蒂沐蝶;規格：500g克x1x1PC瓶;蒂沐蝶茶樹清爽植萃護髮乳;299,0;1;500,0;36,0;2516;12.04%;0;12003134001;unique_master_match;1;1;g;1;pc;263,0;299,0;12,040134;weight;month;12,04;0,0;31,0;19,0;23,0;6,9;12,0;24,0
蒂沐蝶深層純淨洗髮精500g;美妝個清;263,0;Timotei 蒂沐蝶;規格：500g克x1x1PC瓶;蒂沐蝶深層純淨護髮乳;0,0;1;500,0;36,0;2517;0.00%;1;12003135001;unique_master_match;1;1;g;1;pc;263,0;0,0;0,0;weight;month;0,0;1,0;31,0;19,0;23,0;6,9;12,0;24,0
GATSBY 狂野塑型髮腊;美妝個清;188,0;GATSBY;規格：80g克x1x1Can罐;GATSBY 狂野塑型髮腊 狂野塑型;203,0;1;80,0;36,0;2550;7.39%;0;12004063001;unique_master_match;1;1;g;1;can;188,0;203,0;7,389163;weight;month;7,39;0,0;25,0;9,0;9,0;0,43;3,0;6,0
566 美色護髮染髮霜補充盒-自然深栗80g;美妝個清;139,0;566;規格：80g克x1x1Box盒;566 美色護髮染髮霜補充盒;161,0;1;80,0;36,0;2583;13.66%;1;12005003001;unique_master_match;1;1;g;1;box;139,0;161,0;13,664596;weight;month;13,66;1,0;25,0;20,0;22,0;1,61;12,0;22,666667
566 美色護髮染髮霜補充盒-自然深栗80g;美妝個清;139,0;566;規格：80g克x1x1Box盒;566 美色護髮染髮霜補充盒 自然深栗;161,0;1;80,0;36,0;2584;13.66%;1;12005003002;unique_master_match;1;1;g;1;box;139,0;161,0;13,664596;weight;month;13,66;1,0;25,0;20,0;22,0;1,73;12,0;24,0
566 美色護髮染髮霜補充盒-栗褐色80g;美妝個清;139,0;566;規格：80g克x1x1Box盒;566 美色護髮染髮霜補充盒 栗褐色;161,0;1;80,0;36,0;2585;13.66%;1;12005003003;unique_master_match;1;1;g;1;box;139,0;161,0;13,664596;weight;month;13,66;1,0;25,0;20,0;22,0;1,73;12,0;24,0
566 美色護髮染髮霜補充盒-自然深栗80g;美妝個清;139,0;566;規格：80g克x1x1Box盒;566 美色護髮染髮霜補充盒 深褐色;161,0;1;80,0;36,0;2586;13.66%;1;12005003004;unique_master_match;1;1;g;1;box;139,0;161,0;13,664596;weight;month;13,66;1,0;25,0;20,0;22,0;1,86;12,0;24,0
566 美色護髮染髮霜補充盒-葡萄酒紅80g;美妝個清;139,0;566;規格：80g克x1x1Box盒;566 美色護髮染髮霜補充盒 葡萄酒紅;161,0;1;80,0;36,0;2587;13.66%;0;12005003005;unique_master_match;1;1;g;1;box;139,0;161,0;13,664596;weight;month;13,66;0,0;25,0;20,0;22,0;1,73;12,0;24,0
566補色膏-新生白髮專用10g;美妝個清;199,0;566;規格：10g克x1x1PC支;566補色膏-新生白髮專用10g 補色膏-新生白髮;0,0;1;10,0;36,0;2588;0.00%;0;12005007001;unique_master_match;1;1;g;1;pc;199,0;0,0;0,0;weight;month;0,0;0,0;35,0;12,0;24,0;0,77;12,0;24,0
