item_code;carton_length_cm;carton_width_cm;carton_height_cm;units_per_carton;cartons_per_slot;max_fit;item_initial_inventory;item_initial_inventory/max_fit
12023217001;27;12;18;80;43;3440;3;0.000872093
12023227001;15;14;16;12;75;900;3;0.003333333
12023263001;15;13;7;12;186;2232;3;0.001344086
12023278001;23;17;20;12;32;384;24;0.0625
12023463001;19;7;18;6;106;636;3;0.004716981
12031016001;17;7;8;3;267;801;6;0.007490637
12032035001;14;11;14;12;118;1416;8;0.005649718
12032072001;23;14;11;24;71;1704;4;0.002347418
12032121001;30;12;14;24;50;1200;1;0.000833333
12032224001;26;10;14;12;70;840;3;0.003571429
12032227001;26;10;14;12;70;840;5;0.005952381
12032540001;10;8;13;12;245;2940;24;0.008163265
12032541001;10;8;13;12;245;2940;12;0.004081633
12034001001;37;35;28;24;7;168;6;0.035714286
12034025001;28;28;11;12;29;348;20;0.057471264
12034038001;31;15;18;36;30;1080;1;0.000925926
12034051001;56;23;35;30;5;150;6;0.04
12034053001;46;35;24;24;6;144;1;0.006944444
12034063001;31;14;19;12;30;360;4;0.011111111
12034071001;28;20;21;24;21;504;4;0.007936508
12034075001;49;36;37;36;3;108;11;0.101851852
12034085001;16;15;18;6;58;348;1;0.002873563
12034100001;29;25;18;24;19;456;1;0.002192982
12034103001;28;28;11;12;29;348;1;0.002873563
12034104001;47;29;27;36;6;216;3;0.013888889
12034154001;20;16;2;6;398;2388;2;0.000837521
12034167001;17;9;12;12;138;1656;7;0.004227053
12034171001;18;16;4;6;221;1326;2;0.001508296
12034172001;18;18;2;6;393;2358;3;0.001272265
12034201001;58;46;44;48;2;96;2;0.020833333
12034211001;40;31;24;10;8;80;6;0.075
12100002001;36;33;22;48;9;432;1;0.002314815
12100003001;42;26;25;48;9;432;4;0.009259259
12100008001;47;27;21;48;9;432;2;0.00462963
12100009001;29;14;22;24;28;672;2;0.00297619
12100011001;45;21;24;48;11;528;1;0.001893939
12100012001;42;39;25;72;6;432;4;0.009259259
12100013001;36;33;22;48;9;432;3;0.006944444
12100017001;43;27;26;48;8;384;3;0.0078125
12100018001;59;25;24;72;7;504;2;0.003968254
12100019001;59;25;23;72;7;504;2;0.003968254
12100023001;42;38;24;72;6;432;5;0.011574074
12100026001;53;36;26;72;5;360;32;0.088888889
12100027001;46;32;27;48;6;288;1;0.003472222
12100028001;40;39;26;72;6;432;5;0.011574074
12100036001;51;27;17;144;10;1440;1;0.000694444
12100039001;45;26;24;18;9;162;8;0.049382716
12100040001;45;38;26;48;5;240;2;0.008333333
12100046001;41;38;24;72;6;432;2;0.00462963
12100051001;15;19;19;12;47;564;1;0.00177305
12100056001;36;32;24;48;9;432;6;0.013888889
12100059001;36;33;22;48;9;432;4;0.009259259
12100061001;35;31;24;48;9;432;10;0.023148148
12100069001;35;23;18;24;17;408;2;0.004901961
12100078001;41;31;21;60;9;540;16;0.02962963
12100091001;23;21;11;12;47;564;1;0.00177305
12100092001;48;29;26;12;7;84;1;0.011904762
12100093001;48;29;26;12;7;84;1;0.011904762
12100101001;49;29;26;48;6;288;4;0.013888889
12100103001;25;20;22;24;23;552;1;0.001811594
12101001002;32;18;18;36;24;864;1;0.001157407
12101003001;32;21;23;48;16;768;4;0.005208333
12101004001;17;15;14;12;71;852;1;0.001173709
12101005001;37;18;19;24;20;480;1;0.002083333
12101010001;23;22;17;48;29;1392;2;0.001436782
12101016001;14;10;13;12;140;1680;6;0.003571429
12101020001;28;23;18;36;21;756;1;0.001322751
12101033001;52;37;15;120;8;960;4;0.004166667
12101040001;35;34;18;48;11;528;1;0.001893939
12101040002;34;33;18;48;12;576;3;0.005208333
12102002001;34;35;22;48;9;432;1;0.002314815
12102010001;39;25;21;48;12;576;2;0.003472222
12102013001;36;21;24;40;14;560;2;0.003571429
12102016001;32;20;16;12;24;288;4;0.013888889
12102020001;38;25;21;48;12;576;1;0.001736111
12102021001;38;22;23;48;13;624;1;0.001602564
12102022001;38;25;20;48;13;624;20;0.032051282
12102024001;45;33;21;48;8;384;6;0.015625
12102026001;26;24;20;24;20;480;3;0.00625
12102027001;16;15;18;12;58;696;1;0.001436782
12102033001;26;24;20;24;20;480;2;0.004166667
12102035001;46;30;23;80;8;640;2;0.003125
12102041001;44;21;19;48;14;672;2;0.00297619
12102042001;24;7;22;10;68;680;2;0.002941176
12102046001;25;23;20;24;22;528;1;0.001893939
12102047001;36;35;24;24;8;192;2;0.010416667
12102056001;45;22;20;48;12;576;2;0.003472222
12102057001;36;33;22;48;9;432;1;0.002314815
12102058001;44;21;20;48;13;624;1;0.001602564
12102059001;34;32;17;12;13;156;2;0.012820513
12102060001;16;15;18;12;58;696;6;0.00862069
12102067001;23;22;19;24;26;624;3;0.004807692
12102075001;16;15;18;12;58;696;1;0.001436782
12102080001;45;33;22;24;7;168;34;0.202380952
12102087001;17;15;18;12;55;660;6;0.009090909
12102091001;16;15;18;12;58;696;10;0.014367816
12102095001;23;23;17;12;28;336;12;0.035714286
12102100001;19;11;7;6;174;1044;24;0.022988506
12102107001;17;17;20;12;44;528;8;0.015151515
12102109001;44;30;20;60;9;540;8;0.014814815
12102112002;26;21;20;12;23;276;6;0.02173913
12102116001;37;33;18;12;11;132;12;0.090909091
12102118001;28;16;21;24;27;648;15;0.023148148
12102122001;17;17;20;12;44;528;42;0.079545455
12102132001;22;21;19;24;29;696;6;0.00862069
12102140001;23;23;17;12;28;336;2;0.005952381
12102141001;30;22;16;24;24;576;39;0.067708333
12102142001;23;23;17;12;28;336;12;0.035714286
12102144001;23;22;19;24;26;624;24;0.038461538
12102996001;17;15;18;12;55;660;3;0.004545455
12102997001;16;15;18;12;58;696;8;0.011494253
12103004001;30;14;25;12;24;288;2;0.006944444
12103005001;40;21;26;36;11;396;8;0.02020202
12103008001;27;24;24;8;16;128;4;0.03125
12103011001;31;26;26;72;12;864;10;0.011574074
12103016001;23;21;25;60;21;1260;2;0.001587302
12103024001;30;23;27;72;13;936;2;0.002136752
12103025001;33;26;27;72;11;792;12;0.015151515
12103026001;36;29;27;96;9;864;35;0.040509259
12103027001;45;29;26;144;7;1008;9;0.008928571
12103029001;49;22;25;72;9;648;10;0.015432099
12103030001;36;27;25;96;10;960;48;0.05
12103031001;27;8;25;12;47;564;30;0.053191489
12103039001;39;28;27;24;8;192;7;0.036458333
12103040001;38;26;27;36;9;324;5;0.015432099
12103041001;34;29;25;72;10;720;3;0.004166667
12103047001;30;27;25;72;12;864;6;0.006944444
12103060001;42;27;27;120;8;960;6;0.00625
12103066001;35;29;26;24;9;216;8;0.037037037
12103072001;27;18;20;48;26;1248;9;0.007211538
12103080001;29;29;26;72;11;792;10;0.012626263
12103081001;29;25;31;72;11;792;20;0.025252525
12103083001;43;19;26;72;11;792;6;0.007575758
12103089001;50;23;25;72;8;576;4;0.006944444
12103098001;29;25;31;72;11;792;12;0.015151515
12103099001;29;27;26;72;12;864;3;0.003472222
12103101001;43;30;26;24;7;168;10;0.05952381
12103105001;33;29;31;72;8;576;8;0.013888889
12103125001;33;28;26;24;10;240;6;0.025
12103144001;29;26;30;48;11;528;21;0.039772727
12103147001;26;21;26;60;17;1020;4;0.003921569
12103154001;26;19;26;48;19;912;9;0.009868421
12103160001;26;19;26;48;19;912;2;0.002192982
12103179001;23;8;5;6;277;1662;10;0.006016847
12103183001;30;22;27;72;14;1008;24;0.023809524
12104001001;18;10;17;12;83;996;10;0.010040161
12104002001;28;25;24;72;15;1080;8;0.007407407
12104003001;34;22;26;96;13;1248;8;0.006410256
12104011001;34;21;24;72;14;1008;21;0.020833333
12104015001;27;26;23;72;15;1080;12;0.011111111
12104021001;34;24;25;96;12;1152;6;0.005208333
12104027001;26;18;12;12;45;540;5;0.009259259
12104027002;26;18;12;12;45;540;4;0.007407407
12105001001;44;26;29;12;7;84;18;0.214285714
12105002001;43;31;26;12;7;84;5;0.05952381
12105005001;42;24;29;12;8;96;6;0.0625
12105006001;36;20;21;12;16;192;9;0.046875
12105009001;33;23;24;6;13;78;6;0.076923077
12105012001;36;21;25;12;13;156;12;0.076923077
12105013001;32;21;24;6;15;90;9;0.1
12105018001;26;24;21;12;19;228;6;0.026315789
12105021001;22;20;28;6;20;120;6;0.05
12105025001;40;29;20;12;10;120;12;0.1
12105034001;23;19;28;3;20;60;4;0.066666667
12105036001;36;18;20;12;19;228;12;0.052631579
12105043002;35;28;26;6;10;60;5;0.083333333
12105044001;23;19;27;6;21;126;18;0.142857143
12105045001;22;20;27;3;21;63;5;0.079365079
12105047001;19;16;23;3;36;108;6;0.055555556
12105051001;42;19;23;12;13;156;16;0.102564103
12105051002;37;19;23;12;15;180;33;0.183333333
12105058001;24;19;27;6;20;120;27;0.225
12105059001;21;19;19;6;33;198;6;0.03030303
12105066001;34;28;26;6;10;60;2;0.033333333
12105067001;35;28;26;6;10;60;4;0.066666667
12105068001;28;34;26;6;10;60;10;0.166666667
12105070001;21;19;19;6;33;198;9;0.045454545
12105071001;32;20;24;12;16;192;11;0.057291667
12105072001;19;17;24;6;32;192;33;0.171875
12106001001;27;16;18;48;32;1536;12;0.0078125
12106002001;18;18;19;24;41;984;15;0.015243902
12106004001;27;27;11;24;31;744;4;0.005376344
12106005001;29;18;18;48;27;1296;6;0.00462963
12106006001;51;38;29;24;4;96;3;0.03125
12106007001;37;23;32;24;9;216;6;0.027777778
12106011001;56;40;21;216;5;1080;10;0.009259259
12106012001;53;36;19;18;7;126;9;0.071428571
12106014001;40;25;17;12;14;168;36;0.214285714
12106016002;44;24;22;36;10;360;4;0.011111111
12106019001;35;23;44;24;7;168;13;0.077380952
12106026001;48;22;21;36;11;396;1;0.002525253
12106027001;34;24;20;48;15;720;12;0.016666667
12106029001;42;44;36;24;3;72;6;0.083333333
12106030001;27;16;18;48;32;1536;4;0.002604167
12106031001;26;18;28;24;19;456;3;0.006578947
12106034001;20;15;10;12;84;1008;1;0.000992063
12106035001;38;25;19;24;14;336;6;0.017857143
12106036002;12;5;13;6;326;1956;12;0.006134969
12106038001;35;35;38;24;5;120;12;0.1
12106039001;35;35;38;12;5;60;46;0.766666667
12106040001;21;10;19;24;63;1512;12;0.007936508
12106044001;40;25;18;18;14;252;4;0.015873016
12106055001;33;27;25;12;11;132;14;0.106060606
12106056001;27;22;21;12;20;240;15;0.0625
12106063001;34;24;20;48;15;720;46;0.063888889
12106064001;57;43;23;36;4;144;5;0.034722222
12106066001;34;24;20;48;15;720;2;0.002777778
12106067001;39;25;17;18;15;270;6;0.022222222
12106070001;51;33;29;24;5;120;1;0.008333333
12106073001;40;37;18;18;9;162;6;0.037037037
12106086001;21;10;20;24;60;1440;22;0.015277778
12106087001;39;24;17;18;16;288;2;0.006944444
12106088001;40;25;17;18;14;252;2;0.007936508
12106097001;50;36;30;24;4;96;3;0.03125
12106098001;37;23;32;24;9;216;7;0.032407407
12106101001;48;41;28;12;4;48;4;0.083333333
12106105001;49;31;26;20;6;120;4;0.033333333
12106107001;26;17;10;24;57;1368;1;0.000730994
12106113001;37;27;16;72;15;1080;2;0.001851852
12106999001;41;38;17;12;9;108;32;0.296296296
12110003001;14;11;20;6;82;492;32;0.06504065
12110015001;25;16;22;6;28;168;2;0.011904762
12110016001;18;11;18;6;71;426;2;0.004694836
12110022001;20;11;17;12;68;816;3;0.003676471
12110028001;39;31;33;48;6;288;6;0.020833333
12110037001;21;20;11;6;55;330;2;0.006060606
12110059001;18;11;21;6;61;366;1;0.00273224
12110068001;22;9;18;12;71;852;10;0.011737089
12110074001;31;14;20;6;29;174;4;0.022988506
12111003001;34;29;23;12;11;132;1;0.007575758
12111014001;14;10;13;12;140;1680;1;0.000595238
12111030001;20;13;10;12;98;1176;4;0.003401361
12112002001;31;6;21;6;65;390;1;0.002564103
12112009001;31;22;19;24;19;456;1;0.002192982
12112025001;33;6;21;6;61;366;2;0.005464481
12112026001;33;6;21;6;61;366;2;0.005464481
12120001001;40;22;16;24;18;432;3;0.006944444
12120004001;40;26;16;24;15;360;2;0.005555556
12120006001;36;30;19;12;12;144;2;0.013888889
12120007001;36;30;19;12;12;144;12;0.083333333
12120011001;39;19;16;24;21;504;246;0.488095238
12120015001;39;20;16;24;20;480;24;0.05
12120018001;36;30;19;12;12;144;13;0.090277778
12120024001;44;27;18;36;11;396;132;0.333333333
12120031001;40;25;16;24;15;360;144;0.4
12120034001;44;27;19;36;11;396;6;0.015151515
12120038001;40;23;16;24;17;408;12;0.029411765
12120039001;36;30;19;12;12;144;1;0.006944444
12120040001;36;33;39;18;5;90;3;0.033333333
12120041001;38;30;29;15;7;105;8;0.076190476
12120052001;43;29;24;36;8;288;10;0.034722222
12120053001;44;29;24;36;8;288;9;0.03125
12120064001;39;29;16;36;14;504;24;0.047619048
12120065001;39;29;16;36;14;504;17;0.033730159
12120072001;28;26;30;36;11;396;9;0.022727273
12120085001;31;29;22;12;12;144;2;0.013888889
12120086001;42;22;16;24;17;408;2;0.004901961
12120087001;40;24;16;24;16;384;4;0.010416667
12120088001;43;20;16;24;18;432;12;0.027777778
12120090001;41;23;24;36;11;396;35;0.088383838
12120091001;43;20;16;24;18;432;12;0.027777778
12120898001;39;27;23;36;10;360;2;0.005555556
12121004001;35;29;32;48;7;336;5;0.014880952
12121006002;55;24;21;24;9;216;3;0.013888889
12121007001;55;24;21;24;9;216;9;0.041666667
12121010001;42;25;16;24;15;360;2;0.005555556
12121023001;54;27;38;48;4;192;2;0.010416667
12121024001;48;33;24;27;6;162;2;0.012345679
12121027001;28;23;24;12;16;192;2;0.010416667
12121032001;46;29;45;36;4;144;1;0.006944444
12121034001;33;29;30;8;8;64;12;0.1875
12121037001;44;29;22;24;9;216;5;0.023148148
12121038001;32;29;23;24;11;264;2;0.007575758
12121048001;42;29;21;24;9;216;2;0.009259259
12121050001;37;21;30;24;10;240;1;0.004166667
12121051001;42;31;26;48;7;336;1;0.00297619
12121056001;45;27;13;12;16;192;1;0.005208333
12121059001;42;31;29;24;6;144;6;0.041666667
12121066001;37;28;20;24;12;288;2;0.006944444
12121078001;46;24;28;12;8;96;3;0.03125
12121087001;42;32;23;24;8;192;12;0.0625
12121091001;42;32;23;24;8;192;24;0.125
12121103001;36;22;22;24;14;336;1;0.00297619
12122002002;60;23;22;24;8;192;1;0.005208333
12122005001;43;32;33;24;5;120;4;0.033333333
12122007001;56;27;47;48;3;144;1;0.006944444
12122008001;38;21;29;24;11;264;1;0.003787879
12122009001;32;19;21;12;19;228;1;0.004385965
12122012001;43;37;28;24;5;120;2;0.016666667
12122014001;59;23;21;24;8;192;1;0.005208333
12122015001;54;40;39;48;3;144;4;0.027777778
12122016001;31;28;23;24;12;288;4;0.013888889
12122021001;56;29;45;36;3;108;2;0.018518519
12122023002;58;27;21;24;7;168;4;0.023809524
12122030001;27;23;22;12;18;216;48;0.222222222
12122034001;45;27;13;12;16;192;1;0.005208333
12122037001;42;26;21;24;11;264;1;0.003787879
12122045001;46;36;33;24;4;96;1;0.010416667
12122052001;35;26;23;16;12;192;3;0.015625
12123001001;49;30;34;12;5;60;24;0.4
12123005001;37;24;32;8;8;64;11;0.171875
12123013001;57;30;45;48;3;144;24;0.166666667
12123014001;44;32;21;12;8;96;15;0.15625
12123015001;44;32;21;12;8;96;1;0.010416667
12123016002;49;30;21;24;8;192;2;0.010416667
12123024001;49;37;23;18;6;108;1;0.009259259
12123025001;29;23;21;24;18;432;3;0.006944444
12123029001;60;27;26;24;6;144;6;0.041666667
12123031001;32;26;26;24;11;264;2;0.007575758
12123034001;34;23;33;36;9;324;1;0.00308642
12123038001;28;23;28;12;14;168;3;0.017857143
12123042001;57;30;45;48;3;144;20;0.138888889
12123055001;38;28;32;8;7;56;70;1.25
12123056001;27;23;26;24;15;360;15;0.041666667
12123057001;43;36;49;18;3;54;17;0.314814815
12123063001;46;58;45;48;2;96;27;0.28125
12123064001;65;40;40;48;2;96;21;0.21875
12123066001;39;32;30;24;6;144;7;0.048611111
12123068001;55;34;26;24;5;120;6;0.05
12123069001;56;37;24;18;5;90;1;0.011111111
12123075001;38;28;41;24;5;120;24;0.2
12123077001;42;32;41;24;4;96;2;0.020833333
12123079001;33;28;19;12;14;168;2;0.011904762
12123080001;31;26;23;24;13;312;19;0.060897436
12123085001;41;27;31;24;7;168;52;0.30952381
12123086001;40;38;30;24;5;120;21;0.175
12123090001;58;28;21;24;7;168;2;0.011904762
12123096001;58;36;46;48;2;96;22;0.229166667
12123102001;45;16;20;12;17;204;21;0.102941176
12123109001;37;33;35;18;5;90;18;0.2
12123110001;55;34;26;24;5;120;6;0.05
12123127001;36;30;22;24;10;240;6;0.025
12123128001;42;26;20;24;11;264;10;0.037878788
12123131001;60;38;29;48;3;144;2;0.013888889
12123132001;51;38;38;48;3;144;26;0.180555556
12123133001;41;31;39;24;5;120;39;0.325
12123147001;43;36;26;24;6;144;3;0.020833333
12123151001;43;36;26;24;6;144;3;0.020833333
12123897001;59;31;26;24;5;120;4;0.033333333
12123898001;59;37;26;24;4;96;10;0.104166667
12125001001;22;18;16;12;40;480;1;0.002083333
12125004001;25;19;16;12;33;396;11;0.027777778
12125005001;42;31;17;24;11;264;6;0.022727273
12125006001;48;27;16;12;12;144;15;0.104166667
12130001001;50;25;48;6;4;24;37;1.541666667
12130004001;46;33;41;6;4;24;15;0.625
12130008001;56;44;36;4;2;8;22;2.75
12130010001;56;44;38;4;2;8;24;3
12130011001;45;31;53;12;3;36;34;0.944444444
12130012001;59;44;33;12;2;24;12;0.5
12130016001;50;27;44;6;4;24;3;0.125
12130026001;52;45;38;4;2;8;9;1.125
12130031001;48;37;39;4;3;12;12;1
12130035001;43;38;40;4;3;12;13;1.083333333
12130038001;58;31;46;6;3;18;12;0.666666667
12130041001;53;46;39;4;2;8;40;5
12130045001;61;32;44;6;2;12;4;0.333333333
12130047001;61;32;45;6;2;12;43;3.583333333
12130048001;58;44;38;4;2;8;3;0.375
12130049001;56;46;39;4;2;8;25;3.125
12130051001;54;44;29;3;3;9;13;1.444444444
12130052001;59;38;31;3;3;9;3;0.333333333
12130071001;53;32;18;4;8;32;74;2.3125
12130075001;61;43;42;12;2;24;7;0.291666667
12130084001;46;28;39;6;5;30;3;0.1
12130085001;56;48;32;6;2;12;6;0.5
12130086001;61;45;29;6;3;18;5;0.277777778
12130088001;52;48;31;6;3;18;6;0.333333333
12130089001;46;28;39;6;5;30;5;0.166666667
12130111001;49;47;32;6;3;18;12;0.666666667
12130112001;60;44;42;12;2;24;50;2.083333333
12150004001;29;22;23;12;17;204;4;0.019607843
12150005001;29;22;24;12;16;192;6;0.03125
12150007001;29;22;24;12;16;192;4;0.020833333
12150009001;40;24;22;12;12;144;14;0.097222222
12150016001;43;21;23;12;12;144;2;0.013888889
12150039001;30;22;23;12;16;192;2;0.010416667
12151006001;35;21;24;12;14;168;5;0.029761905
12151015001;43;22;23;12;11;132;7;0.053030303
12151088001;45;27;27;12;7;84;28;0.333333333
12151089001;45;27;27;12;7;84;5;0.05952381
12151092001;35;24;25;12;12;144;12;0.083333333
12151093001;26;22;23;12;19;228;12;0.052631579
12151094001;34;24;26;12;12;144;5;0.034722222
12151096001;35;24;25;12;12;144;5;0.034722222
12151110001;24;18;26;6;22;132;2;0.015151515
12152004001;32;28;20;24;14;336;5;0.014880952
12152005001;26;18;15;24;36;864;3;0.003472222
12152062001;28;23;22;12;17;204;1;0.004901961
12201064001;77;40;28;80;2;160;9;0.05625
12201067001;77;42;41;120;1;120;5;0.041666667
12201077001;79;48;38;96;1;96;20;0.208333333
12201080001;78;48;40;4;1;4;15;3.75
12201084001;78;48;39;4;1;4;11;2.75
12201099001;48;36;36;60;4;240;75;0.3125
12201103001;79;48;38;96;1;96;16;0.166666667
12201104001;78;48;38;96;1;96;6;0.0625
12201110001;60;47;39;72;2;144;8;0.055555556
12201111001;46;27;22;72;9;648;38;0.058641975
12201112001;50;27;23;36;8;288;22;0.076388889
12201129001;60;47;38;12;2;24;23;0.958333333
12211017001;58;35;46;28;2;56;49;0.875
12212003001;36;24;25;16;11;176;42;0.238636364
12212005001;24;36;25;12;11;132;10;0.075757576
12212006001;35;23;22;12;14;168;13;0.077380952
12212010001;29;28;19;60;16;960;21;0.021875
12212011001;37;25;26;16;10;160;452;2.825
12212017001;27;25;23;72;16;1152;239;0.207465278
12212020001;36;25;23;12;12;144;42;0.291666667
12212030001;27;25;28;24;13;312;6;0.019230769
12212033001;51;26;23;12;8;96;29;0.302083333
12212035001;37;24;29;4;9;36;10;0.277777778
12212036001;45;27;15;36;13;468;20;0.042735043
12212037001;27;25;22;72;17;1224;6;0.004901961
12212040001;36;25;23;12;12;144;8;0.055555556
12212056001;37;16;20;12;21;252;2;0.007936508
12212057001;58;23;27;20;7;140;4;0.028571429
12212058001;46;32;20;24;8;192;12;0.0625
12212059001;33;25;19;12;16;192;2;0.010416667
12212061001;33;25;21;12;14;168;4;0.023809524
12212062001;34;30;21;48;11;528;94;0.178030303
12212069001;37;24;29;4;9;36;151;4.194444444
12230008001;27;36;45;1;5;5;8;1.6
12230999001;52;37;34;8;3;24;6;0.25
12231005001;42;36;42;3;4;12;4;0.333333333
12232010001;44;36;37;3;4;12;23;1.916666667
12232017001;55;34;43;4;3;12;8;0.666666667
12232999001;42;40;43;3;3;9;50;5.555555556
12233011001;55;28;45;4;3;12;7;0.583333333
12233023001;44;39;45;3;3;9;39;4.333333333
12233028001;60;26;43;5;3;15;6;0.4
12233034001;30;26;30;1;10;10;10;1
12233035001;36;32;41;2;5;10;13;1.3
12234005001;48;38;26;3;5;15;4;0.266666667
12234029001;48;35;48;3;3;9;4;0.444444444
12234038001;30;27;32;1;9;9;12;1.333333333
12234901001;50;30;39;3;4;12;20;1.666666667
12234915001;43;31;50;6;3;18;6;0.333333333
12234916001;44;40;27;6;5;30;24;0.8
12234920001;45;33;43;4;3;12;4;0.333333333
12234921001;51;24;43;3;4;12;3;0.25
12234934001;49;43;22;3;5;15;14;0.933333333
12301001001;51;37;32;60;4;240;22;0.091666667
12301004001;37;24;29;24;9;216;4;0.018518519
12301010001;38;25;18;24;14;336;3;0.008928571
12301011001;49;21;27;24;9;216;3;0.013888889
12301023001;52;38;34;360;3;1080;8;0.007407407
12301027001;53;35;33;360;4;1440;12;0.008333333
12302044001;24;13;17;12;48;576;7;0.012152778
12302047001;24;13;17;12;48;576;5;0.008680556
12320030001;23;15;17;6;43;258;8;0.031007752
12321040001;42;33;27;24;6;144;3;0.020833333
12322054001;40;30;24;12;8;96;19;0.197916667
12323010001;23;16;17;6;40;240;94;0.391666667
12323109001;40;28;13;6;17;102;41;0.401960784
12324139001;22;16;17;6;42;252;10;0.03968254
12325047001;25;24;20;6;21;126;6;0.047619048
12326002001;38;29;24;6;9;54;23;0.425925926
12326005001;46;16;26;3;13;39;189;4.846153846
12326090001;23;16;17;6;40;240;20;0.083333333
12326152001;29;21;15;6;27;162;5;0.030864198
12326167001;23;16;17;6;40;240;9;0.0375
12327002001;58;41;22;6;4;24;20;0.833333333
12327007001;54;40;30;12;3;36;11;0.305555556
12327009001;41;27;10;24;23;552;9;0.016304348
12327014001;41;29;19;6;11;66;2;0.03030303
12327015001;53;40;17;12;7;84;7;0.083333333
12327022001;46;30;22;6;8;48;9;0.1875
