item_code;minimum_inventory;minimum_inventory_ceiling;inventory_basis_source;paired_historical_product;pre_t_order_count;daily_observation_count;lead_time_sample_size;percentile_position;percentile_rank;percentile_weight
14010062001;7,800000000000001;8;full_horizon_lead_time_percentile_n_plus_one;;37;21;21;19,8;19;0,8000000000000007
14010064001;8,8;9;full_horizon_lead_time_percentile_n_plus_one;;45;21;21;19,8;19;0,8000000000000007
14010071001;34,400000000000006;35;full_horizon_lead_time_percentile_n_plus_one;;223;21;21;19,8;19;0,8000000000000007
14010072001;8,0;8;full_horizon_lead_time_percentile_n_plus_one;;53;21;21;19,8;19;0,8000000000000007
14010078001;10,0;10;full_horizon_lead_time_percentile_n_plus_one;;62;21;21;19,8;19;0,8000000000000007
14010079001;11,0;11;full_horizon_lead_time_percentile_n_plus_one;;54;19;19;18,0;18;0,0
14010084001;13,0;13;full_horizon_lead_time_percentile_n_plus_one;;110;21;21;19,8;19;0,8000000000000007
14010088001;70,50000000000001;71;full_horizon_lead_time_percentile_n_plus_one;;16;12;12;11,700000000000001;11;0,7000000000000011
14010094001;14,200000000000003;15;full_horizon_lead_time_percentile_n_plus_one;;74;21;21;19,8;19;0,8000000000000007
14010097001;14,200000000000006;15;full_horizon_lead_time_percentile_n_plus_one;;29;12;12;11,700000000000001;11;0,7000000000000011
14010140001;5,4;6;full_horizon_lead_time_percentile_n_plus_one;;12;15;15;14,4;14;0,40000000000000036
14010142001;114,4;115;full_horizon_lead_time_percentile_n_plus_one;;613;21;21;19,8;19;0,8000000000000007
14010145001;6,0;6;full_horizon_lead_time_percentile_n_plus_one;;17;19;19;18,0;18;0,0
14010149001;11,8;12;full_horizon_lead_time_percentile_n_plus_one;;47;21;21;19,8;19;0,8000000000000007
14010151001;7,800000000000004;8;full_horizon_lead_time_percentile_n_plus_one;;16;20;20;18,900000000000002;18;0,9000000000000021
14010170001;34,400000000000006;35;full_horizon_lead_time_percentile_n_plus_one;;158;21;21;19,8;19;0,8000000000000007
14010173001;18,200000000000003;19;full_horizon_lead_time_percentile_n_plus_one;;103;21;21;19,8;19;0,8000000000000007
14010178001;13,400000000000002;14;full_horizon_lead_time_percentile_n_plus_one;;68;21;21;19,8;19;0,8000000000000007
14010187001;11,900000000000002;12;full_horizon_lead_time_percentile_n_plus_one;;47;20;20;18,900000000000002;18;0,9000000000000021
14010194001;5,900000000000002;6;full_horizon_lead_time_percentile_n_plus_one;;23;20;20;18,900000000000002;18;0,9000000000000021
14010210001;18,800000000000004;19;full_horizon_lead_time_percentile_n_plus_one;;118;20;20;18,900000000000002;18;0,9000000000000021
14010219001;6,100000000000001;7;full_horizon_lead_time_percentile_n_plus_one;;19;18;18;17,1;17;0,10000000000000142
14010247001;28,6;29;full_horizon_lead_time_percentile_n_plus_one;;211;21;21;19,8;19;0,8000000000000007
14010283001;1,1999999999999993;2;full_horizon_lead_time_percentile_n_plus_one;;3;17;17;16,2;16;0,1999999999999993
14010284001;3,0;3;full_horizon_lead_time_percentile_n_plus_one;;6;17;17;16,2;16;0,1999999999999993
14010285001;2,8000000000000043;3;full_horizon_lead_time_percentile_n_plus_one;;9;20;20;18,900000000000002;18;0,9000000000000021
14010897001;1,0;1;full_horizon_lead_time_percentile_n_plus_one;;2;7;7;7,2;7;0,0
14010898001;1,0;1;full_horizon_lead_time_percentile_n_plus_one;;2;8;8;8,1;8;0,0
14010899001;1,0;1;full_horizon_lead_time_percentile_n_plus_one;;0;1;1;1,8;1;0,0
14011003001;69,60000000000002;70;full_horizon_lead_time_percentile_n_plus_one;;422;21;21;19,8;19;0,8000000000000007
14011004001;6,800000000000001;7;full_horizon_lead_time_percentile_n_plus_one;;27;21;21;19,8;19;0,8000000000000007
14011005001;5,800000000000001;6;full_horizon_lead_time_percentile_n_plus_one;;46;21;21;19,8;19;0,8000000000000007
14011006001;12,0;12;full_horizon_lead_time_percentile_n_plus_one;;88;21;21;19,8;19;0,8000000000000007
14011009001;6,800000000000001;7;full_horizon_lead_time_percentile_n_plus_one;;46;21;21;19,8;19;0,8000000000000007
14011010001;10,800000000000004;11;full_horizon_lead_time_percentile_n_plus_one;;73;20;20;18,900000000000002;18;0,9000000000000021
14011014001;7,0;7;full_horizon_lead_time_percentile_n_plus_one;;31;19;19;18,0;18;0,0
14011015001;5,800000000000004;6;full_horizon_lead_time_percentile_n_plus_one;;19;20;20;18,900000000000002;18;0,9000000000000021
14011018001;2,0;2;full_horizon_lead_time_percentile_n_plus_one;;4;12;12;11,700000000000001;11;0,7000000000000011
14011022001;3,0;3;full_horizon_lead_time_percentile_n_plus_one;;1;5;5;5,4;5;0,0
14011024001;22,6;23;full_horizon_lead_time_percentile_n_plus_one;;147;21;21;19,8;19;0,8000000000000007
14011027001;7,800000000000001;8;full_horizon_lead_time_percentile_n_plus_one;;29;21;21;19,8;19;0,8000000000000007
14011028001;47,400000000000006;48;full_horizon_lead_time_percentile_n_plus_one;;229;21;21;19,8;19;0,8000000000000007
14011029001;102,80000000000001;103;full_horizon_lead_time_percentile_n_plus_one;;512;21;21;19,8;19;0,8000000000000007
14011030001;27,8;28;full_horizon_lead_time_percentile_n_plus_one;;104;10;10;9,9;9;0,9000000000000004
14011031001;35,400000000000006;36;full_horizon_lead_time_percentile_n_plus_one;;160;21;21;19,8;19;0,8000000000000007
14011032001;50,40000000000001;51;full_horizon_lead_time_percentile_n_plus_one;;295;21;21;19,8;19;0,8000000000000007
14011034001;33,0;33;full_horizon_lead_time_percentile_n_plus_one;;205;21;21;19,8;19;0,8000000000000007
14011042001;7,900000000000002;8;full_horizon_lead_time_percentile_n_plus_one;;45;20;20;18,900000000000002;18;0,9000000000000021
14011044001;7,800000000000004;8;full_horizon_lead_time_percentile_n_plus_one;;43;20;20;18,900000000000002;18;0,9000000000000021
14011045001;1,0;1;full_horizon_lead_time_percentile_n_plus_one;;1;1;1;1,8;1;0,0
14011051001;12,0;12;full_horizon_lead_time_percentile_n_plus_one;;39;20;20;18,900000000000002;18;0,9000000000000021
14011052001;437,60000000000025;438;full_horizon_lead_time_percentile_n_plus_one;;220;20;20;18,900000000000002;18;0,9000000000000021
14011053001;190,4;191;full_horizon_lead_time_percentile_n_plus_one;;309;21;21;19,8;19;0,8000000000000007
14011059001;32,2;33;full_horizon_lead_time_percentile_n_plus_one;;186;21;21;19,8;19;0,8000000000000007
14011063001;2,0;2;full_horizon_lead_time_percentile_n_plus_one;;5;12;12;11,700000000000001;11;0,7000000000000011
14011065001;6,0;6;full_horizon_lead_time_percentile_n_plus_one;;6;6;6;6,3;6;0,0
14011095001;13,8;14;full_horizon_lead_time_percentile_n_plus_one;;125;21;21;19,8;19;0,8000000000000007
14011929001;7,0;7;full_horizon_lead_time_percentile_n_plus_one;;42;21;21;19,8;19;0,8000000000000007
14012019001;16,000000000000004;17;full_horizon_lead_time_percentile_n_plus_one;;97;21;21;19,8;19;0,8000000000000007
14013001001;3,8000000000000007;4;full_horizon_lead_time_percentile_n_plus_one;;21;21;21;19,8;19;0,8000000000000007
14013002001;7,600000000000001;8;full_horizon_lead_time_percentile_n_plus_one;;27;21;21;19,8;19;0,8000000000000007
14013004001;8,0;8;full_horizon_lead_time_percentile_n_plus_one;;55;20;20;18,900000000000002;18;0,9000000000000021
14013006001;1,0;1;full_horizon_lead_time_percentile_n_plus_one;;1;20;20;18,900000000000002;18;0,9000000000000021
14013007001;3,7000000000000064;4;full_horizon_lead_time_percentile_n_plus_one;;11;20;20;18,900000000000002;18;0,9000000000000021
14013014001;7,0;7;full_horizon_lead_time_percentile_n_plus_one;;8;19;19;18,0;18;0,0
14013015001;2,0;2;full_horizon_lead_time_percentile_n_plus_one;;0;4;4;4,5;4;0,0
14013964001;4,0;4;full_horizon_lead_time_percentile_n_plus_one;;3;9;9;9,0;9;0,0
14014005001;86,0;86;full_horizon_lead_time_percentile_n_plus_one;;388;21;21;19,8;19;0,8000000000000007
14014006001;140,8;141;full_horizon_lead_time_percentile_n_plus_one;;840;21;21;19,8;19;0,8000000000000007
14014011001;12,8;13;full_horizon_lead_time_percentile_n_plus_one;;69;21;21;19,8;19;0,8000000000000007
14014013001;14,0;14;full_horizon_lead_time_percentile_n_plus_one;;32;9;9;9,0;9;0,0
14014014001;126,60000000000001;127;full_horizon_lead_time_percentile_n_plus_one;;706;21;21;19,8;19;0,8000000000000007
14014015001;84,20000000000002;85;full_horizon_lead_time_percentile_n_plus_one;;588;21;21;19,8;19;0,8000000000000007
14014018001;17,6;18;full_horizon_lead_time_percentile_n_plus_one;;94;21;21;19,8;19;0,8000000000000007
14014026001;3,0;3;full_horizon_lead_time_percentile_n_plus_one;;20;19;19;18,0;18;0,0
14014031001;59,800000000000026;60;full_horizon_lead_time_percentile_n_plus_one;;163;12;12;11,700000000000001;11;0,7000000000000011
14020006001;13,8;14;full_horizon_lead_time_percentile_n_plus_one;;88;21;21;19,8;19;0,8000000000000007
14020008001;8,8;9;full_horizon_lead_time_percentile_n_plus_one;;54;21;21;19,8;19;0,8000000000000007
14020013001;14,300000000000004;15;full_horizon_lead_time_percentile_n_plus_one;;39;18;18;17,1;17;0,10000000000000142
14020015001;12,8;13;full_horizon_lead_time_percentile_n_plus_one;;102;21;21;19,8;19;0,8000000000000007
14020030001;3,0;3;full_horizon_lead_time_percentile_n_plus_one;;23;21;21;19,8;19;0,8000000000000007
14020053001;41,400000000000006;42;full_horizon_lead_time_percentile_n_plus_one;;279;21;21;19,8;19;0,8000000000000007
14020926001;32,8;33;full_horizon_lead_time_percentile_n_plus_one;;254;21;21;19,8;19;0,8000000000000007
14020949001;8,200000000000003;9;full_horizon_lead_time_percentile_n_plus_one;;12;18;18;17,1;17;0,10000000000000142
14020951001;11,600000000000001;12;full_horizon_lead_time_percentile_n_plus_one;;64;21;21;19,8;19;0,8000000000000007
14020956001;2,8000000000000007;3;full_horizon_lead_time_percentile_n_plus_one;;10;21;21;19,8;19;0,8000000000000007
14020976001;5,900000000000002;6;full_horizon_lead_time_percentile_n_plus_one;;27;20;20;18,900000000000002;18;0,9000000000000021
14020977001;3,0;3;full_horizon_lead_time_percentile_n_plus_one;;13;20;20;18,900000000000002;18;0,9000000000000021
14021005001;19,900000000000002;20;full_horizon_lead_time_percentile_n_plus_one;;130;20;20;18,900000000000002;18;0,9000000000000021
14021006001;6,0;6;full_horizon_lead_time_percentile_n_plus_one;;44;21;21;19,8;19;0,8000000000000007
14021010001;45,8;46;full_horizon_lead_time_percentile_n_plus_one;;266;21;21;19,8;19;0,8000000000000007
14021015001;7,0;7;full_horizon_lead_time_percentile_n_plus_one;;6;9;9;9,0;9;0,0
14021017001;34,0;34;full_horizon_lead_time_percentile_n_plus_one;;272;21;21;19,8;19;0,8000000000000007
14021036001;5,0;5;full_horizon_lead_time_percentile_n_plus_one;;24;20;20;18,900000000000002;18;0,9000000000000021
14021055001;7,0;7;full_horizon_lead_time_percentile_n_plus_one;;36;21;21;19,8;19;0,8000000000000007
14021068001;13,0;13;full_horizon_lead_time_percentile_n_plus_one;;0;3;3;3,6;3;0,0
14021109001;3,0;3;full_horizon_lead_time_percentile_n_plus_one;;17;20;20;18,900000000000002;18;0,9000000000000021
