item_code;minimum_inventory;inventory_basis_source;paired_historical_product;pre_t_order_count
14361041001;8;historical_empirical_quantile;;16
14361044001;11;historical_empirical_quantile;;17
14361051001;53;random_allocation_historical_average_proxy;;1
14361054001;5;historical_empirical_quantile;;4
14361055001;6;historical_empirical_quantile;;12
14361061001;12;historical_empirical_quantile;;9
14361065001;6;historical_empirical_quantile;;19
14361070001;1;historical_empirical_quantile;;3
14361074001;5;historical_empirical_quantile;;3
14361081001;4;historical_empirical_quantile;;8
14361082001;16;historical_empirical_quantile;;24
14361083001;7;historical_empirical_quantile;;8
14361086001;4;historical_empirical_quantile;;11
14361093001;7;historical_empirical_quantile;;9
14361102001;3;historical_empirical_quantile;;6
14361104001;10;historical_empirical_quantile;;18
14361109001;3;historical_empirical_quantile;;10
14361112001;12;historical_empirical_quantile;;22
14361114001;36;historical_empirical_quantile;;12
14361115001;3;historical_empirical_quantile;;7
14361118001;4;historical_empirical_quantile;;9
14361120001;7;historical_empirical_quantile;;14
14361122001;53;random_allocation_historical_average_proxy;;1
14361124001;53;random_allocation_historical_average_proxy;;1
14361128001;15;historical_empirical_quantile;;20
14361129001;10;historical_empirical_quantile;;38
14361146001;2;historical_empirical_quantile;;6
14361149001;6;historical_empirical_quantile;;10
14361157001;3;historical_empirical_quantile;;4
14361158001;14;historical_empirical_quantile;;10
14361159001;8;historical_empirical_quantile;;12
14361160001;8;historical_empirical_quantile;;21
14361162001;10;historical_empirical_quantile;;21
14361170001;5;historical_empirical_quantile;;2
14361899001;3;historical_empirical_quantile;;7
14361902001;2;historical_empirical_quantile;;6
14362033001;53;random_allocation_historical_average_proxy;;1
14362902001;5;historical_empirical_quantile;;8
14364197001;1;historical_empirical_quantile;;2
14364198001;1;historical_empirical_quantile;;2
14370002001;26;historical_empirical_quantile;;44
14370003001;15;historical_empirical_quantile;;30
14370004001;72;historical_empirical_quantile;;220
14370007001;10;historical_empirical_quantile;;13
14370017001;12;historical_empirical_quantile;;7
14370020001;118;historical_empirical_quantile;;215
14370025001;15;historical_empirical_quantile;;20
14370029001;4;historical_empirical_quantile;;11
14370044001;53;random_allocation_historical_average_proxy;;1
14370045001;5;historical_empirical_quantile;;11
14370048001;3;historical_empirical_quantile;;5
14370069001;7;historical_empirical_quantile;;6
14370072001;13;historical_empirical_quantile;;18
14370076001;13;historical_empirical_quantile;;18
14370077001;2;historical_empirical_quantile;;4
14411001001;3;historical_empirical_quantile;;5
14411015001;3;historical_empirical_quantile;;3
14411016001;2;historical_empirical_quantile;;2
14411023001;7;historical_empirical_quantile;;3
14412023001;3;historical_empirical_quantile;;5
14412037001;6;historical_empirical_quantile;;2
14412060001;2;historical_empirical_quantile;;3
14413010001;2;historical_empirical_quantile;;2
14500000001;1175;historical_empirical_quantile;;767
14500003001;255;historical_empirical_quantile;;38
14500005001;60;historical_empirical_quantile;;6
14500007001;120;historical_empirical_quantile;;94
14500008001;132;historical_empirical_quantile;;56
14500010001;216;historical_empirical_quantile;;112
14500012001;8;historical_empirical_quantile;;3
14500013001;489;historical_empirical_quantile;;351
14500017001;24;historical_empirical_quantile;;20
14500018001;8;historical_empirical_quantile;;3
14500023001;286;historical_empirical_quantile;;139
14500024001;108;historical_empirical_quantile;;37
14500026001;159;historical_empirical_quantile;;118
14500037001;42;historical_empirical_quantile;;315
14500042001;38;historical_empirical_quantile;;191
14500048001;25;historical_empirical_quantile;;45
14500051001;8;historical_empirical_quantile;;2
14500058001;6;historical_empirical_quantile;;20
14500059001;4;historical_empirical_quantile;;13
14500064001;60;historical_empirical_quantile;;49
14500066001;6;historical_empirical_quantile;;9
14501002001;50;historical_empirical_quantile;;39
14501004001;215;historical_empirical_quantile;;129
14501005001;87;historical_empirical_quantile;;165
14501007001;12;historical_empirical_quantile;;14
14501010001;270;historical_empirical_quantile;;319
14501011001;68;historical_empirical_quantile;;207
14501012001;140;historical_empirical_quantile;;362
14501013001;261;historical_empirical_quantile;;197
14501014001;405;historical_empirical_quantile;;314
14501016001;111;historical_empirical_quantile;;132
14501022001;186;historical_empirical_quantile;;371
14501026001;44;historical_empirical_quantile;;144
14501029001;12;historical_empirical_quantile;;6
14501031001;84;historical_empirical_quantile;;25
14501037001;27;historical_empirical_quantile;;43
14501038001;84;historical_empirical_quantile;;139
14501045001;249;historical_empirical_quantile;;258
14501047001;150;historical_empirical_quantile;;91
14501058001;42;historical_empirical_quantile;;43
14501063001;363;historical_empirical_quantile;;314
14501065001;82;historical_empirical_quantile;;7
14501084001;40;historical_empirical_quantile;;38
14501086001;75;historical_empirical_quantile;;174
14501899001;30;historical_empirical_quantile;;25
14501902001;248;historical_empirical_quantile;;118
14501926001;53;random_allocation_historical_average_proxy;;1
14501928001;100;historical_empirical_quantile;;45
14501929001;45;historical_empirical_quantile;;60
14501942001;104;historical_empirical_quantile;;55
14501944001;4;historical_empirical_quantile;;18
14502002001;110;historical_empirical_quantile;;52
14502003001;70;historical_empirical_quantile;;34
14502004001;518;historical_empirical_quantile;;168
14502006001;132;historical_empirical_quantile;;252
14502007001;108;historical_empirical_quantile;;89
14502008001;12;historical_empirical_quantile;;8
14502009001;975;historical_empirical_quantile;;853
14502011001;408;historical_empirical_quantile;;415
14502012001;260;historical_empirical_quantile;;178
14502014001;249;historical_empirical_quantile;;493
14502015001;159;historical_empirical_quantile;;175
14502018001;6;historical_empirical_quantile;;5
14502020001;90;historical_empirical_quantile;;26
14502021001;30;historical_empirical_quantile;;39
14502022001;99;historical_empirical_quantile;;77
14502023001;48;historical_empirical_quantile;;52
14502026001;74;historical_empirical_quantile;;187
14502029001;66;historical_empirical_quantile;;75
14502044001;53;random_allocation_historical_average_proxy;;1
14502054001;70;historical_empirical_quantile;;48
14502068001;2;historical_empirical_quantile;;6
14502077001;279;historical_empirical_quantile;;193
14502078001;165;historical_empirical_quantile;;122
14502080001;50;historical_empirical_quantile;;23
14502081001;380;historical_empirical_quantile;;274
14502111001;75;historical_empirical_quantile;;177
14503000001;415;historical_empirical_quantile;;244
14503002001;65;historical_empirical_quantile;;77
14503003001;963;historical_empirical_quantile;;1583
14503005001;232;historical_empirical_quantile;;156
14503010001;70;historical_empirical_quantile;;17
14503013001;348;historical_empirical_quantile;;114
14503019001;243;historical_empirical_quantile;;243
14503024001;28;historical_empirical_quantile;;27
14503034001;40;historical_empirical_quantile;;56
14503047001;3;historical_empirical_quantile;;2
14503048001;15;historical_empirical_quantile;;28
14503049001;26;historical_empirical_quantile;;57
14504001001;135;historical_empirical_quantile;;111
14504002001;315;historical_empirical_quantile;;88
14504006001;290;historical_empirical_quantile;;196
14504008001;125;historical_empirical_quantile;;81
14504009001;130;historical_empirical_quantile;;41
14504012001;75;historical_empirical_quantile;;27
14504015001;155;historical_empirical_quantile;;122
14504027001;175;historical_empirical_quantile;;105
14504028001;145;historical_empirical_quantile;;51
14504055001;215;historical_empirical_quantile;;217
14504056001;5;historical_empirical_quantile;;8
14504076001;1;historical_empirical_quantile;;3
14505003001;25;historical_empirical_quantile;;10
14505005001;210;historical_empirical_quantile;;194
14505008001;30;historical_empirical_quantile;;9
14505011001;80;historical_empirical_quantile;;126
14505013001;720;historical_empirical_quantile;;562
14505014001;429;historical_empirical_quantile;;247
14505016001;285;historical_empirical_quantile;;321
14505020001;160;historical_empirical_quantile;;112
14505021001;110;historical_empirical_quantile;;111
14505031001;87;historical_empirical_quantile;;117
14505035001;2;historical_empirical_quantile;;3
14505039001;3;historical_empirical_quantile;;5
14505041001;800;historical_empirical_quantile;;328
14505043001;5;historical_empirical_quantile;;2
14505046001;12;historical_empirical_quantile;;44
14505048001;80;historical_empirical_quantile;;26
14505053001;2;historical_empirical_quantile;;6
14505059001;40;historical_empirical_quantile;;4
14505099001;96;historical_empirical_quantile;;104
14505105001;60;historical_empirical_quantile;;55
14505106001;52;historical_empirical_quantile;;46
14505115001;196;historical_empirical_quantile;;85
14505125001;35;historical_empirical_quantile;;22
14505138001;114;historical_empirical_quantile;;151
14505139001;25;historical_empirical_quantile;;22
14505148001;9;historical_empirical_quantile;;32
14505899001;695;historical_empirical_quantile;;287
14505911001;96;historical_empirical_quantile;;26
14505913001;53;random_allocation_historical_average_proxy;;1
14505917001;505;historical_empirical_quantile;;206
14506001001;114;historical_empirical_quantile;;108
14506002001;13;historical_empirical_quantile;;72
14506005001;12;historical_empirical_quantile;;28
14506006001;53;random_allocation_historical_average_proxy;;1
14506012001;53;random_allocation_historical_average_proxy;;1
14506013001;3;historical_empirical_quantile;;13
14506014001;7;historical_empirical_quantile;;13
14506015001;9;historical_empirical_quantile;;56
14506033001;3;historical_empirical_quantile;;5
14506036001;8;historical_empirical_quantile;;11
14506038001;4;historical_empirical_quantile;;13
14506041001;3;historical_empirical_quantile;;5
14506044001;4;historical_empirical_quantile;;16
14506049001;10;historical_empirical_quantile;;39
14506057001;10;historical_empirical_quantile;;3
14506060001;6;historical_empirical_quantile;;42
14506062001;12;historical_empirical_quantile;;9
14506065001;21;historical_empirical_quantile;;91
14506066001;7;historical_empirical_quantile;;38
14506067001;49;historical_empirical_quantile;;55
14506069001;10;historical_empirical_quantile;;14
14506070001;11;historical_empirical_quantile;;48
14506072001;33;historical_empirical_quantile;;121
14506074001;4;historical_empirical_quantile;;14
14506085001;15;historical_empirical_quantile;;15
14506087001;31;historical_empirical_quantile;;161
14506090001;19;historical_empirical_quantile;;89
14506099001;12;historical_empirical_quantile;;30
14506103001;7;historical_empirical_quantile;;24
14506109001;6;historical_empirical_quantile;;17
14506111001;2;historical_empirical_quantile;;5
14506112001;2;historical_empirical_quantile;;6
14506122001;53;random_allocation_historical_average_proxy;;1
14506124001;4;historical_empirical_quantile;;10
14506130001;5;historical_empirical_quantile;;13
14506131001;3;historical_empirical_quantile;;6
14506135001;31;historical_empirical_quantile;;9
14506139001;8;historical_empirical_quantile;;27
14506141001;6;historical_empirical_quantile;;22
14506145001;6;historical_empirical_quantile;;17
14506150001;6;historical_empirical_quantile;;17
14506159001;4;historical_empirical_quantile;;31
14506164001;5;historical_empirical_quantile;;29
14506165001;3;historical_empirical_quantile;;4
14506171001;20;historical_empirical_quantile;;4
14506174001;40;historical_empirical_quantile;;16
14506190001;10;historical_empirical_quantile;;24
14506199001;20;historical_empirical_quantile;;2
14506204001;16;historical_empirical_quantile;;15
14506222001;2;historical_empirical_quantile;;5
14506225001;20;historical_empirical_quantile;;13
14506248001;2;historical_empirical_quantile;;2
14506262001;2;historical_empirical_quantile;;3
14506264001;53;random_allocation_historical_average_proxy;;1
14506286001;6;historical_empirical_quantile;;28
14506313001;82;historical_empirical_quantile;;8
14506314001;80;historical_empirical_quantile;;22
14506315001;12;historical_empirical_quantile;;10
14506328001;1;historical_empirical_quantile;;2
14506329001;2;historical_empirical_quantile;;3
14506334001;4;historical_empirical_quantile;;7
14506352001;44;historical_empirical_quantile;;25
14506357001;53;random_allocation_historical_average_proxy;;1
14506358001;5;historical_empirical_quantile;;6
14506366001;53;random_allocation_historical_average_proxy;;1
14506400001;4;historical_empirical_quantile;;9
14506488001;53;random_allocation_historical_average_proxy;;1
14506490001;12;historical_empirical_quantile;;58
14506887001;25;historical_empirical_quantile;;30
14507042001;6;historical_empirical_quantile;;9
14507044001;4;historical_empirical_quantile;;5
14507045001;4;historical_empirical_quantile;;7
14507047001;5;historical_empirical_quantile;;7
14507076001;3;historical_empirical_quantile;;12
14507083001;2;historical_empirical_quantile;;9
14507085001;4;historical_empirical_quantile;;9
14507087001;2;historical_empirical_quantile;;7
14507202001;2;historical_empirical_quantile;;3
14508004001;66;historical_empirical_quantile;;90
14508013001;11;historical_empirical_quantile;;19
14508022001;53;random_allocation_historical_average_proxy;;1
14509001001;47;historical_empirical_quantile;;163
14509005001;6;historical_empirical_quantile;;11
14509007001;4;historical_empirical_quantile;;9
14509008001;20;historical_empirical_quantile;;123
14509015001;4;historical_empirical_quantile;;10
14509016001;10;historical_empirical_quantile;;19
14509021001;53;random_allocation_historical_average_proxy;;1
14509024001;2;historical_empirical_quantile;;3
14509026001;1;historical_empirical_quantile;;3
14509035001;53;random_allocation_historical_average_proxy;;1
14509036001;5;historical_empirical_quantile;;20
14509037001;53;random_allocation_historical_average_proxy;;1
14511005001;7;historical_empirical_quantile;;10
14512015001;2;historical_empirical_quantile;;6
14512916001;3;historical_empirical_quantile;;8
14520044001;2;historical_empirical_quantile;;4
14520065001;46;historical_empirical_quantile;;168
14520067001;16;historical_empirical_quantile;;37
14520068001;48;historical_empirical_quantile;;91
14521148001;2;historical_empirical_quantile;;2
14521156001;18;historical_empirical_quantile;;42
14521157001;126;historical_empirical_quantile;;194
14521158001;36;historical_empirical_quantile;;113
14521178001;6;historical_empirical_quantile;;27
14521179001;4;historical_empirical_quantile;;19
14521180001;6;historical_empirical_quantile;;19
14521181001;5;historical_empirical_quantile;;21
14522048001;20;historical_empirical_quantile;;21
14522049001;42;historical_empirical_quantile;;28
14522050001;10;historical_empirical_quantile;;35
14522051001;10;historical_empirical_quantile;;37
14522065001;4;historical_empirical_quantile;;17
14524015001;2;historical_empirical_quantile;;4
14600005001;141;historical_empirical_quantile;;247
14600007001;12;historical_empirical_quantile;;13
14600010001;53;random_allocation_historical_average_proxy;;1
14600011001;5;historical_empirical_quantile;;31
14600013001;14;historical_empirical_quantile;;44
14600017001;9;historical_empirical_quantile;;14
14600020001;3;historical_empirical_quantile;;13
14600022001;2;historical_empirical_quantile;;7
14600023001;64;historical_empirical_quantile;;119
14600032001;4;historical_empirical_quantile;;14
14600898001;6;historical_empirical_quantile;;31
14600899001;5;historical_empirical_quantile;;18
14600907001;5;historical_empirical_quantile;;6
14600912001;11;historical_empirical_quantile;;12
14600999001;1;historical_empirical_quantile;;2
14601001001;27;historical_empirical_quantile;;25
14601003001;23;historical_empirical_quantile;;21
14601004001;24;historical_empirical_quantile;;61
14601009001;2;historical_empirical_quantile;;4
14601015001;3;historical_empirical_quantile;;11
14601016001;1;historical_empirical_quantile;;3
14601027001;3;historical_empirical_quantile;;9
14601028001;3;historical_empirical_quantile;;3
14601047001;6;historical_empirical_quantile;;27
14601051001;3;historical_empirical_quantile;;12
14601063001;3;historical_empirical_quantile;;8
14601065001;4;historical_empirical_quantile;;19
14601067001;3;historical_empirical_quantile;;11
14601073001;2;historical_empirical_quantile;;5
14601999001;9;historical_empirical_quantile;;26
14602013001;53;random_allocation_historical_average_proxy;;1
14602022001;3;historical_empirical_quantile;;9
14602033001;53;random_allocation_historical_average_proxy;;1
14602034001;3;historical_empirical_quantile;;5
14602035001;10;historical_empirical_quantile;;6
14602037001;1;historical_empirical_quantile;;4
14602049001;2;historical_empirical_quantile;;6
14602050001;5;historical_empirical_quantile;;8
14602052001;1;historical_empirical_quantile;;2
14602058001;2;historical_empirical_quantile;;8
14602060001;3;historical_empirical_quantile;;9
14602061001;2;historical_empirical_quantile;;5
14602063001;8;historical_empirical_quantile;;13
14602074001;2;historical_empirical_quantile;;3
14602091001;53;random_allocation_historical_average_proxy;;1
14602116001;4;historical_empirical_quantile;;3
14602120001;53;random_allocation_historical_average_proxy;;1
14603003001;12;historical_empirical_quantile;;61
14603004001;9;historical_empirical_quantile;;23
14603005001;15;historical_empirical_quantile;;28
14603010001;12;historical_empirical_quantile;;15
14603012001;10;historical_empirical_quantile;;13
14603019001;7;historical_empirical_quantile;;10
14603026001;3;historical_empirical_quantile;;5
14603038001;5;historical_empirical_quantile;;10
14604001001;1;historical_empirical_quantile;;2
14604042001;3;historical_empirical_quantile;;4
14610001001;59;historical_empirical_quantile;;29
14610002001;58;historical_empirical_quantile;;167
14610008001;2;historical_empirical_quantile;;8
14610009001;21;historical_empirical_quantile;;15
14610010001;24;historical_empirical_quantile;;18
14610011001;18;historical_empirical_quantile;;23
14611002001;30;historical_empirical_quantile;;140
14611007001;7;historical_empirical_quantile;;7
14611010001;111;historical_empirical_quantile;;506
14611013001;8;historical_empirical_quantile;;18
14611020001;5;historical_empirical_quantile;;19
14611022001;63;historical_empirical_quantile;;158
14611901001;3;historical_empirical_quantile;;9
14612005001;5;historical_empirical_quantile;;13
14612012001;10;historical_empirical_quantile;;9
14612018002;41;historical_empirical_quantile;;160
14612031001;1;historical_empirical_quantile;;2
14612034001;10;historical_empirical_quantile;;38
14612035001;6;historical_empirical_quantile;;12
14612059001;8;historical_empirical_quantile;;13
14612075001;32;historical_empirical_quantile;;31
14612088001;16;historical_empirical_quantile;;35
14612900001;20;historical_empirical_quantile;;68
14612922001;53;random_allocation_historical_average_proxy;;1
14612946001;2;historical_empirical_quantile;;3
14613007001;33;historical_empirical_quantile;;27
14613017001;53;random_allocation_historical_average_proxy;;1
14613018001;3;historical_empirical_quantile;;14
14613019001;22;historical_empirical_quantile;;54
14613024001;11;historical_empirical_quantile;;22
14613026001;22;historical_empirical_quantile;;97
14613899001;3;historical_empirical_quantile;;9
14613900001;21;historical_empirical_quantile;;41
14613902001;27;historical_empirical_quantile;;78
14613904001;29;historical_empirical_quantile;;61
14613907001;14;historical_empirical_quantile;;46
14613908001;19;historical_empirical_quantile;;34
14613918001;1;historical_empirical_quantile;;2
14614001001;2;historical_empirical_quantile;;3
14615002001;7;historical_empirical_quantile;;17
14615009001;32;historical_empirical_quantile;;44
14615011001;3;historical_empirical_quantile;;3
14615012001;4;historical_empirical_quantile;;3
14615013001;4;historical_empirical_quantile;;10
14615019001;6;historical_empirical_quantile;;8
14615021001;1;historical_empirical_quantile;;3
14615030001;3;historical_empirical_quantile;;8
14615031001;53;random_allocation_historical_average_proxy;;1
14615035001;3;historical_empirical_quantile;;2
14615038001;7;historical_empirical_quantile;;28
14615041001;16;historical_empirical_quantile;;24
14615048001;1;historical_empirical_quantile;;3
14615052001;3;historical_empirical_quantile;;14
14615057001;1;historical_empirical_quantile;;2
14615059001;53;random_allocation_historical_average_proxy;;1
14615061001;3;historical_empirical_quantile;;8
14615063001;2;historical_empirical_quantile;;4
14615067001;1;historical_empirical_quantile;;3
14615070001;94;historical_empirical_quantile;;54
14615072001;4;historical_empirical_quantile;;6
14615076001;53;random_allocation_historical_average_proxy;;1
14615082001;21;historical_empirical_quantile;;35
14615084001;46;historical_empirical_quantile;;110
14615107001;3;historical_empirical_quantile;;15
14615108001;25;historical_empirical_quantile;;31
14615114001;2;historical_empirical_quantile;;11
14615133001;86;historical_empirical_quantile;;43
14615897001;1;historical_empirical_quantile;;4
14615898001;6;historical_empirical_quantile;;4
14616002001;94;historical_empirical_quantile;;77
14616006001;63;historical_empirical_quantile;;162
14616009001;12;historical_empirical_quantile;;7
14616017001;8;historical_empirical_quantile;;19
14616019001;6;historical_empirical_quantile;;21
14616020001;1;historical_empirical_quantile;;2
14616021001;3;historical_empirical_quantile;;12
14616022001;4;historical_empirical_quantile;;10
14616033001;2;historical_empirical_quantile;;7
14616038001;53;random_allocation_historical_average_proxy;;1
14616044001;3;historical_empirical_quantile;;2
14616053001;53;random_allocation_historical_average_proxy;;1
14616054001;14;historical_empirical_quantile;;35
14616060001;15;historical_empirical_quantile;;2
14616075001;53;random_allocation_historical_average_proxy;;1
14616203001;2;historical_empirical_quantile;;3
14620001001;12;historical_empirical_quantile;;10
14620006001;28;historical_empirical_quantile;;132
14620007001;1;historical_empirical_quantile;;2
14620012001;7;historical_empirical_quantile;;7
14620014001;31;historical_empirical_quantile;;158
14620019001;36;historical_empirical_quantile;;11
14620021001;17;historical_empirical_quantile;;40
14620028001;4;historical_empirical_quantile;;4
14620030001;72;historical_empirical_quantile;;74
14620035001;53;random_allocation_historical_average_proxy;;1
14620036001;2;historical_empirical_quantile;;4
14620042001;110;historical_empirical_quantile;;42
14620046001;53;random_allocation_historical_average_proxy;;1
14620051001;7;historical_empirical_quantile;;20
14620057001;20;historical_empirical_quantile;;46
14620060001;18;historical_empirical_quantile;;6
14620062001;32;historical_empirical_quantile;;57
14620070001;13;historical_empirical_quantile;;12
14620072001;2;historical_empirical_quantile;;3
14620081001;12;historical_empirical_quantile;;4
14620083001;4;historical_empirical_quantile;;7
14620084001;12;historical_empirical_quantile;;5
14620092001;2;historical_empirical_quantile;;7
14620107001;6;historical_empirical_quantile;;10
14620110001;9;historical_empirical_quantile;;23
14620111001;5;historical_empirical_quantile;;12
14620112001;3;historical_empirical_quantile;;8
14620113001;13;historical_empirical_quantile;;6
14620114001;13;historical_empirical_quantile;;31
14620115001;4;historical_empirical_quantile;;2
14620119001;8;historical_empirical_quantile;;13
14620124001;53;random_allocation_historical_average_proxy;;1
14620133001;15;historical_empirical_quantile;;15
14620138001;2;historical_empirical_quantile;;4
14620149001;3;historical_empirical_quantile;;7
14620158001;13;historical_empirical_quantile;;11
14620171001;6;historical_empirical_quantile;;4
14620178001;1;historical_empirical_quantile;;2
14620894001;26;historical_empirical_quantile;;35
14620907001;56;historical_empirical_quantile;;187
14620908001;37;historical_empirical_quantile;;45
14620909001;5;historical_empirical_quantile;;6
14620920001;4;historical_empirical_quantile;;5
14620922001;3;historical_empirical_quantile;;10
14620999001;12;historical_empirical_quantile;;36
14621005001;16;historical_empirical_quantile;;22
14621009001;4;historical_empirical_quantile;;15
14621012001;2;historical_empirical_quantile;;8
14621013001;26;historical_empirical_quantile;;12
14621021001;12;historical_empirical_quantile;;8
14621034001;14;historical_empirical_quantile;;10
14621035001;1;historical_empirical_quantile;;2
14621044001;53;random_allocation_historical_average_proxy;;1
14621045001;17;historical_empirical_quantile;;20
14621048001;7;historical_empirical_quantile;;15
14621058001;5;historical_empirical_quantile;;12
14621069001;46;historical_empirical_quantile;;103
14621070001;7;historical_empirical_quantile;;13
14621095001;8;historical_empirical_quantile;;11
14630050001;3;historical_empirical_quantile;;3
14630056001;5;historical_empirical_quantile;;11
14631013001;3;historical_empirical_quantile;;2
14631014001;2;historical_empirical_quantile;;2
14631018001;24;historical_empirical_quantile;;31
14631022001;2;historical_empirical_quantile;;4
14631028001;8;historical_empirical_quantile;;6
14631042001;53;random_allocation_historical_average_proxy;;1
14631043001;8;historical_empirical_quantile;;6
