title;category;price;brand;specification;query;original_price;original_price_checked;capacity;shelf_life;order;Discount;Promo;item_code;item_code_resolution_status;master_candidate_count;order_supported_master_candidates;capacity_unit;pieces_per_package;package_unit;price_per_piece;original_price_per_piece;estimation_discount;capacity_category;shelf_life_unit;discount_numeric;promo_numeric;carton_length_cm;carton_width_cm;carton_height_cm;carton_weight;units_per_carton;is_new_product;item_role;log_capacity;log_original_price;log_estimation_discount;log_shelf_life;Promo_normalized;log_capacity_normalized;log_original_price_normalized;log_estimation_discount_normalized;log_shelf_life_normalized;cluster;distance_to_new_product;same_cluster_as_new;new_product_first
噶瑪蘭麥汁Btl330ml;飲料零食;149.0;;規格：330ml毫升x1x6BOTTLE瓶;噶瑪蘭麥汁Btl330ml;152.0;1;330.0;18.0;188;1.97%;1;10014106001;unique_master_match;1;1;ml;6;bottle;24.83333333333333;25.33333333333333;1.973684210526316;volume;month;1.97;1.0;39.0;26.0;20.0;13.892;24.0;0;historical;5.802118375377063;5.030437921392435;1.089801658985955;2.9444389791664403;0.6587581226451357;-0.44340987798441633;0.6878287909828923;-0.5270061895742472;0.8750759155225646;16;2.661666708569754;1;1
聖沛黎洛氣泡礦泉水250ml*6入/組;飲料零食;249.0;聖沛黎洛;規格：250ml毫升x1x6Bottle瓶;S.Pellegrino氣泡礦泉水;0.0;1;250.0;30.0;695;0.00%;0;10041899001;unique_master_match;1;1;ml;6;bottle;41.5;0.0;0.0;volume;month;0.0;0.0;26.0;17.0;31.0;6.46;6.0;0;historical;5.5254529391317835;0.0;0.0;3.4339872044851463;-1.5180078478344428;-0.7357551675663615;-1.4372472001711705;-1.3634021813521084;2.2967603072717995;126;2.664066825764917;1;1
統一 PH9.0鹼性離子水800ml;飲料零食;500.0;統一;規格：800ml毫升x1x20Bottle瓶;統一 PH9.0鹼性離子水800ml;0.0;1;800.0;9.0;613;0.00%;1;10040022001;unique_master_match;1;1;ml;20;bottle;25.0;0.0;0.0;volume;month;0.0;1.0;38.0;31.0;24.0;18.32;20.0;0;historical;6.68586094706836;0.0;0.0;2.302585092994046;0.6587581226451357;0.49041829203656245;-1.4372472001711705;-1.3634021813521084;-0.9889154229422368;88;2.6668517615221634;1;1
Perrier 汽泡礦泉水750ml;飲料零食;75.0;Perrier;規格：750ml毫升x1x1BOTTLE瓶;Perrier 汽泡礦泉水750ml;80.0;1;750.0;36.0;659;6.25%;1;10041003001;unique_master_match;1;1;ml;1;bottle;75.0;80.0;6.25;volume;month;6.25;1.0;36.0;27.0;26.0;15.31;12.0;0;historical;6.621405651764134;4.394449154672439;1.9810014688665833;3.6109179126442243;0.6587581226451357;0.42231003020765095;0.41915944650040615;0.15696776358611972;2.810580219594314;68;2.667215635599519;1;1
可口可樂 1250ml;飲料零食;31.0;CocaCola 可口可樂;規格：1250ml毫升x1x1Bottle瓶;可口可樂纖維+ 1250ml;0.0;1;1250.0;9.0;9;0.00%;1;10000008001;unique_master_match;1;1;ml;1;bottle;31.0;0.0;0.0;volume;month;0.0;1.0;37.0;26.0;28.0;16.14;12.0;0;historical;7.1316985104669115;0.0;0.0;2.302585092994046;0.6587581226451357;0.9615234410827413;-1.4372472001711705;-1.3634021813521084;-0.9889154229422368;33;2.6771879588379828;1;1
可口可樂 1250ml;飲料零食;31.0;CocaCola 可口可樂;規格：1250ml毫升x1x1Bottle瓶;可口可樂1250ml;0.0;1;1250.0;9.0;15;0.00%;1;10000022001;unique_master_match;1;1;ml;1;bottle;31.0;0.0;0.0;volume;month;0.0;1.0;37.0;27.0;29.0;15.12;12.0;0;historical;7.1316985104669115;0.0;0.0;2.302585092994046;0.6587581226451357;0.9615234410827413;-1.4372472001711705;-1.3634021813521084;-0.9889154229422368;33;2.6771879588379828;1;1
蘋果西打 1250ml;飲料零食;42.0;;規格：1250ml毫升x1x1Bottle瓶;蘋果西打1250ml;0.0;1;1250.0;9.0;69;0.00%;1;10002074001;unique_master_match;1;1;ml;1;bottle;42.0;0.0;0.0;volume;month;0.0;1.0;36.0;27.0;28.0;17.0;12.0;0;historical;7.1316985104669115;0.0;0.0;2.302585092994046;0.6587581226451357;0.9615234410827413;-1.4372472001711705;-1.3634021813521084;-0.9889154229422368;33;2.6771879588379828;1;1
統一麥香阿薩姆奶茶Pet1250ml;飲料零食;42.0;統一;規格：1250ml毫升x1x1Bottle瓶;麥香阿薩姆奶茶Pet1250ml;0.0;1;1250.0;9.0;440;0.00%;1;10032001001;unique_master_match;1;1;ml;1;bottle;42.0;0.0;0.0;volume;month;0.0;1.0;35.0;27.0;28.0;16.32;12.0;0;historical;7.1316985104669115;0.0;0.0;2.302585092994046;0.6587581226451357;0.9615234410827413;-1.4372472001711705;-1.3634021813521084;-0.9889154229422368;33;2.6771879588379828;1;1
茶裏王台式綠茶Pet1250ml;飲料零食;360.0;統一;規格：1250ml毫升x1x12Bottle瓶;茶裏王台式綠茶微甜Pet1250ml;0.0;1;1250.0;9.0;489;0.00%;1;10033026001;unique_master_match;1;1;ml;12;bottle;30.0;0.0;0.0;volume;month;0.0;1.0;36.0;27.0;31.0;16.0;12.0;0;historical;7.1316985104669115;0.0;0.0;2.302585092994046;0.6587581226451357;0.9615234410827413;-1.4372472001711705;-1.3634021813521084;-0.9889154229422368;33;2.6771879588379828;1;1
黑松FIN補給飲料Pet1460ml;飲料零食;29.0;黑松;規格：1460ml毫升x1x1Bottle瓶;黑松FIN健康補給飲料Pet1460ml;0.0;1;1460.0;9.0;288;0.00%;1;10021026001;unique_master_match;1;1;ml;1;bottle;29.0;0.0;0.0;volume;month;0.0;1.0;39.0;28.0;32.0;19.23;12.0;0;historical;7.2868764117507;0.0;0.0;2.302585092994046;0.6587581226451357;1.1254959600326995;-1.4372472001711705;-1.3634021813521084;-0.9889154229422368;33;2.7001289634760903;1;1
可口可樂纖維+600ml;飲料零食;120.0;CocaCola 可口可樂;規格：600ml毫升x1x4Bottle瓶;可口可樂Zero 600ml;0.0;1;600.0;9.0;2;0.00%;1;10000001001;unique_master_match;1;1;ml;4;bottle;30.0;0.0;0.0;volume;month;0.0;1.0;45.0;30.0;24.0;15.7;24.0;0;historical;6.398594934535208;0.0;0.0;2.302585092994046;0.6587581226451357;0.18687164464616965;-1.4372472001711705;-1.3634021813521084;-0.9889154229422368;88;2.70400636988436;1;1
可口可樂纖維+600ml;飲料零食;120.0;CocaCola 可口可樂;規格：600ml毫升x1x4Bottle瓶;可口可樂纖維+ Pet 600ml;0.0;1;600.0;9.0;18;0.00%;1;10000027001;unique_master_match;1;1;ml;4;bottle;30.0;0.0;0.0;volume;month;0.0;1.0;45.0;30.0;25.0;15.41;24.0;0;historical;6.398594934535208;0.0;0.0;2.302585092994046;0.6587581226451357;0.18687164464616965;-1.4372472001711705;-1.3634021813521084;-0.9889154229422368;88;2.70400636988436;1;1
茶裏王青心烏龍無糖Pet-600mlx4;飲料零食;68.0;統一;規格：600ml毫升x1x4Bottle瓶;茶裏王青心烏龍無糖Pet600ml;0.0;1;600.0;9.0;394;0.00%;1;10030015001;unique_master_match;1;1;ml;4;bottle;17.0;0.0;0.0;volume;month;0.0;1.0;41.0;27.0;24.0;15.56;24.0;0;historical;6.398594934535208;0.0;0.0;2.302585092994046;0.6587581226451357;0.18687164464616965;-1.4372472001711705;-1.3634021813521084;-0.9889154229422368;88;2.70400636988436;1;1
茶裏王英式紅茶Pet600ml;飲料零食;68.0;統一;規格：600ml毫升x1x4Bottle瓶;茶裏王英式紅茶Pet600ml;0.0;1;600.0;9.0;413;0.00%;1;10031007001;unique_master_match;1;1;ml;4;bottle;17.0;0.0;0.0;volume;month;0.0;1.0;41.0;27.0;24.0;15.89;24.0;0;historical;6.398594934535208;0.0;0.0;2.302585092994046;0.6587581226451357;0.18687164464616965;-1.4372472001711705;-1.3634021813521084;-0.9889154229422368;88;2.70400636988436;1;1
保力達水蠻牛維他命B補給飲料;飲料零食;28.0;保力達;規格：590ml毫升x1x1Bottle瓶;保力達水蠻牛維他命B補給飲料;0.0;1;590.0;9.0;307;0.00%;1;10022015001;unique_master_match;1;1;ml;1;bottle;28.0;0.0;0.0;volume;month;0.0;1.0;41.0;28.0;25.0;11.8;24.0;0;historical;6.3818160174060985;0.0;0.0;2.302585092994046;0.6587581226451357;0.16914179210820363;-1.4372472001711705;-1.3634021813521084;-0.9889154229422368;88;2.707213008126636;1;1
義美寶吉蔬果汁蘋果柳橙125ml;飲料零食;76.0;義美;規格：125ml毫升x1x6Bottle瓶;義美寶吉蔬果汁蘋果柳橙125ml;0.0;1;125.0;13.0;107;0.00%;1;10010043001;unique_master_match;1;1;ml;6;bottle;12.666666666666666;0.0;0.0;volume;month;0.0;1.0;28.0;16.0;9.0;3.42;24.0;0;historical;4.836281906951478;0.0;0.0;2.6390573296152584;0.6587581226451357;-1.4639845687829982;-1.4372472001711705;-1.3634021813521084;-0.01177506715826356;105;2.716224050220032;1;1
悅氏天然水6000ml;飲料零食;90.0;悅氏;規格：6000ml毫升x1x2Bucket桶;悅氏天然水6000ml;0.0;1;6000.0;12.0;616;0.00%;1;10040025001;unique_master_match;1;1;ml;2;bucket;45.0;0.0;0.0;volume;month;0.0;1.0;34.0;17.0;35.0;10.69;2.0;0;historical;8.699681400989514;0.0;0.0;2.5649493574615367;0.6587581226451357;2.6183708536484906;-1.4372472001711705;-1.3634021813521084;-0.2269901202749257;69;2.7226628726902113;1;1
舒味思氣泡水萊姆500ml;飲料零食;120.0;Schweppes 舒味思;規格：500ml毫升x1x4Bottle瓶;舒味思氣泡水萊姆口味Pet500ml;0.0;1;500.0;9.0;673;0.00%;1;10041033001;unique_master_match;1;1;ml;4;bottle;30.0;0.0;0.0;volume;month;0.0;1.0;42.0;25.0;24.0;12.76;24.0;0;historical;6.2166061010848646;0.0;0.0;2.302585092994046;0.6587581226451357;-0.005431300520254936;-1.4372472001711705;-1.3634021813521084;-0.9889154229422368;186;2.7447083814358817;1;1
原萃冷萃日式深蒸綠茶450ml;飲料零食;108.0;原萃;規格：450ml毫升x1x4Bottle瓶;原萃冷萃日式深蒸綠茶 450ml;0.0;1;450.0;9.0;468;0.00%;1;10033001001;unique_master_match;1;1;ml;4;bottle;27.0;0.0;0.0;volume;month;0.0;1.0;40.0;27.0;19.0;12.05;24.0;0;historical;6.111467339502679;0.0;0.0;2.302585092994046;0.6587581226451357;-0.11652874051193253;-1.4372472001711705;-1.3634021813521084;-0.9889154229422368;186;2.774032153598588;1;1
維大力汽水2L;飲料零食;34.0;維大力;規格：2000ml毫升x1x1Bottle瓶;維大力汽水2L;0.0;1;2000.0;9.0;57;0.00%;1;10002035001;unique_master_match;1;1;ml;1;bottle;34.0;0.0;0.0;volume;month;0.0;1.0;34.0;23.0;31.0;13.44;6.0;0;historical;7.601402334583733;0.0;0.0;2.302585092994046;0.6587581226451357;1.4578474573485145;-1.4372472001711705;-1.3634021813521084;-0.9889154229422368;115;2.775912040272805;1;1
維大力白葡萄風味氣水2000ml;飲料零食;34.0;維大力;規格：2000ml毫升x1x1Bottle瓶;維大力白葡萄風味氣水2000ml;0.0;1;2000.0;9.0;80;0.00%;1;10002919001;unique_master_match;1;1;ml;1;bottle;34.0;0.0;0.0;volume;month;0.0;1.0;35.0;23.0;31.0;13.46;6.0;0;historical;7.601402334583733;0.0;0.0;2.302585092994046;0.6587581226451357;1.4578474573485145;-1.4372472001711705;-1.3634021813521084;-0.9889154229422368;115;2.775912040272805;1;1
悅氏light鹼性水Pet1450ml;飲料零食;360.0;悅氏;規格：1450ml毫升x1x12BOTTLE瓶;悅氏light鹼性水Pet1450ml;0.0;1;1450.0;13.0;654;0.00%;0;10040111001;unique_master_match;1;1;ml;12;bottle;30.0;0.0;0.0;volume;month;0.0;0.0;37.0;27.0;31.0;18.6;12.0;0;historical;7.280008252884188;0.0;0.0;2.6390573296152584;-1.5180078478344428;1.1182385522409106;-1.4372472001711705;-1.3634021813521084;-0.01177506715826356;55;2.788712571735321;1;1
樹頂100純蘋果汁 300ml毫升;飲料零食;35.0;樹頂 Tree Top;規格：300ml毫升x1x1Bottle瓶;樹頂100純蘋果汁 300ml;40.0;1;300.0;25.0;118;12.50%;1;10011028001;unique_master_match;1;1;ml;1;bottle;35.0;40.0;12.5;volume;month;12.5;1.0;40.0;27.0;16.0;11.36;24.0;0;historical;5.707110264748875;3.713572066704308;2.6026896854443837;3.258096538021482;0.6587581226451357;-0.5438025182476066;0.13152732079325516;0.6340981920395238;1.7859607532483586;178;2.8161880094362597;1;1
寶礦力水得Pet900ml;飲料零食;31.0;金車;規格：900ml毫升x1x1Bottle瓶;寶礦力水得Pet900ml;33.0;1;900.0;12.0;282;6.06%;1;10021018001;unique_master_match;1;1;ml;1;bottle;31.0;33.0;6.0606060606060606;volume;month;6.06;1.0;33.0;24.0;22.0;11.95;12.0;0;historical;6.803505257608338;3.5263605246161616;1.9545308920992204;2.5649493574615367;0.6587581226451357;0.6147300257291913;0.052441014675332596;0.13665224642231633;-0.2269901202749257;102;2.842269768142037;1;1
光泉冷泡茶冷萃綠茶無糖-1235ml;飲料零食;32.0;光泉;規格：1235ml毫升x1x1Bottle瓶;冷泡茶冷萃綠茶無糖1235ml;34.0;1;1235.0;12.0;486;5.88%;1;10033022001;unique_master_match;1;1;ml;1;bottle;32.0;34.0;5.88235294117647;volume;month;5.88;1.0;35.0;26.0;31.0;15.98;12.0;0;historical;7.119635638017636;3.5553480614894135;1.92896059074154;2.5649493574615367;0.6587581226451357;0.9487769123249997;0.0646866122981713;0.11702766851149157;-0.2269901202749257;102;2.851854812978367;1;1
統一嚴選素材番茄汁Can340ml;飲料零食;89.0;統一;規格：340ml毫升x1x6Can罐;統一嚴選素材番茄汁Can340ml;96.0;1;340.0;18.0;219;7.29%;1;10016014001;unique_master_match;1;1;ml;6;can;14.833333333333334;16.0;7.2916666666666625;volume;month;7.29;1.0;40.0;27.0;13.0;10.09;24.0;0;historical;5.831882477283517;4.574710978503383;2.115250994376546;2.9444389791664403;0.6587581226451357;-0.4119589128437091;0.49530988905248263;0.2600009752799731;0.8750759155225646;49;2.8583734250724393;1;1
舒跑 鹼性離子水PET 850ml;飲料零食;418.0;舒跑;規格：850ml毫升x1x20Bottle瓶;舒跑 鹼性離子水PET 850ml;0.0;1;850.0;12.0;602;0.00%;0;10040011001;unique_master_match;1;1;ml;20;bottle;20.9;0.0;0.0;volume;month;0.0;0.0;36.0;29.0;25.0;17.1;20.0;0;historical;6.7464121285733745;0.0;0.0;2.5649493574615367;-1.5180078478344428;0.5544011766782088;-1.4372472001711705;-1.3634021813521084;-0.2269901202749257;59;2.8909274189202523;1;1
天地合補葡萄糖胺18入**隨機出貨不挑款，以實際出貨為準。**;飲料零食;939.0;天地合補;規格：60ml毫升x18x1Box盒;天地合補葡萄糖胺18入;0.0;1;60.0;24.0;369;0.00%;1;10023892001;unique_master_match;1;1;ml;18;box;52.16666666666666;0.0;0.0;volume;month;0.0;1.0;57.0;32.0;20.0;9.38;4.0;0;historical;4.110873864173311;0.0;0.0;3.2188758248682006;0.6587581226451357;-2.230504692182307;-1.4372472001711705;-1.3634021813521084;1.6720608903962488;39;2.8978505902767933;1;1
老協珍人蔘精無糖60mlx14入;飲料零食;840.0;老協珍;規格：60ml毫升x14x1Set組;老協珍人蔘精60mlx14入;0.0;1;60.0;25.0;321;0.00%;1;10023005001;unique_master_match;1;1;ml;14;set;60.0;0.0;0.0;volume;month;0.0;1.0;47.0;37.0;22.0;13.35;5.0;0;historical;4.110873864173311;0.0;0.0;3.258096538021482;0.6587581226451357;-2.230504692182307;-1.4372472001711705;-1.3634021813521084;1.7859607532483586;39;2.9000881404407846;1;1
泰山純水700ml;飲料零食;312.0;泰山;規格：700ml毫升x1x20Bottle瓶;泰山純水700ml;0.0;1;700.0;12.0;607;0.00%;0;10040016001;unique_master_match;1;1;ml;20;bottle;15.6;0.0;0.0;volume;month;0.0;0.0;38.0;31.0;25.0;15.14;20.0;0;historical;6.55250788703459;0.0;0.0;2.5649493574615367;-1.5180078478344428;0.3495075245721063;-1.4372472001711705;-1.3634021813521084;-0.2269901202749257;59;2.9061531382658523;1;1
【限量】舒跑(小)Can245ml x24入;飲料零食;188.0;舒跑;規格：245ml毫升x1x24Bottle瓶;舒跑(小)Can245ml;0.0;1;245.0;15.0;270;0.00%;0;10021001001;unique_master_match;1;1;ml;24;bottle;7.833333333333333;0.0;0.0;volume;month;0.0;0.0;41.0;28.0;10.0;6.48;24.0;0;historical;5.5053315359323625;0.0;0.0;2.772588722239781;-1.5180078478344428;-0.75701693963649;-1.4372472001711705;-1.3634021813521084;0.3760100107658437;22;2.9063495086341025;1;1
晶晶果味棒(綜合口味);飲料零食;34.0;晶晶;規格：680ml毫升x1x1Bag包;晶晶果味棒(綜合口味);0.0;1;680.0;12.0;6358;0.00%;0;14222005001;unique_master_match;1;1;ml;1;bag;34.0;0.0;0.0;volume;month;0.0;0.0;47.0;30.0;15.0;9.24;12.0;0;historical;6.523562306149512;0.0;0.0;2.5649493574615367;-1.5180078478344428;0.3189214696575212;-1.4372472001711705;-1.3634021813521084;-0.2269901202749257;59;2.909657095552797;1;1
維大力淨化純水6000ml;飲料零食;115.0;維大力;規格：6000ml毫升x1x2Bucket桶;維大力淨化純水6000ml;0.0;1;6000.0;24.0;619;0.00%;0;10040028001;unique_master_match;1;1;ml;2;bucket;57.5;0.0;0.0;volume;month;0.0;0.0;35.0;18.0;34.0;12.56;2.0;0;historical;8.699681400989514;0.0;0.0;3.2188758248682006;-1.5180078478344428;2.6183708536484906;-1.4372472001711705;-1.3634021813521084;1.6720608903962488;47;2.92315043530647;1;1
飛想茶檸檬紅茶300ml;飲料零食;205.0;Fuzetea 飛想茶;規格：300ml毫升x1x24Bottle瓶;飛想茶檸檬紅茶300ml;0.0;1;300.0;9.0;538;0.00%;1;10034020001;unique_master_match;1;1;ml;24;bottle;8.541666666666666;0.0;0.0;volume;month;0.0;1.0;27.0;21.0;13.0;5.97;18.0;0;historical;5.707110264748875;0.0;0.0;2.302585092994046;0.6587581226451357;-0.5438025182476066;-1.4372472001711705;-1.3634021813521084;-0.9889154229422368;122;2.923640782749556;1;1
健酪乳酸飲料原味Pet580ml;飲料零食;96.0;;規格：580ml毫升x1x4Can罐;健酪乳酸飲料原味Pet580ml;104.0;1;580.0;15.0;381;7.69%;1;10024014001;unique_master_match;1;1;ml;4;can;24.0;26.0;7.6923076923076925;volume;month;7.69;1.0;39.0;26.0;24.0;16.08;24.0;0;historical;6.364750756851911;4.653960350157523;2.162438461250804;2.772588722239781;0.6587581226451357;0.1511093677974113;0.5287882739660653;0.2962161964905041;0.3760100107658437;124;2.92675189987858;1;1
味丹多喝水600ml;飲料零食;264.0;味丹;規格：600ml毫升x1x24Bottle瓶;味丹多喝水600ml;0.0;1;600.0;12.0;601;0.00%;0;10040010001;unique_master_match;1;1;ml;24;bottle;11.0;0.0;0.0;volume;month;0.0;0.0;41.0;27.0;24.0;15.72;24.0;0;historical;6.398594934535208;0.0;0.0;2.5649493574615367;-1.5180078478344428;0.18687164464616965;-1.4372472001711705;-1.3634021813521084;-0.2269901202749257;59;2.9284057675800033;1;1
家樂福純水 600ml;飲料零食;144.0;家樂福;規格：600ml毫升x1x24Bottle瓶;家樂福超值純水 600ml;0.0;1;600.0;12.0;640;0.00%;0;10040063001;unique_master_match;1;1;ml;24;bottle;6.0;0.0;0.0;volume;month;0.0;0.0;40.0;27.0;23.0;15.2;24.0;0;historical;6.398594934535208;0.0;0.0;2.5649493574615367;-1.5180078478344428;0.18687164464616965;-1.4372472001711705;-1.3634021813521084;-0.2269901202749257;59;2.9284057675800033;1;1
味丹多喝水1500ml;飲料零食;220.0;味丹;規格：1500ml毫升x1x12Bottle瓶;味丹多喝水1500ml;0.0;1;1500.0;12.0;600;0.00%;0;10040009001;unique_master_match;1;1;ml;12;bottle;18.33333333333333;0.0;0.0;volume;month;0.0;0.0;37.0;28.0;32.0;19.27;12.0;0;historical;7.313886831633462;0.0;0.0;2.5649493574615367;-1.5180078478344428;1.154037179816133;-1.4372472001711705;-1.3634021813521084;-0.2269901202749257;55;2.9294322376653414;1;1
家樂福竹炭水1500ml;飲料零食;228.0;家樂福;規格：1500ml毫升x1x12Bottle瓶;家福竹炭水1500ml;0.0;1;1500.0;12.0;625;0.00%;0;10040035001;unique_master_match;1;1;ml;12;bottle;19.0;0.0;0.0;volume;month;0.0;0.0;38.0;28.0;31.0;18.72;12.0;0;historical;7.313886831633462;0.0;0.0;2.5649493574615367;-1.5180078478344428;1.154037179816133;-1.4372472001711705;-1.3634021813521084;-0.2269901202749257;55;2.9294322376653414;1;1
台鹽海洋鹼性離子水Pet1500ml;飲料零食;465.0;台鹽;規格：1500ml毫升x1x12Bottle瓶;台鹽海洋鹼性離子水Pet1500ml;0.0;1;1500.0;12.0;635;0.00%;0;10040050001;unique_master_match;1;1;ml;12;bottle;38.75;0.0;0.0;volume;month;0.0;0.0;35.0;26.0;31.0;19.21;12.0;0;historical;7.313886831633462;0.0;0.0;2.5649493574615367;-1.5180078478344428;1.154037179816133;-1.4372472001711705;-1.3634021813521084;-0.2269901202749257;55;2.9294322376653414;1;1
家樂福純水 1500ml;飲料零食;120.0;家樂福;規格：1500ml毫升x1x12Bottle瓶;家樂福超值純水 1500ml;0.0;1;1500.0;12.0;639;0.00%;0;10040062001;unique_master_match;1;1;ml;12;bottle;10.0;0.0;0.0;volume;month;0.0;0.0;37.0;27.0;30.0;15.0;12.0;0;historical;7.313886831633462;0.0;0.0;2.5649493574615367;-1.5180078478344428;1.154037179816133;-1.4372472001711705;-1.3634021813521084;-0.2269901202749257;55;2.9294322376653414;1;1
家樂福天然水1500ml;飲料零食;180.0;家樂福;規格：1500ml毫升x1x12BOTTLE瓶;家樂福天然水 1500 ml;0.0;1;1500.0;12.0;650;0.00%;0;10040082001;unique_master_match;1;1;ml;12;bottle;15.0;0.0;0.0;volume;month;0.0;0.0;36.0;28.0;31.0;19.13;12.0;0;historical;7.313886831633462;0.0;0.0;2.5649493574615367;-1.5180078478344428;1.154037179816133;-1.4372472001711705;-1.3634021813521084;-0.2269901202749257;55;2.9294322376653414;1;1
愛健萬丹紅紅豆水Pet530ml;飲料零食;626.0;愛之味;規格：530ml毫升x1x24Bottle瓶;愛健萬丹紅紅豆水Pet530ml;0.0;1;530.0;12.0;334;0.00%;0;10023035001;unique_master_match;1;1;ml;24;bottle;26.08333333333333;0.0;0.0;volume;month;0.0;0.0;41.0;28.0;24.0;14.08;24.0;0;historical;6.274762021241939;0.0;0.0;2.5649493574615367;-1.5180078478344428;0.05602057272404681;-1.4372472001711705;-1.3634021813521084;-0.2269901202749257;59;2.9526976622757;1;1
魔爪ULTRA超越能量碳酸飲料355ml;飲料零食;189.0;Monster 魔爪;規格：355ml毫升x1x4BOTTLE瓶;魔爪能量碳酸飲料Can355ml;204.0;1;355.0;24.0;309;7.35%;1;10022020001;unique_master_match;1;1;ml;4;bottle;47.25;51.0;7.352941176470589;volume;month;7.35;1.0;36.0;24.0;17.0;9.47;24.0;0;historical;5.87493073085203;5.3230099791384085;2.1226137135450447;3.2188758248682006;0.6587581226451357;-0.3664709244405361;0.8114239660579103;0.26565168130555245;1.6720608903962488;58;2.962957259871683;1;1
魔爪ULTRA超越能量碳酸飲料355ml;飲料零食;189.0;Monster 魔爪;規格：355ml毫升x1x4BOTTLE瓶;白魔爪能量碳酸飲料(超越)Can355ml;204.0;1;355.0;24.0;312;7.35%;1;10022908001;unique_master_match;1;1;ml;4;bottle;47.25;51.0;7.352941176470589;volume;month;7.35;1.0;24.0;36.0;17.0;9.32;24.0;0;historical;5.87493073085203;5.3230099791384085;2.1226137135450447;3.2188758248682006;0.6587581226451357;-0.3664709244405361;0.8114239660579103;0.26565168130555245;1.6720608903962488;58;2.962957259871683;1;1
金車奧利多水Pet585ml;飲料零食;90.0;金車;規格：585ml毫升x1x4Bottle瓶;金車奧利多水Pet585ml;95.0;1;585.0;13.0;66;5.26%;1;10002071001;unique_master_match;1;1;ml;4;bottle;22.5;23.75;5.263157894736842;volume;month;5.26;1.0;42.0;28.0;25.0;15.95;24.0;0;historical;6.373319789577012;4.564348191467836;1.834684513945089;2.6390573296152584;0.6587581226451357;0.16016404548846913;0.49093219663786536;0.04467309637176456;-0.01177506715826356;176;2.965314272987336;1;1
十全青梅醋飲料(即飲品)140mlx6;飲料零食;180.0;十全;規格：140ml毫升x1x6Bag包;十全蘋果醋飲料(即飲品)140ml;0.0;1;140.0;25.0;714;0.00%;0;10053901001;unique_master_match;1;1;ml;6;bag;30.0;0.0;0.0;volume;month;0.0;0.0;42.0;26.0;19.0;6.2;36.0;0;historical;4.948759890378168;0.0;0.0;3.258096538021482;-1.5180078478344428;-1.3451319608001313;-1.4372472001711705;-1.3634021813521084;1.7859607532483586;5;2.9667069962395503;1;1
泰山冰鎮檸檬紅茶Pet535ml;飲料零食;89.0;泰山;規格：535ml毫升x1x4Bottle瓶;泰山冰鎮檸檬紅茶Pet535ml;92.0;1;535.0;12.0;416;3.26%;1;10031012001;unique_master_match;1;1;ml;4;bottle;22.25;23.0;3.260869565217391;volume;month;3.26;1.0;43.0;29.0;24.0;17.0;24.0;0;historical;6.284134161070802;4.532599493153256;1.4494732627414222;2.5649493574615367;0.6587581226451357;0.06592387314876046;0.47752016420788723;-0.2509670724955449;-0.2269901202749257;48;2.978581730342289;1;1
泰山冰鎮檸檬紅茶Pet535ml;飲料零食;89.0;泰山;規格：535ml毫升x1x4Bottle瓶;泰山冰鎮芭樂綠茶Pet535ml;92.0;1;535.0;12.0;524;3.26%;1;10034002001;unique_master_match;1;1;ml;4;bottle;22.25;23.0;3.260869565217391;volume;month;3.26;1.0;42.0;29.0;24.0;14.0;24.0;0;historical;6.284134161070802;4.532599493153256;1.4494732627414222;2.5649493574615367;0.6587581226451357;0.06592387314876046;0.47752016420788723;-0.2509670724955449;-0.2269901202749257;48;2.978581730342289;1;1
泰山冰鎮水果茶 535ml;飲料零食;89.0;泰山;規格：535ml毫升x1x4Bottle瓶;泰山冰鎮水果茶 535ml;92.0;1;535.0;12.0;528;3.26%;1;10034007001;unique_master_match;1;1;ml;4;bottle;22.25;23.0;3.260869565217391;volume;month;3.26;1.0;42.0;27.0;22.0;14.5;24.0;0;historical;6.284134161070802;4.532599493153256;1.4494732627414222;2.5649493574615367;0.6587581226451357;0.06592387314876046;0.47752016420788723;-0.2509670724955449;-0.2269901202749257;48;2.978581730342289;1;1
微舒打葡萄can-320ml;飲料零食;90.0;;規格：320ml毫升x1x6CAN罐;微舒打葡萄can320ml;0.0;1;320.0;13.0;68;0.00%;0;10002073001;unique_master_match;1;1;ml;6;can;15.0;0.0;0.0;volume;month;0.0;0.0;41.0;27.0;12.0;8.64;24.0;0;historical;5.771441123130016;0.0;0.0;2.6390573296152584;-1.5180078478344428;-0.4758257457323139;-1.4372472001711705;-1.3634021813521084;-0.01177506715826356;154;2.980009233113396;1;1
Asahi 十六茶(無糖) 530ml;飲料零食;89.0;Asahi;規格：530ml毫升x1x4Bottle瓶;Asahi 十六茶 530ml;92.0;1;530.0;12.0;576;3.26%;1;10035021001;unique_master_match;1;1;ml;4;bottle;22.25;23.0;3.260869565217391;volume;month;3.26;1.0;41.0;27.0;24.0;13.91;24.0;0;historical;6.274762021241939;4.532599493153256;1.4494732627414222;2.5649493574615367;0.6587581226451357;0.05602057272404681;0.47752016420788723;-0.2509670724955449;-0.2269901202749257;48;2.980597142466308;1;1
