title;category;price;brand;specification;query;original_price;original_price_checked;capacity;shelf_life;order;Discount;Promo;item_code;item_code_resolution_status;master_candidate_count;order_supported_master_candidates;capacity_unit;pieces_per_package;package_unit;price_per_piece;original_price_per_piece;estimation_discount;capacity_category;shelf_life_unit;discount_numeric;promo_numeric;carton_length_cm;carton_width_cm;carton_height_cm;carton_weight;units_per_carton;inventory_quantity;is_new_product;item_role;log_capacity;log_price_per_piece;log_estimation_discount;log_shelf_life;Promo_normalized;log_capacity_normalized;log_price_per_piece_normalized;log_estimation_discount_normalized;log_shelf_life_normalized;cluster;distance_to_new_product;same_cluster_as_new;new_product_first
茶裏王白毫烏龍茶微甜Pet 600ml;飲料零食;402.0;統一;規格：600ml毫升x1x24Bottle瓶;茶裏王白毫烏龍茶微甜Pet 600ml;432.0;1;600.0;9.0;393;6.94%;0;10030014001;unique_master_match;1;1;ml;24;bottle;16.75;18.0;6.944444;volume;month;6.94;0.0;41.0;27.0;24.0;15.56;24.0;5305.0;0;historical;6.398594934535208;2.8763855159214247;2.072472816419685;2.302585092994046;-1.4935759876113537;0.24095047197446526;-0.4954797558673022;0.24988537634099856;-1.0337925091052724;96;1.9736637765294252;1;1
可口可樂600ml;飲料零食;89.0;CocaCola 可口可樂;規格：600ml毫升x1x4BOTTLE瓶;可口可樂Pet 600ml;120.0;1;600.0;9.0;12;25.83%;0;10000012001;unique_master_match;1;1;ml;4;bottle;22.25;30.0;25.833333;volume;month;25.83;0.0;45.0;30.0;25.0;15.88;24.0;8732.0;0;historical;6.398594934535208;3.1463051320333655;3.2896448833340477;2.302585092994046;-1.4935759876113537;0.24095047197446526;-0.11749396262244165;1.1819257341245815;-1.0337925091052724;23;1.9769622425714646;1;1
芬達汽水橘子口味600ml;飲料零食;267.0;Fanta 芬達;規格：600ml毫升x1x12Bottle瓶;芬達汽水橘子口味600ml;360.0;1;600.0;9.0;56;25.83%;0;10002026001;unique_master_match;1;1;ml;12;bottle;22.25;30.0;25.833333;volume;month;25.83;0.0;31.0;22.0;24.0;7.84;12.0;460.0;0;historical;6.398594934535208;3.1463051320333655;3.2896448833340477;2.302585092994046;-1.4935759876113537;0.24095047197446526;-0.11749396262244165;1.1819257341245815;-1.0337925091052724;23;1.9769622425714646;1;1
KIRIN生茶-焙茶(無糖) 525ml;飲料零食;99.0;KIRIN;規格：525ml毫升x1x3BOTTLE瓶;KIRIN生茶 525ml;126.0;1;525.0;9.0;487;21.43%;0;10033023001;unique_master_match;1;1;ml;3;bottle;33.0;42.0;21.428571;volume;month;21.43;0.0;41.0;26.0;22.0;13.48;24.0;2147.0;0;historical;6.26530121273771;3.5263605246161616;3.1103356371847144;2.302585092994046;-1.4935759876113537;0.10475173009815586;0.4147220397255254;1.0446210271914018;-1.0337925091052724;178;2.037513788533267;1;1
泰山冰鎮紅茶1250ml;飲料零食;42.0;泰山;規格：1250ml毫升x1x1Bottle瓶;泰山冰鎮紅茶1250ml;48.0;1;1250.0;12.0;426;12.50%;0;10031026001;unique_master_match;1;1;ml;1;bottle;42.0;48.0;12.5;volume;month;12.5;0.0;35.0;27.0;30.0;16.49;12.0;188.0;0;historical;7.1316985104669115;3.7612001156935624;2.6026896854443837;2.5649493574615367;-1.4935759876113537;0.9900313991212992;0.7435830184025144;0.6558949568610885;-0.298269996961929;0;2.053420459838203;1;1
維大力白葡萄風味氣水330ml;飲料零食;119.0;維大力;規格：330ml毫升x1x6Can罐;維大力白葡萄風味氣水330ml;0.0;1;330.0;18.0;86;0.00%;0;10002943001;unique_master_match;1;1;ml;6;can;19.833333;0.0;0.0;volume;month;0.0;0.0;44.0;27.0;12.0;8.82;24.0;6602.0;0;historical;5.802118375377063;3.036554252074246;0.0;2.9444389791664403;-1.4935759876113537;-0.368525772071521;-0.2711851763927846;-1.3370950989909725;0.7656064438911788;40;2.0559109077682045;1;1
波蜜漢宮冬瓜茶TP250ml;飲料零食;155.0;波蜜;規格：250ml毫升x1x24Can罐;波蜜漢宮冬瓜茶TP250ml;159.0;1;250.0;12.0;582;2.52%;0;10035034001;unique_master_match;1;1;ml;24;can;6.458333;6.625;2.515723;volume;month;2.52;0.0;34.0;20.0;11.0;6.58;24.0;15981.0;0;historical;5.5254529391317835;2.0093319308000708;1.2572451940117877;2.5649493574615367;-1.4935759876113537;-0.6512208895093387;-1.7096706393560281;-0.3743690454601351;-0.298269996961929;148;2.072642642831611;1;1
舒味思氣泡水500ml;飲料零食;360.0;Schweppes 舒味思;規格：500ml毫升x1x24Bottle瓶;舒味思氣泡水纖維+Pet500ml;696.0;1;500.0;9.0;664;48.28%;0;10041008001;unique_master_match;1;1;ml;24;bottle;15.0;29.0;48.275862;volume;month;48.28;0.0;40.0;27.0;25.0;12.94;24.0;822.0;0;historical;6.2166061010848646;2.772588722239781;3.8974343465438133;2.302585092994046;-1.4935759876113537;0.054995351078896616;-0.6408330797982246;1.647335945339179;-1.0337925091052724;131;2.09915615481362;1;1
古道梅子綠茶1500ml;飲料零食;42.0;古道;規格：1500ml毫升x1x1Bottle瓶;古道梅子綠茶1500ml;46.0;1;1500.0;13.0;494;8.70%;0;10033031001;unique_master_match;1;1;ml;1;bottle;42.0;46.0;8.695652;volume;month;8.7;0.0;38.0;29.0;32.0;19.8;12.0;288.0;0;historical;7.313886831633462;3.7612001156935624;2.2716775375937495;2.6390573296152584;-1.4935759876113537;1.1761903553933644;0.7435830184025144;0.4024248936714738;-0.09051273261425981;0;2.1131501373166204;1;1
維他露P 330 ml;飲料零食;77.0;維他露;規格：330ml毫升x1x6Bottle瓶;維他露P 330 ml;0.0;1;330.0;18.0;48;0.00%;0;10002012001;unique_master_match;1;1;ml;6;bottle;12.833333;0.0;0.0;volume;month;0.0;0.0;41.0;27.0;13.0;8.78;24.0;2016.0;0;historical;5.802118375377063;2.627081114472157;0.0;2.9444389791664403;-1.4935759876113537;-0.368525772071521;-0.8445967385402329;-1.3370950989909725;0.7656064438911788;175;2.118964747469577;1;1
金車麥根沙士can-330ml;飲料零食;90.0;金車;規格：330ml毫升x1x6Bottle瓶;金車麥根沙士can330ml;108.0;1;330.0;18.0;63;16.67%;1;10002046001;unique_master_match;1;1;ml;6;bottle;15.0;18.0;16.666667;volume;month;16.67;1.0;43.0;29.0;12.0;8.82;24.0;13349.0;0;historical;5.802118375377063;2.772588722239781;2.8716796437519365;2.9444389791664403;0.6695340634119862;-0.368525772071521;-0.6408330797982246;0.8618719947804132;0.7656064438911788;183;2.1905329932165603;1;1
曼仕德濃醇拿鐵咖啡Can235ml;飲料零食;528.0;統一;規格：235ml毫升x1x24BOTTLE瓶;曼仕德濃醇拿鐵咖啡Can235ml;600.0;1;235.0;18.0;240;12.00%;1;10020017001;unique_master_match;1;1;ml;24;bottle;22.0;25.0;12.0;volume;month;12.0;1.0;40.0;27.0;10.0;7.09;24.0;48.0;0;historical;5.4638318050256105;3.1354942159291497;2.5649493574615367;2.9444389791664403;0.6695340634119862;-0.7141850023353163;-0.1326331835439065;0.626995584494472;0.7656064438911788;105;2.196448391614747;1;1
統一麥香阿薩姆紅茶Pet600ml;飲料零食;78.0;統一;規格：600ml毫升x1x4Bottle瓶;麥香阿薩姆奶茶Pet600ml;80.0;1;600.0;9.0;451;2.50%;0;10032015001;unique_master_match;1;1;ml;4;bottle;19.5;20.0;2.5;volume;month;2.5;0.0;41.0;27.0;24.0;16.1;24.0;2852.0;0;historical;6.398594934535208;3.0204248861443626;1.252762968495368;2.302585092994046;-1.4935759876113537;0.24095047197446526;-0.2937721645612001;-0.3778012759454938;-1.0337925091052724;81;2.2022687286775717;1;1
台酒紅麴黑麥汁Can330 ml;飲料零食;139.0;台酒;規格：330ml毫升x1x6Can罐;台酒紅麴黑麥汁Can330 ml;152.0;1;330.0;18.0;169;8.55%;1;10014073001;unique_master_match;1;1;ml;6;can;23.166667;25.333333;8.552632;volume;month;8.55;1.0;41.0;27.0;13.0;9.0;24.0;1082.0;0;historical;5.802118375377063;3.184974286985623;2.2568167186155987;2.9444389791664403;0.6695340634119862;-0.368525772071521;-0.06334305866340627;0.3910453332840375;0.7656064438911788;105;2.203863313397425;1;1
台酒原味黑麥汁 330ml;飲料零食;139.0;台酒;規格：330ml毫升x1x6Can罐;台酒原味黑麥汁 330ml;152.0;1;330.0;18.0;200;8.55%;1;10014126001;unique_master_match;1;1;ml;6;can;23.166667;25.333333;8.552632;volume;month;8.55;1.0;41.0;27.0;13.0;9.0;24.0;2398.0;0;historical;5.802118375377063;3.184974286985623;2.2568167186155987;2.9444389791664403;0.6695340634119862;-0.368525772071521;-0.06334305866340627;0.3910453332840375;0.7656064438911788;105;2.203863313397425;1;1
統一嚴選素材番茄汁Can340ml;飲料零食;89.0;統一;規格：340ml毫升x1x6Can罐;統一嚴選素材番茄汁Can340ml;96.0;1;340.0;18.0;219;7.29%;1;10016014001;unique_master_match;1;1;ml;6;can;14.833333;16.0;7.291667;volume;month;7.29;1.0;40.0;27.0;13.0;10.09;24.0;3689.0;0;historical;5.831882477283517;2.762117401319854;2.115251034577551;2.9444389791664403;0.6695340634119862;-0.3381129875977258;-0.6554967437484528;0.28264247522700725;0.7656064438911788;25;2.2314188163907733;1;1
微舒打葡萄can-320ml;飲料零食;90.0;;規格：320ml毫升x1x6CAN罐;微舒打葡萄can320ml;0.0;1;320.0;13.0;68;0.00%;0;10002073001;unique_master_match;1;1;ml;6;can;15.0;0.0;0.0;volume;month;0.0;0.0;41.0;27.0;12.0;8.64;24.0;3614.0;0;historical;5.771441123130016;2.772588722239781;0.0;2.6390573296152584;-1.4935759876113537;-0.39987160819887896;-0.6408330797982246;-1.3370950989909725;-0.09051273261425981;130;2.2479111186305385;1;1
多喝水微鹼性竹炭離子水Pet2000ml;飲料零食;289.0;味丹;規格：2000ml毫升x1x8BOTTLE瓶;多喝水微鹼性竹炭離子水Pet2000ml;400.0;1;2000.0;13.0;633;27.75%;0;10040048001;unique_master_match;1;1;ml;8;bottle;36.125;50.0;27.75;volume;month;27.75;0.0;38.0;22.0;31.0;17.0;8.0;388.0;0;historical;7.601402334583733;3.6142905971228636;3.3586377672433594;2.6390573296152584;-1.4935759876113537;1.4699720072498026;0.5378561738254352;1.2347565161900724;-0.09051273261425981;177;2.2905965532909613;1;1
伯朗醇黑咖啡無糖;飲料零食;126.0;伯朗;規格：240ml毫升x1x6Can罐;伯朗醇黑咖啡無糖;144.0;1;240.0;24.0;226;12.50%;1;10020003001;unique_master_match;1;1;ml;6;can;21.0;24.0;12.5;volume;month;12.5;1.0;40.0;27.0;10.0;7.02;24.0;963.0;0;historical;5.484796933490655;3.091042453358316;2.6026896854443837;3.2188758248682006;0.6695340634119862;-0.6927629572329052;-0.1948818447508807;0.6558949568610885;1.5349737149444564;9;2.3191378537271774;1;1
伯朗曼特寧咖啡二合一Can240ml;飲料零食;126.0;伯朗;規格：240ml毫升x1x6CAN罐;伯朗曼特寧咖啡二合一Can240ml;144.0;1;240.0;24.0;229;12.50%;1;10020006001;unique_master_match;1;1;ml;6;can;21.0;24.0;12.5;volume;month;12.5;1.0;40.0;27.0;10.0;7.06;24.0;390.0;0;historical;5.484796933490655;3.091042453358316;2.6026896854443837;3.2188758248682006;0.6695340634119862;-0.6927629572329052;-0.1948818447508807;0.6558949568610885;1.5349737149444564;9;2.3191378537271774;1;1
崇德發易開罐黑麥汁250ml;飲料零食;579.0;崇德發;規格：250ml毫升x1x24Can罐;崇德發易開罐黑麥汁250ml;675.0;1;250.0;24.0;161;14.22%;1;10014051001;unique_master_match;1;1;ml;24;can;24.125;28.125;14.222222;volume;month;14.22;1.0;33.0;22.0;13.0;7.0;24.0;4826.0;0;historical;5.5254529391317835;3.22386336637924;2.7227563338933654;3.2188758248682006;0.6695340634119862;-0.6512208895093387;-0.008884180368830671;0.7478350900765659;1.5349737149444564;9;2.331761068943742;1;1
動元素運動飲料Pet1250ml;飲料零食;27.0;AQUARIUS 動元素;規格：1250ml毫升x1x1Bottle瓶;動元素運動飲料Pet1250ml;30.0;1;1250.0;9.0;292;10.00%;0;10021040001;unique_master_match;1;1;ml;1;bottle;27.0;30.0;10.0;volume;month;10.0;0.0;37.0;27.0;29.0;16.0;12.0;778.0;0;historical;7.1316985104669115;3.332204510175204;2.3978952727983707;2.302585092994046;-1.4935759876113537;0.9900313991212992;0.14283288921157936;0.4990751753173355;-1.0337925091052724;80;2.3322764946918206;1;1
伯朗咖啡原味Can240ml;飲料零食;502.0;伯朗;規格：240ml毫升x1x24Bottle瓶;伯朗咖啡原味Can240ml;624.0;1;240.0;24.0;230;19.55%;1;10020007001;unique_master_match;1;1;ml;24;bottle;20.916667;26.0;19.551282;volume;month;19.55;1.0;40.0;27.0;10.0;7.21;24.0;36456.0;0;historical;5.484796933490655;3.0872473975988894;3.02292332342464;3.2188758248682006;0.6695340634119862;-0.6927629572329052;-0.2001963053384374;0.9776857052215436;1.5349737149444564;182;2.332537253056855;1;1
伯朗藍山咖啡Can240 mlx24入;飲料零食;502.0;伯朗;規格：240ml毫升x1x24Bottle瓶;伯朗藍山咖啡Can240 ml;624.0;1;240.0;24.0;241;19.55%;1;10020018001;unique_master_match;1;1;ml;24;bottle;20.916667;26.0;19.551282;volume;month;19.55;1.0;40.0;27.0;10.0;7.21;24.0;12894.0;0;historical;5.484796933490655;3.0872473975988894;3.02292332342464;3.2188758248682006;0.6695340634119862;-0.6927629572329052;-0.2001963053384374;0.9776857052215436;1.5349737149444564;182;2.332537253056855;1;1
貝思寶兒蜜桃果茶 330ml;飲料零食;96.0;貝思寶兒 Bessie Byer;規格：330ml毫升x1x6Bottle瓶;貝思寶兒蜜桃果茶 330ml;109.0;1;330.0;13.0;531;11.93%;1;10034013001;unique_master_match;1;1;ml;6;bottle;16.0;18.166667;11.926606;volume;month;11.93;1.0;35.0;21.0;14.0;9.0;24.0;1112.0;0;historical;5.802118375377063;2.833213344056216;2.559287667994589;2.6390573296152584;0.6695340634119862;-0.368525772071521;-0.5559365239363806;0.6226601883579084;-0.09051273261425981;63;2.3396177206714546;1;1
貝納頌經典拿鐵咖啡Can210ml;飲料零食;132.0;貝納頌;規格：210ml毫升x1x6Bottle瓶;貝納頌經典拿鐵咖啡Can210ml;156.0;1;210.0;24.0;227;15.38%;1;10020004001;unique_master_match;1;1;ml;6;bottle;22.0;26.0;15.384615;volume;month;15.38;1.0;33.0;22.0;13.0;6.43;24.0;2544.0;0;historical;5.351858133476067;3.1354942159291497;2.7963427847737097;3.2188758248682006;0.6695340634119862;-0.8285990421164855;-0.1326331835439065;0.8041833615090599;1.5349737149444564;9;2.345324907198479;1;1
貝納頌經典曼特寧咖啡Can210ml;飲料零食;132.0;貝納頌;規格：210ml毫升x1x6Bottle瓶;貝納頌經典曼特寧咖啡Can210ml;156.0;1;210.0;24.0;242;15.38%;1;10020019001;unique_master_match;1;1;ml;6;bottle;22.0;26.0;15.384615;volume;month;15.38;1.0;33.0;22.0;13.0;6.42;24.0;1224.0;0;historical;5.351858133476067;3.1354942159291497;2.7963427847737097;3.2188758248682006;0.6695340634119862;-0.8285990421164855;-0.1326331835439065;0.8041833615090599;1.5349737149444564;9;2.345324907198479;1;1
貝納頌黑咖啡 Can 210ml;飲料零食;132.0;貝納頌;規格：210ml毫升x1x6Bottle瓶;貝納頌黑咖啡 Can 210ml;156.0;1;210.0;24.0;244;15.38%;1;10020024001;unique_master_match;1;1;ml;6;bottle;22.0;26.0;15.384615;volume;month;15.38;1.0;33.0;22.0;13.0;6.5;24.0;1043.0;0;historical;5.351858133476067;3.1354942159291497;2.7963427847737097;3.2188758248682006;0.6695340634119862;-0.8285990421164855;-0.1326331835439065;0.8041833615090599;1.5349737149444564;9;2.345324907198479;1;1
貝納頌直火炭焙風味 Can 210ml;飲料零食;132.0;貝納頌;規格：210ml毫升x1x6Bottle瓶;貝納頌直火炭焙風味 Can 210ml;156.0;1;210.0;24.0;245;15.38%;1;10020025001;unique_master_match;1;1;ml;6;bottle;22.0;26.0;15.384615;volume;month;15.38;1.0;33.0;22.0;13.0;6.42;24.0;459.0;0;historical;5.351858133476067;3.1354942159291497;2.7963427847737097;3.2188758248682006;0.6695340634119862;-0.8285990421164855;-0.1326331835439065;0.8041833615090599;1.5349737149444564;9;2.345324907198479;1;1
泰山仙草蜜Can330ml;飲料零食;79.0;泰山;規格：330ml毫升x1x6Can罐;泰山仙草蜜Can330ml;92.0;1;330.0;24.0;574;14.13%;1;10035015001;unique_master_match;1;1;ml;6;can;13.166667;15.333333;14.130435;volume;month;14.13;1.0;41.0;27.0;12.0;9.5;24.0;10262.0;0;historical;5.802118375377063;2.650891810791673;2.7167082782131406;3.2188758248682006;0.6695340634119862;-0.368525772071521;-0.811253089546926;0.7432038369174444;1.5349737149444564;125;2.3464429536600204;1;1
保力達蠻牛EX能量飲料Can250ml;飲料零食;32.0;保力達;規格：250ml毫升x1x1BOTTLE瓶;保力達蠻牛EX能量飲料Can250ml;0.0;1;250.0;13.0;315;0.00%;0;10022915001;unique_master_match;1;1;ml;1;bottle;32.0;0.0;0.0;volume;month;0.0;0.0;33.0;22.0;14.0;6.682;24.0;174.0;0;historical;5.5254529391317835;3.4965075614664802;0.0;2.6390573296152584;-1.4935759876113537;-0.6512208895093387;0.372917015995193;-1.3370950989909725;-0.09051273261425981;50;2.347426733414717;1;1
韋恩特濃咖啡Can320ml;飲料零食;76.0;黑松;規格：320ml毫升x1x4Bottle瓶;韋恩特濃咖啡Can320ml;95.0;1;320.0;25.0;251;20.00%;1;10020033001;unique_master_match;1;1;ml;4;bottle;19.0;23.75;20.0;volume;month;20.0;1.0;40.0;27.0;13.0;9.94;24.0;6452.0;0;historical;5.771441123130016;2.995732273553991;3.044522437723423;3.258096538021482;0.6695340634119862;-0.39987160819887896;-0.3283508176124438;0.9942250645825259;1.6449266367918967;182;2.3513123903569526;1;1
健酪乳酸飲料原味Pet580ml;飲料零食;96.0;;規格：580ml毫升x1x4Can罐;健酪乳酸飲料原味Pet580ml;104.0;1;580.0;15.0;381;7.69%;1;10024014001;unique_master_match;1;1;ml;4;can;24.0;26.0;7.692308;volume;month;7.69;1.0;39.0;26.0;24.0;16.08;24.0;1527.0;0;historical;6.364750756851911;3.2188758248682006;2.1624384966490333;2.772588722239781;0.6695340634119862;0.20636869004098318;-0.015868555426662954;0.31877591948480927;0.28383453435264755;209;2.3527701640369814;1;1
崇德發白麥汁330ml;飲料零食;169.0;崇德發;規格：330ml毫升x1x6Bottle瓶;崇德發白麥汁330ml;194.0;1;330.0;24.0;202;12.89%;1;10014130001;unique_master_match;1;1;ml;6;bottle;28.166667;32.333333;12.886598;volume;month;12.89;1.0;40.0;27.0;17.0;11.96;24.0;749.0;0;historical;5.802118375377063;3.3730265161240305;2.630924202361324;3.2188758248682006;0.6695340634119862;-0.368525772071521;0.19999856884123063;0.6775153258823923;1.5349737149444564;176;2.356422737430281;1;1
崇德發減糖黑麥汁Can 330ml;飲料零食;169.0;崇德發;規格：330ml毫升x1x6CAN罐;崇德發減糖黑麥汁Can 330ml;193.0;1;330.0;24.0;193;12.44%;1;10014113001;unique_master_match;1;1;ml;6;can;28.166667;32.166667;12.435233;volume;month;12.44;1.0;41.0;28.0;12.0;8.7;24.0;4476.0;0;historical;5.802118375377063;3.3730265161240305;2.5978805846785145;3.2188758248682006;0.6695340634119862;-0.368525772071521;0.19999856884123063;0.6522124241113837;1.5349737149444564;176;2.3569908937152344;1;1
悅氏梅子綠茶微甜Pet2000ml;飲料零食;39.0;悅氏;規格：2000ml毫升x1x1Bottle瓶;悅氏綠茶微甜Pet2000ml;45.0;1;2000.0;12.0;484;13.33%;0;10033020001;unique_master_match;1;1;ml;1;bottle;39.0;45.0;13.333333;volume;month;13.33;0.0;36.0;24.0;32.0;17.51;8.0;1450.0;0;historical;7.601402334583733;3.6888794541139363;2.6625878037696387;2.5649493574615367;-1.4935759876113537;1.4699720072498026;0.6423077460494622;0.7017614905681604;-0.298269996961929;112;2.3602082378651117;1;1
36法郎拿堤烘焙咖啡Can240ml;飲料零食;428.0;36法郎;規格：240ml毫升x1x24Can罐;36法郎拿堤烘焙咖啡Can240ml;460.0;1;240.0;24.0;235;6.96%;1;10020012001;unique_master_match;1;1;ml;24;can;17.833333;19.166667;6.956522;volume;month;6.96;1.0;40.0;27.0;10.0;7.23;24.0;1422.0;0;historical;5.484796933490655;2.9356283317851704;2.073991969699156;3.2188758248682006;0.6695340634119862;-0.6927629572329052;-0.4125182317258691;0.2510486565415668;1.5349737149444564;150;2.3625580290663697;1;1
PowerBOMB活力爆發能量飲料-原味225mlx4;飲料零食;88.0;葡萄王;規格：225ml毫升x1x4Bottle瓶;PowerBOMB活力爆發能量飲料;116.0;1;225.0;24.0;308;24.14%;1;10022016001;unique_master_match;1;1;ml;4;bottle;22.0;29.0;24.137931;volume;month;24.14;1.0;33.0;23.0;15.0;6.25;24.0;268.0;0;historical;5.420534999272286;3.1354942159291497;3.224377900650442;3.2188758248682006;0.6695340634119862;-0.7584254240997;-0.1326331835439065;1.1319480329059723;1.5349737149444564;182;2.368411063634185;1;1
義美桂圓紅棗茶TP250ml;飲料零食;78.0;義美;規格：250ml毫升x1x6Pack包;義美桂圓紅棗茶TP250ml;0.0;1;250.0;12.0;568;0.00%;0;10035006001;unique_master_match;1;1;ml;6;pack;13.0;0.0;0.0;volume;month;0.0;0.0;35.0;20.0;11.0;6.73;24.0;2262.0;0;historical;5.5254529391317835;2.6390573296152584;0.0;2.5649493574615367;-1.4935759876113537;-0.6512208895093387;-0.8278256744503266;-1.3370950989909725;-0.298269996961929;130;2.3805469673863797;1;1
伯朗絲絨奶茶580ml;飲料零食;100.0;;規格：580ml毫升x1x4Bottle瓶;伯朗絲絨奶茶 580ml;140.0;1;580.0;15.0;465;28.57%;1;10032059001;unique_master_match;1;1;ml;4;bottle;25.0;35.0;28.571429;volume;month;28.57;1.0;38.0;25.0;24.0;15.8;24.0;749.333333;0;historical;6.364750756851911;3.258096538021482;3.3868086587028094;2.772588722239781;0.6695340634119862;0.20636869004098318;0.03905473094435838;1.2563281644957311;0.28383453435264755;153;2.3882411012254674;1;1
蘋果西打330ml;飲料零食;376.0;蘋果西打;規格：330ml毫升x1x24Bottle瓶;蘋果西打-250ml;672.0;1;330.0;15.0;54;44.05%;1;10002021001;unique_master_match;1;1;ml;24;bottle;15.666667;28.0;44.047619;volume;month;44.05;1.0;40.0;27.0;9.0;6.99;24.0;15832.0;0;historical;5.802118375377063;2.8134107367600363;3.8077201302713726;2.772588722239781;0.6695340634119862;-0.368525772071521;-0.5836673881654509;1.5786379588295014;0.28383453435264755;145;2.391315883518842;1;1
崇德發白麥檸檬汁Can 330ml;飲料零食;169.0;崇德發;規格：330ml毫升x1x6Can罐;崇德發白麥檸檬汁Can 330ml;194.0;1;330.0;25.0;191;12.89%;1;10014111001;unique_master_match;1;1;ml;6;can;28.166667;32.333333;12.886598;volume;month;12.89;1.0;41.0;28.0;12.0;8.71;24.0;467.0;0;historical;5.802118375377063;3.3730265161240305;2.630924202361324;3.258096538021482;0.6695340634119862;-0.368525772071521;0.19999856884123063;0.6775153258823923;1.6449266367918967;176;2.394578485110356;1;1
崇德發天然黑麥汁Can330ml;飲料零食;169.0;崇德發;規格：330ml毫升x1x6Bottle瓶;崇德發天然黑麥汁Can330ml;226.0;1;330.0;24.0;140;25.22%;1;10014020001;unique_master_match;1;1;ml;6;bottle;28.166667;37.666667;25.221239;volume;month;25.22;1.0;41.0;17.0;13.0;8.92;24.0;4959.0;0;historical;5.802118375377063;3.3730265161240305;3.266569731223695;3.2188758248682006;0.6695340634119862;-0.368525772071521;0.19999856884123063;1.164256109908372;1.5349737149444564;167;2.398008759332067;1;1
愛健萬丹紅紅豆水Pet530ml;飲料零食;626.0;愛之味;規格：530ml毫升x1x24Bottle瓶;愛健萬丹紅紅豆水Pet530ml;0.0;1;530.0;12.0;334;0.00%;0;10023035001;unique_master_match;1;1;ml;24;bottle;26.083333;0.0;0.0;volume;month;0.0;0.0;41.0;28.0;24.0;14.08;24.0;3320.0;0;historical;6.274762021241939;3.2989185202340447;0.0;2.5649493574615367;-1.4935759876113537;0.11441872864866696;0.09622037733459293;-1.3370950989909725;-0.298269996961929;179;2.4081336176087693;1;1
樹頂100嚴選蔓越莓綜合果汁 200ml;飲料零食;153.0;樹頂 Tree Top;規格：200ml毫升x1x6Bottle瓶;樹頂100蔓越莓綜合果汁200ml;174.0;1;200.0;13.0;173;12.07%;1;10014080001;unique_master_match;1;1;ml;6;bottle;25.5;29.0;12.068966;volume;month;12.07;1.0;41.0;27.0;16.0;12.41;24.0;737.0;0;historical;5.303304908059076;3.2771447329921766;2.5702404120352655;2.6390573296152584;0.6695340634119862;-0.878210442613483;0.06572914308821214;0.631047169748521;-0.09051273261425981;203;2.4090693419344276;1;1
【限量】舒跑(小)Can245ml x24入;飲料零食;188.0;舒跑;規格：245ml毫升x1x24Bottle瓶;舒跑(小)Can245ml;0.0;1;245.0;15.0;270;0.00%;0;10021001001;unique_master_match;1;1;ml;24;bottle;7.833333;0.0;0.0;volume;month;0.0;0.0;41.0;28.0;10.0;6.48;24.0;30722.0;0;historical;5.5053315359323625;2.178532406588217;0.0;2.772588722239781;-1.4935759876113537;-0.6717808210919419;-1.4727283341637045;-1.3370950989909725;0.28383453435264755;152;2.416228027725501;1;1
光泉冷泡茶茶王烏龍585ml;飲料零食;72.0;光泉;規格：585ml毫升x1x4Bottle瓶;冷泡茶茶王烏龍585ml;80.0;1;585.0;13.0;405;10.00%;1;10030046001;unique_master_match;1;1;ml;4;bottle;18.0;20.0;10.0;volume;month;10.0;1.0;43.0;28.0;24.0;15.24;24.0;4346.0;0;historical;6.373319789577012;2.9444389791664403;2.3978952727983707;2.6390573296152584;0.6695340634119862;0.21512447733926868;-0.40018011570680617;0.4990751753173355;-0.09051273261425981;191;2.417270644926558;1;1
桂格雙效活靈芝盒裝16瓶;飲料零食;912.0;桂格;規格：60ml毫升x16x1Box盒;桂格雙效活靈芝盒裝16瓶;989.0;1;60.0;24.0;343;7.79%;0;10023055001;unique_master_match;1;1;ml;16;box;57.0;61.8125;7.785642;volume;month;7.79;0.0;42.0;39.0;19.0;11.53;4.0;18.0;0;historical;4.110873864173311;4.060443010546419;2.173118798081035;3.2188758248682006;-1.4935759876113537;-2.096629478119359;1.1626320842434228;0.32695427999644583;1.5349737149444564;31;2.4179928563788025;1;1
桂格冬蟲夏草養氣人蔘60mlx16;飲料零食;912.0;桂格;規格：60ml毫升x16x1BOX盒;桂格冬蟲夏草養氣人蔘60mlx16;989.0;1;60.0;24.0;350;7.79%;0;10023068001;unique_master_match;1;1;ml;16;box;57.0;61.8125;7.785642;volume;month;7.79;0.0;42.0;37.0;19.0;11.6;4.0;10.333333;0;historical;4.110873864173311;4.060443010546419;2.173118798081035;3.2188758248682006;-1.4935759876113537;-2.096629478119359;1.1626320842434228;0.32695427999644583;1.5349737149444564;31;2.4179928563788025;1;1
伊藤園Tea's Tea蘋果紅茶535mlx24;飲料零食;600.0;伊藤園;規格：535ml毫升x1x24Bottle瓶;伊藤園TEASTEA蘋果紅茶535ml;672.0;1;535.0;13.0;539;10.71%;1;10034022001;unique_master_match;1;1;ml;24;bottle;25.0;28.0;10.714286;volume;month;10.71;1.0;42.0;28.0;24.0;14.38;24.0;595.0;0;historical;6.284134161070802;3.258096538021482;2.4608091225991835;2.6390573296152584;0.6695340634119862;0.12399512606758852;0.03905473094435838;0.5472509827251946;-0.09051273261425981;86;2.4187784311694602;1;1
